ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,15,East Europe,East Europe Store 16,2019-05-03,Beauty/Health,Skincare,9,10,59334141
1,57,East Europe,East Europe Store 16,2019-04-11,Clothing,Womens,6,25,53000074
2,65,East Europe,East Europe Store 16,2019-04-12,Furniture,Indoor tables,7,100,70308319
3,6,East Europe,East Europe Store 16,2019-04-09,Furniture,Pool furniture,5,75,48920693
4,99,East Europe,East Europe Store 16,2019-02-03,Furniture,Indoor tables,3,75,34320632
5,71,East Europe,East Europe Store 16,2019-02-24,Electronics,Tablets,2,200,97016364
6,55,East Europe,East Europe Store 16,2019-05-27,Baby,Strollers,9,5,22525074
7,43,East Europe,East Europe Store 16,2019-04-17,Beauty/Health,Oral care,4,10,24260120
8,36,East Europe,East Europe Store 16,2019-01-28,Clothing,Womens,1,25,66585980
9,3,East Europe,East Europe Store 16,2019-03-06,Electronics,Televisions,1,200,45194630
10,50,East Europe,East Europe Store 16,2019-03-12,Electronics,Tablets,1,200,64896874
11,95,East Europe,East Europe Store 16,2019-03-27,Baby,Strollers,1,15,90912054
12,57,East Europe,East Europe Store 16,2019-04-25,Clothing,Womens,10,20,76135898
13,16,East Europe,East Europe Store 16,2019-02-14,Baby,Diapers,3,5,46563740
14,28,East Europe,East Europe Store 16,2019-07-02,Electronics,Computers,1,100,73093038
15,45,East Europe,East Europe Store 16,2019-05-18,Furniture,Indoor seating,7,75,23431673
16,73,East Europe,East Europe Store 16,2019-01-25,Beauty/Health,Haircare,3,10,74598142
17,23,East Europe,East Europe Store 16,2019-07-11,Furniture,Pool furniture,10,40,77324056
18,101,East Europe,East Europe Store 16,2019-05-08,Furniture,Indoor seating,7,100,25766880
19,81,East Europe,East Europe Store 16,2019-07-04,Baby,Diaper bags,5,12,97625165
20,41,East Europe,East Europe Store 16,2019-04-01,Furniture,Beds,5,15,93768227
21,75,East Europe,East Europe Store 16,2019-02-25,Electronics,Headphones,1,200,66052843
22,56,East Europe,East Europe Store 16,2019-05-06,Electronics,Computers,2,200,22917023
23,56,East Europe,East Europe Store 16,2019-05-18,Furniture,Beds,9,100,72157267
24,71,East Europe,East Europe Store 16,2019-02-12,Clothing,Swimwear,1,12,60431968
25,32,East Europe,East Europe Store 16,2019-02-08,Electronics,Televisions,2,200,73820452
26,35,East Europe,East Europe Store 16,2019-06-13,Beauty/Health,Makeup,8,14,78996497
27,44,East Europe,East Europe Store 16,2019-06-20,Baby,Baby toys,3,15,27032778
28,46,East Europe,East Europe Store 16,2019-04-06,Beauty/Health,Oral care,4,10,60349047
29,63,East Europe,East Europe Store 16,2019-04-10,Electronics,Headphones,2,100,12366230
30,47,East Europe,East Europe Store 16,2019-06-24,Furniture,Indoor tables,7,30,27261033
31,53,East Europe,East Europe Store 16,2019-01-17,Furniture,Beds,1,40,46627556
32,26,East Europe,East Europe Store 16,2019-02-12,Electronics,Headphones,1,50,69960505
33,26,East Europe,East Europe Store 16,2019-03-14,Beauty/Health,Fragrances,2,10,79193130
34,5,East Europe,East Europe Store 16,2019-05-06,Clothing,Swimwear,7,20,65656266
35,63,East Europe,East Europe Store 16,2019-05-21,Electronics,Tablets,2,200,87067081
36,42,East Europe,East Europe Store 16,2019-06-26,Electronics,Televisions,1,100,43596901
37,70,East Europe,East Europe Store 16,2019-05-28,Electronics,Televisions,1,100,91809321
38,23,East Europe,East Europe Store 16,2019-04-12,Clothing,Kids,6,25,48781919
39,19,East Europe,East Europe Store 16,2019-03-29,Electronics,Televisions,1,100,34783179
40,34,East Europe,East Europe Store 16,2019-03-27,Beauty/Health,Fragrances,2,14,54062339
41,4,East Europe,East Europe Store 16,2019-04-10,Furniture,Indoor seating,5,15,89515952
42,28,East Europe,East Europe Store 16,2019-01-10,Beauty/Health,Fragrances,5,10,74290987
43,57,East Europe,East Europe Store 16,2019-05-16,Clothing,Baby,6,20,14640446
44,62,East Europe,East Europe Store 16,2019-07-07,Clothing,Shoes,7,20,11048851
45,34,East Europe,East Europe Store 16,2019-02-08,Furniture,Pool furniture,4,100,72243336
46,75,East Europe,East Europe Store 16,2019-01-30,Beauty/Health,Skincare,2,10,43022472
47,7,East Europe,East Europe Store 16,2019-01-03,Baby,Diaper bags,3,12,10335698
48,10,East Europe,East Europe Store 16,2019-05-16,Electronics,Headphones,1,200,98718575
49,15,East Europe,East Europe Store 16,2019-06-26,Electronics,Speakers,1,300,57923606
50,77,East Europe,East Europe Store 16,2019-06-09,Beauty/Health,Haircare,3,10,88358676
51,98,East Europe,East Europe Store 16,2019-04-04,Baby,Cribs,3,12,18177102
52,33,East Europe,East Europe Store 16,2019-01-05,Furniture,Beds,3,30,91436949
53,59,East Europe,East Europe Store 16,2019-05-17,Furniture,Indoor seating,8,15,67478995
54,49,East Europe,East Europe Store 16,2019-02-17,Furniture,Beds,4,30,45791288
55,1,East Europe,East Europe Store 16,2019-03-29,Baby,Cribs,4,10,40477311
56,88,East Europe,East Europe Store 16,2019-04-24,Baby,Baby toys,9,12,56217703
