ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,64,North Europe,North Europe Store 94,2019-05-31,Furniture,Patio furniture,6,40,24012162
1,21,North Europe,North Europe Store 94,2019-02-26,Furniture,Indoor tables,2,30,36491624
2,63,North Europe,North Europe Store 94,2019-05-08,Baby,Strollers,3,5,56783480
3,8,North Europe,North Europe Store 94,2019-04-25,Furniture,Beds,9,15,91339304
4,27,North Europe,North Europe Store 94,2019-06-10,Clothing,Womens,3,20,16141094
5,19,North Europe,North Europe Store 94,2019-01-08,Beauty/Health,Fragrances,2,15,11136457
6,26,North Europe,North Europe Store 94,2019-03-02,Baby,Cribs,2,10,83237506
7,77,North Europe,North Europe Store 94,2019-06-28,Electronics,Cell Phones,2,200,11603539
8,95,North Europe,North Europe Store 94,2019-07-12,Electronics,Computers,2,100,38294842
9,48,North Europe,North Europe Store 94,2019-02-25,Beauty/Health,Bath,2,14,72185166
10,65,North Europe,North Europe Store 94,2019-04-10,Clothing,Kids,9,10,10363032
11,72,North Europe,North Europe Store 94,2019-05-25,Beauty/Health,Skincare,8,6,82006145
12,53,North Europe,North Europe Store 94,2019-01-04,Furniture,Indoor seating,2,30,60496404
13,29,North Europe,North Europe Store 94,2019-02-03,Beauty/Health,Bath,4,6,30310311
14,73,North Europe,North Europe Store 94,2019-02-01,Clothing,Swimwear,4,12,14851801
15,70,North Europe,North Europe Store 94,2019-01-18,Furniture,Indoor seating,5,30,18489072
16,90,North Europe,North Europe Store 94,2019-06-17,Baby,Car seats,5,10,56436631
17,63,North Europe,North Europe Store 94,2019-01-15,Furniture,Beds,5,40,78663966
18,67,North Europe,North Europe Store 94,2019-02-15,Furniture,Indoor seating,5,75,90677703
19,21,North Europe,North Europe Store 94,2019-06-10,Furniture,Pool furniture,6,30,34837944
20,92,North Europe,North Europe Store 94,2019-03-04,Furniture,Beds,4,100,73106159
21,22,North Europe,North Europe Store 94,2019-05-23,Beauty/Health,Feminine Products,3,14,23272856
22,11,North Europe,North Europe Store 94,2019-02-09,Beauty/Health,Haircare,5,10,97312181
23,16,North Europe,North Europe Store 94,2019-02-02,Baby,Baby toys,5,15,87187816
24,77,North Europe,North Europe Store 94,2019-01-08,Clothing,Womens,1,25,12860838
25,54,North Europe,North Europe Store 94,2019-01-27,Clothing,Shoes,5,12,27993878
26,79,North Europe,North Europe Store 94,2019-01-03,Baby,Diapers,5,15,45989627
27,97,North Europe,North Europe Store 94,2019-02-07,Electronics,Cell Phones,2,300,58367780
28,24,North Europe,North Europe Store 94,2019-01-11,Baby,Diaper bags,4,30,15281653
29,35,North Europe,North Europe Store 94,2019-02-20,Baby,Baby toys,3,5,55053606
30,1,North Europe,North Europe Store 94,2019-01-09,Beauty/Health,Haircare,5,10,60727675
31,52,North Europe,North Europe Store 94,2019-06-01,Baby,Cribs,9,10,22738429
32,14,North Europe,North Europe Store 94,2019-03-02,Baby,Diaper bags,4,30,31991708
33,53,North Europe,North Europe Store 94,2019-02-12,Electronics,Headphones,2,100,13091603
34,2,North Europe,North Europe Store 94,2019-04-16,Clothing,Kids,7,25,81043450
35,83,North Europe,North Europe Store 94,2019-04-09,Beauty/Health,Feminine Products,3,10,78811994
36,49,North Europe,North Europe Store 94,2019-02-10,Furniture,Patio furniture,4,100,82795764
37,52,North Europe,North Europe Store 94,2019-01-03,Furniture,Patio furniture,4,75,38806698
38,64,North Europe,North Europe Store 94,2019-01-19,Baby,Strollers,3,10,53492880
39,16,North Europe,North Europe Store 94,2019-02-17,Baby,Strollers,3,10,16774270
40,12,North Europe,North Europe Store 94,2019-05-21,Furniture,Beds,8,40,99648111
41,2,North Europe,North Europe Store 94,2019-02-04,Baby,Cribs,1,15,62839596
42,42,North Europe,North Europe Store 94,2019-02-23,Baby,Strollers,3,30,45821264
43,37,North Europe,North Europe Store 94,2019-02-05,Clothing,Baby,3,25,88369871
44,20,North Europe,North Europe Store 94,2019-03-25,Beauty/Health,Oral care,5,10,86560050
45,57,North Europe,North Europe Store 94,2019-01-30,Beauty/Health,Haircare,4,10,45494097
46,23,North Europe,North Europe Store 94,2019-02-11,Clothing,Kids,3,13,80993286
47,57,North Europe,North Europe Store 94,2019-06-17,Baby,Diapers,6,15,14494072
48,46,North Europe,North Europe Store 94,2019-06-22,Electronics,Cell Phones,1,200,44566342
49,54,North Europe,North Europe Store 94,2019-07-06,Beauty/Health,Skincare,5,15,66440347
50,32,North Europe,North Europe Store 94,2019-04-12,Beauty/Health,Oral care,6,10,88815215
51,81,North Europe,North Europe Store 94,2019-03-23,Beauty/Health,Bath,1,6,41922778
52,18,North Europe,North Europe Store 94,2019-01-15,Beauty/Health,Skincare,3,14,39719731
53,49,North Europe,North Europe Store 94,2019-03-04,Beauty/Health,Bath,3,14,58524978
54,5,North Europe,North Europe Store 94,2019-04-26,Electronics,Computers,1,200,30608111
55,3,North Europe,North Europe Store 94,2019-03-31,Beauty/Health,Bath,5,10,66842718
56,100,North Europe,North Europe Store 94,2019-03-24,Baby,Cribs,3,5,14553649
57,57,North Europe,North Europe Store 94,2019-05-20,Furniture,Patio furniture,10,15,82679054
58,6,North Europe,North Europe Store 94,2019-01-31,Beauty/Health,Oral care,2,10,65157762
59,96,North Europe,North Europe Store 94,2019-06-20,Electronics,Televisions,2,100,67402072
60,9,North Europe,North Europe Store 94,2019-03-31,Clothing,Swimwear,2,12,86316304
61,66,North Europe,North Europe Store 94,2019-03-26,Beauty/Health,Makeup,2,10,84766593
62,37,North Europe,North Europe Store 94,2019-01-22,Baby,Diaper bags,1,10,85168278
63,41,North Europe,North Europe Store 94,2019-01-19,Clothing,Swimwear,1,13,21915081
64,88,North Europe,North Europe Store 94,2019-04-02,Furniture,Pool furniture,4,75,67854889
65,84,North Europe,North Europe Store 94,2019-02-15,Furniture,Indoor tables,5,30,40113525
66,85,North Europe,North Europe Store 94,2019-04-01,Baby,Cribs,4,30,55768929
67,86,North Europe,North Europe Store 94,2019-06-11,Furniture,Patio furniture,8,40,57499490
68,26,North Europe,North Europe Store 94,2019-02-06,Clothing,Kids,4,13,64152160
69,57,North Europe,North Europe Store 94,2019-02-26,Electronics,Headphones,1,300,55058672
70,7,North Europe,North Europe Store 94,2019-03-03,Clothing,Baby,1,25,85966910
71,97,North Europe,North Europe Store 94,2019-02-08,Electronics,Speakers,1,100,95054668
72,86,North Europe,North Europe Store 94,2019-05-13,Baby,Cribs,5,10,23731277
73,24,North Europe,North Europe Store 94,2019-04-09,Electronics,Headphones,1,200,47542245
74,28,North Europe,North Europe Store 94,2019-04-29,Baby,Baby toys,3,15,66108586
75,42,North Europe,North Europe Store 94,2019-02-08,Furniture,Indoor seating,4,40,33286554
76,30,North Europe,North Europe Store 94,2019-03-09,Electronics,Headphones,2,50,50182712
77,11,North Europe,North Europe Store 94,2019-05-22,Furniture,Pool furniture,8,40,52210973
78,54,North Europe,North Europe Store 94,2019-03-31,Clothing,Shoes,3,25,79769583
79,4,North Europe,North Europe Store 94,2019-01-29,Furniture,Beds,4,100,29882678
80,26,North Europe,North Europe Store 94,2019-06-22,Clothing,Womens,8,25,82433365
81,92,North Europe,North Europe Store 94,2019-04-18,Clothing,Shoes,3,10,88470652
82,67,North Europe,North Europe Store 94,2019-05-14,Baby,Diapers,3,5,38619127
83,54,North Europe,North Europe Store 94,2019-01-15,Beauty/Health,Fragrances,1,15,22850150
84,40,North Europe,North Europe Store 94,2019-05-30,Baby,Baby toys,7,5,29077652
85,73,North Europe,North Europe Store 94,2019-02-09,Beauty/Health,Oral care,2,6,34234666
86,64,North Europe,North Europe Store 94,2019-01-10,Beauty/Health,Skincare,5,10,59338288
87,29,North Europe,North Europe Store 94,2019-04-26,Clothing,Shoes,3,10,83942190
88,78,North Europe,North Europe Store 94,2019-01-12,Beauty/Health,Skincare,3,10,85886300
89,78,North Europe,North Europe Store 94,2019-04-06,Furniture,Patio furniture,5,15,10594740
90,18,North Europe,North Europe Store 94,2019-01-26,Baby,Diaper bags,2,30,39471802
91,68,North Europe,North Europe Store 94,2019-01-08,Furniture,Indoor seating,3,100,96369677
92,11,North Europe,North Europe Store 94,2019-01-05,Electronics,Computers,1,50,94654190
93,53,North Europe,North Europe Store 94,2019-06-29,Furniture,Beds,3,15,82664901
94,82,North Europe,North Europe Store 94,2019-03-12,Furniture,Patio furniture,4,75,68708072
95,33,North Europe,North Europe Store 94,2019-03-29,Furniture,Pool furniture,1,40,30345904
96,80,North Europe,North Europe Store 94,2019-04-03,Clothing,Baby,3,25,79961357
97,81,North Europe,North Europe Store 94,2019-04-27,Baby,Baby toys,9,30,24889703
98,13,North Europe,North Europe Store 94,2019-07-09,Clothing,Baby,7,12,33705210
99,5,North Europe,North Europe Store 94,2019-05-03,Clothing,Kids,3,20,55602140
100,94,North Europe,North Europe Store 94,2019-05-27,Baby,Baby toys,5,30,40484807
101,4,North Europe,North Europe Store 94,2019-01-13,Electronics,Headphones,1,300,69505139
102,37,North Europe,North Europe Store 94,2019-03-22,Furniture,Beds,1,40,96802738
103,63,North Europe,North Europe Store 94,2019-01-16,Furniture,Indoor seating,3,40,94865225
104,83,North Europe,North Europe Store 94,2019-04-21,Baby,Baby toys,7,30,75270139
105,42,North Europe,North Europe Store 94,2019-01-05,Beauty/Health,Fragrances,2,10,19541376
106,26,North Europe,North Europe Store 94,2019-07-10,Beauty/Health,Haircare,7,10,32794692
107,39,North Europe,North Europe Store 94,2019-04-02,Electronics,Computers,1,200,96192295
108,2,North Europe,North Europe Store 94,2019-06-30,Furniture,Patio furniture,8,40,91294993
109,52,North Europe,North Europe Store 94,2019-05-17,Furniture,Beds,6,40,66151471
110,19,North Europe,North Europe Store 94,2019-02-12,Furniture,Patio furniture,4,100,44870004
111,31,North Europe,North Europe Store 94,2019-02-21,Furniture,Indoor tables,5,15,94544516
112,11,North Europe,North Europe Store 94,2019-04-21,Beauty/Health,Feminine Products,7,6,35077781
113,64,North Europe,North Europe Store 94,2019-04-30,Baby,Diapers,7,12,23938866
114,14,North Europe,North Europe Store 94,2019-04-09,Beauty/Health,Skincare,7,10,75643229
115,77,North Europe,North Europe Store 94,2019-06-02,Beauty/Health,Makeup,6,10,18446367
116,25,North Europe,North Europe Store 94,2019-01-18,Baby,Car seats,3,30,74425104
117,8,North Europe,North Europe Store 94,2019-01-30,Beauty/Health,Makeup,3,14,95798300
118,92,North Europe,North Europe Store 94,2019-04-21,Baby,Strollers,3,10,91468916
119,80,North Europe,North Europe Store 94,2019-05-12,Furniture,Indoor seating,5,100,34534977
120,86,North Europe,North Europe Store 94,2019-05-18,Clothing,Mens,7,25,20782071
121,15,North Europe,North Europe Store 94,2019-04-26,Beauty/Health,Skincare,9,10,52900267
122,24,North Europe,North Europe Store 94,2019-01-24,Furniture,Indoor seating,5,15,32034957
123,4,North Europe,North Europe Store 94,2019-06-29,Electronics,Computers,2,200,27589480
