ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,58,West Europe,West Europe Store 24,2019-01-08,Clothing,Shoes,3,13,70191979
1,61,West Europe,West Europe Store 24,2019-04-10,Electronics,Headphones,2,200,65670484
2,96,West Europe,West Europe Store 24,2019-02-24,Electronics,Cell Phones,2,100,87947834
3,47,West Europe,West Europe Store 24,2019-06-25,Furniture,Pool furniture,8,15,53493237
4,25,West Europe,West Europe Store 24,2019-03-27,Electronics,Cell Phones,1,50,57269139
5,20,West Europe,West Europe Store 24,2019-01-24,Beauty/Health,Skincare,3,6,23480816
6,67,West Europe,West Europe Store 24,2019-07-10,Clothing,Womens,3,13,71375295
7,55,West Europe,West Europe Store 24,2019-02-05,Clothing,Baby,3,20,17059456
8,32,West Europe,West Europe Store 24,2019-03-21,Electronics,Tablets,1,100,51644673
9,33,West Europe,West Europe Store 24,2019-01-10,Baby,Strollers,3,15,58898635
10,84,West Europe,West Europe Store 24,2019-03-30,Baby,Diaper bags,1,15,60205612
11,73,West Europe,West Europe Store 24,2019-01-20,Beauty/Health,Fragrances,4,15,24149729
12,14,West Europe,West Europe Store 24,2019-03-31,Electronics,Cell Phones,2,50,82359305
13,34,West Europe,West Europe Store 24,2019-01-28,Clothing,Swimwear,5,25,73165293
14,9,West Europe,West Europe Store 24,2019-06-20,Electronics,Tablets,1,300,68997595
15,60,West Europe,West Europe Store 24,2019-07-13,Furniture,Beds,10,15,62682403
16,21,West Europe,West Europe Store 24,2019-06-07,Baby,Diaper bags,7,30,38283147
17,57,West Europe,West Europe Store 24,2019-04-29,Beauty/Health,Makeup,7,10,86814899
18,12,West Europe,West Europe Store 24,2019-03-07,Electronics,Tablets,1,200,14153980
19,59,West Europe,West Europe Store 24,2019-04-05,Furniture,Patio furniture,5,100,16425555
20,65,West Europe,West Europe Store 24,2019-02-22,Baby,Car seats,3,30,58227195
21,68,West Europe,West Europe Store 24,2019-07-05,Beauty/Health,Oral care,3,6,37144485
22,4,West Europe,West Europe Store 24,2019-07-14,Baby,Diaper bags,4,15,73907825
23,95,West Europe,West Europe Store 24,2019-03-13,Baby,Strollers,3,30,16031088
24,67,West Europe,West Europe Store 24,2019-06-28,Furniture,Pool furniture,3,100,76800602
25,84,West Europe,West Europe Store 24,2019-04-29,Beauty/Health,Haircare,5,10,11763817
26,40,West Europe,West Europe Store 24,2019-05-08,Baby,Car seats,9,12,45852821
27,17,West Europe,West Europe Store 24,2019-01-05,Furniture,Pool furniture,1,15,47825213
28,91,West Europe,West Europe Store 24,2019-03-05,Beauty/Health,Feminine Products,5,14,50191520
