ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,74,Australia Southeast,Australia Southeast Store 47,2019-04-22,Furniture,Indoor tables,6,40,61038937
1,4,Australia Southeast,Australia Southeast Store 47,2019-07-13,Beauty/Health,Fragrances,10,10,19237790
2,72,Australia Southeast,Australia Southeast Store 47,2019-04-16,Electronics,Computers,1,100,55260095
3,28,Australia Southeast,Australia Southeast Store 47,2019-06-02,Clothing,Mens,4,12,93253723
4,92,Australia Southeast,Australia Southeast Store 47,2019-02-10,Electronics,Cell Phones,2,200,27371376
5,73,Australia Southeast,Australia Southeast Store 47,2019-05-12,Electronics,Speakers,1,100,12701465
6,62,Australia Southeast,Australia Southeast Store 47,2019-03-31,Baby,Cribs,2,30,59725967
7,70,Australia Southeast,Australia Southeast Store 47,2019-03-06,Furniture,Patio furniture,5,75,59605934
8,93,Australia Southeast,Australia Southeast Store 47,2019-05-02,Furniture,Pool furniture,3,75,29079881
9,76,Australia Southeast,Australia Southeast Store 47,2019-04-18,Clothing,Shoes,9,10,13225149
10,11,Australia Southeast,Australia Southeast Store 47,2019-01-17,Clothing,Baby,5,25,53619778
11,4,Australia Southeast,Australia Southeast Store 47,2019-06-29,Furniture,Patio furniture,9,75,45282335
12,60,Australia Southeast,Australia Southeast Store 47,2019-04-11,Furniture,Beds,3,75,82925104
13,28,Australia Southeast,Australia Southeast Store 47,2019-05-29,Electronics,Headphones,2,100,68696871
14,1,Australia Southeast,Australia Southeast Store 47,2019-03-28,Electronics,Tablets,2,50,62822478
15,73,Australia Southeast,Australia Southeast Store 47,2019-05-18,Baby,Diaper bags,6,12,92783026
16,39,Australia Southeast,Australia Southeast Store 47,2019-05-11,Baby,Car seats,5,30,90343627
17,79,Australia Southeast,Australia Southeast Store 47,2019-02-02,Electronics,Computers,1,200,39761283
18,75,Australia Southeast,Australia Southeast Store 47,2019-02-09,Electronics,Cell Phones,1,100,28388231
19,86,Australia Southeast,Australia Southeast Store 47,2019-05-20,Clothing,Baby,10,10,58298651
20,83,Australia Southeast,Australia Southeast Store 47,2019-03-27,Furniture,Beds,3,40,35193173
21,5,Australia Southeast,Australia Southeast Store 47,2019-04-26,Clothing,Womens,5,10,21009770
22,32,Australia Southeast,Australia Southeast Store 47,2019-03-09,Electronics,Televisions,1,100,67660137
23,67,Australia Southeast,Australia Southeast Store 47,2019-02-17,Electronics,Speakers,2,100,84995302
24,89,Australia Southeast,Australia Southeast Store 47,2019-03-10,Baby,Car seats,4,30,80631106
25,47,Australia Southeast,Australia Southeast Store 47,2019-01-31,Furniture,Pool furniture,4,40,27297603
26,63,Australia Southeast,Australia Southeast Store 47,2019-03-03,Baby,Car seats,2,12,48574475
27,10,Australia Southeast,Australia Southeast Store 47,2019-06-30,Clothing,Baby,4,12,91911700
28,58,Australia Southeast,Australia Southeast Store 47,2019-04-13,Furniture,Indoor seating,8,75,72607505
29,25,Australia Southeast,Australia Southeast Store 47,2019-03-11,Clothing,Womens,5,13,35674132
30,28,Australia Southeast,Australia Southeast Store 47,2019-01-09,Clothing,Kids,3,20,64531215
31,26,Australia Southeast,Australia Southeast Store 47,2019-02-12,Electronics,Televisions,2,50,26920105
32,85,Australia Southeast,Australia Southeast Store 47,2019-07-01,Electronics,Televisions,2,100,65014182
33,90,Australia Southeast,Australia Southeast Store 47,2019-03-15,Clothing,Kids,1,25,68750311
34,46,Australia Southeast,Australia Southeast Store 47,2019-03-11,Beauty/Health,Fragrances,4,6,42604701
35,81,Australia Southeast,Australia Southeast Store 47,2019-03-21,Beauty/Health,Fragrances,3,15,80267935
36,67,Australia Southeast,Australia Southeast Store 47,2019-04-09,Clothing,Kids,7,10,56998026
37,63,Australia Southeast,Australia Southeast Store 47,2019-06-09,Baby,Car seats,8,12,17424921
38,40,Australia Southeast,Australia Southeast Store 47,2019-04-05,Baby,Baby toys,4,30,94762061
39,58,Australia Southeast,Australia Southeast Store 47,2019-07-05,Electronics,Computers,2,300,36511627
40,18,Australia Southeast,Australia Southeast Store 47,2019-06-30,Beauty/Health,Skincare,6,10,77857096
41,24,Australia Southeast,Australia Southeast Store 47,2019-01-17,Clothing,Shoes,4,12,70365831
42,86,Australia Southeast,Australia Southeast Store 47,2019-07-06,Beauty/Health,Bath,3,10,92828939
43,79,Australia Southeast,Australia Southeast Store 47,2019-05-11,Clothing,Mens,7,13,73187809
44,71,Australia Southeast,Australia Southeast Store 47,2019-04-10,Baby,Car seats,7,30,73136411
45,19,Australia Southeast,Australia Southeast Store 47,2019-04-03,Clothing,Shoes,1,10,93577475
46,62,Australia Southeast,Australia Southeast Store 47,2019-01-18,Baby,Strollers,3,30,80646924
47,52,Australia Southeast,Australia Southeast Store 47,2019-02-05,Clothing,Kids,5,12,94174913
48,15,Australia Southeast,Australia Southeast Store 47,2019-07-14,Furniture,Indoor seating,8,75,42661024
49,7,Australia Southeast,Australia Southeast Store 47,2019-01-23,Furniture,Patio furniture,2,100,78221494
50,65,Australia Southeast,Australia Southeast Store 47,2019-02-05,Furniture,Pool furniture,1,30,37586217
51,38,Australia Southeast,Australia Southeast Store 47,2019-04-09,Clothing,Mens,5,10,27857276
52,25,Australia Southeast,Australia Southeast Store 47,2019-03-03,Furniture,Beds,4,40,50488156
53,99,Australia Southeast,Australia Southeast Store 47,2019-07-14,Baby,Diaper bags,9,10,48209957
54,47,Australia Southeast,Australia Southeast Store 47,2019-01-02,Beauty/Health,Feminine Products,5,15,17980073
55,87,Australia Southeast,Australia Southeast Store 47,2019-02-09,Furniture,Indoor seating,3,15,14783425
56,32,Australia Southeast,Australia Southeast Store 47,2019-04-21,Beauty/Health,Makeup,3,14,51113929
57,73,Australia Southeast,Australia Southeast Store 47,2019-03-05,Electronics,Headphones,1,50,11920884
58,49,Australia Southeast,Australia Southeast Store 47,2019-05-23,Clothing,Baby,3,12,81300166
59,44,Australia Southeast,Australia Southeast Store 47,2019-02-12,Beauty/Health,Makeup,3,10,45619556
60,7,Australia Southeast,Australia Southeast Store 47,2019-01-25,Electronics,Headphones,1,300,67837072
61,11,Australia Southeast,Australia Southeast Store 47,2019-06-08,Furniture,Beds,3,100,85879878
62,9,Australia Southeast,Australia Southeast Store 47,2019-02-28,Electronics,Headphones,2,200,62604425
63,58,Australia Southeast,Australia Southeast Store 47,2019-01-15,Furniture,Pool furniture,1,40,55283067
64,101,Australia Southeast,Australia Southeast Store 47,2019-04-04,Beauty/Health,Oral care,4,15,74044920
65,76,Australia Southeast,Australia Southeast Store 47,2019-02-24,Baby,Car seats,5,30,16549233
66,41,Australia Southeast,Australia Southeast Store 47,2019-06-25,Electronics,Cell Phones,2,200,61643495
67,23,Australia Southeast,Australia Southeast Store 47,2019-05-06,Clothing,Swimwear,4,25,48468344
68,96,Australia Southeast,Australia Southeast Store 47,2019-05-06,Clothing,Swimwear,8,12,99562656
69,36,Australia Southeast,Australia Southeast Store 47,2019-04-28,Baby,Car seats,4,12,27056468
70,60,Australia Southeast,Australia Southeast Store 47,2019-04-18,Beauty/Health,Feminine Products,4,10,45854860
71,16,Australia Southeast,Australia Southeast Store 47,2019-02-26,Beauty/Health,Makeup,5,10,64136976
72,16,Australia Southeast,Australia Southeast Store 47,2019-05-18,Beauty/Health,Fragrances,6,15,16460100
73,4,Australia Southeast,Australia Southeast Store 47,2019-04-11,Electronics,Headphones,2,200,68033524
74,43,Australia Southeast,Australia Southeast Store 47,2019-02-06,Furniture,Indoor seating,2,75,76056211
75,64,Australia Southeast,Australia Southeast Store 47,2019-02-06,Beauty/Health,Bath,3,10,90157401
76,34,Australia Southeast,Australia Southeast Store 47,2019-03-28,Clothing,Kids,4,25,39040428
77,88,Australia Southeast,Australia Southeast Store 47,2019-05-03,Baby,Diapers,3,30,26559860
78,19,Australia Southeast,Australia Southeast Store 47,2019-04-10,Clothing,Mens,4,25,78515211
79,38,Australia Southeast,Australia Southeast Store 47,2019-02-07,Clothing,Baby,3,25,42542523
80,3,Australia Southeast,Australia Southeast Store 47,2019-03-23,Beauty/Health,Haircare,4,10,75008253
81,84,Australia Southeast,Australia Southeast Store 47,2019-02-01,Baby,Car seats,5,15,92589252
82,40,Australia Southeast,Australia Southeast Store 47,2019-02-19,Clothing,Shoes,2,10,27637068
83,46,Australia Southeast,Australia Southeast Store 47,2019-02-17,Baby,Strollers,2,5,58281166
84,77,Australia Southeast,Australia Southeast Store 47,2019-01-11,Clothing,Womens,3,25,29749354
85,73,Australia Southeast,Australia Southeast Store 47,2019-06-21,Furniture,Beds,10,100,16969360
86,35,Australia Southeast,Australia Southeast Store 47,2019-02-25,Baby,Cribs,1,30,24632243
87,3,Australia Southeast,Australia Southeast Store 47,2019-05-11,Beauty/Health,Haircare,9,10,85682090
88,6,Australia Southeast,Australia Southeast Store 47,2019-05-13,Electronics,Televisions,1,50,36599819
89,70,Australia Southeast,Australia Southeast Store 47,2019-06-24,Electronics,Computers,2,50,22228532
90,68,Australia Southeast,Australia Southeast Store 47,2019-05-06,Electronics,Tablets,2,200,63572453
91,10,Australia Southeast,Australia Southeast Store 47,2019-02-08,Baby,Car seats,2,5,73225833
92,69,Australia Southeast,Australia Southeast Store 47,2019-04-27,Clothing,Womens,4,25,10666247
93,24,Australia Southeast,Australia Southeast Store 47,2019-03-19,Clothing,Kids,3,20,84138795
94,30,Australia Southeast,Australia Southeast Store 47,2019-06-18,Clothing,Mens,9,20,36025345
95,84,Australia Southeast,Australia Southeast Store 47,2019-04-07,Baby,Strollers,2,15,92557283
96,41,Australia Southeast,Australia Southeast Store 47,2019-01-03,Electronics,Speakers,2,300,84021891
97,10,Australia Southeast,Australia Southeast Store 47,2019-03-30,Baby,Diaper bags,5,30,38709016
98,85,Australia Southeast,Australia Southeast Store 47,2019-05-30,Electronics,Tablets,1,300,63959028
99,76,Australia Southeast,Australia Southeast Store 47,2019-03-11,Furniture,Patio furniture,2,75,62689037
100,19,Australia Southeast,Australia Southeast Store 47,2019-01-02,Beauty/Health,Oral care,3,15,10703267
101,90,Australia Southeast,Australia Southeast Store 47,2019-03-15,Baby,Cribs,4,10,30588811
102,78,Australia Southeast,Australia Southeast Store 47,2019-04-18,Furniture,Beds,10,100,49228918
103,28,Australia Southeast,Australia Southeast Store 47,2019-06-22,Beauty/Health,Oral care,10,10,27746920
104,83,Australia Southeast,Australia Southeast Store 47,2019-06-10,Electronics,Tablets,1,50,36494620
105,99,Australia Southeast,Australia Southeast Store 47,2019-05-27,Clothing,Mens,8,13,66491931
106,27,Australia Southeast,Australia Southeast Store 47,2019-07-13,Beauty/Health,Feminine Products,9,15,60602456
107,84,Australia Southeast,Australia Southeast Store 47,2019-01-03,Beauty/Health,Oral care,2,10,90287790
108,35,Australia Southeast,Australia Southeast Store 47,2019-02-04,Electronics,Cell Phones,1,50,20697169
109,49,Australia Southeast,Australia Southeast Store 47,2019-05-15,Furniture,Indoor tables,5,40,93660811
110,49,Australia Southeast,Australia Southeast Store 47,2019-07-11,Beauty/Health,Bath,6,14,93044573
111,80,Australia Southeast,Australia Southeast Store 47,2019-02-26,Beauty/Health,Oral care,3,10,41362149
112,26,Australia Southeast,Australia Southeast Store 47,2019-03-09,Beauty/Health,Fragrances,5,6,34687574
113,30,Australia Southeast,Australia Southeast Store 47,2019-05-28,Electronics,Cell Phones,1,100,73319545
114,53,Australia Southeast,Australia Southeast Store 47,2019-05-11,Clothing,Womens,8,10,92221876
115,30,Australia Southeast,Australia Southeast Store 47,2019-04-13,Electronics,Televisions,2,100,92267307
116,83,Australia Southeast,Australia Southeast Store 47,2019-03-26,Furniture,Pool furniture,3,30,33230879
117,39,Australia Southeast,Australia Southeast Store 47,2019-07-05,Beauty/Health,Bath,5,14,99872906
118,73,Australia Southeast,Australia Southeast Store 47,2019-04-25,Beauty/Health,Skincare,6,15,26777287
119,17,Australia Southeast,Australia Southeast Store 47,2019-01-30,Clothing,Swimwear,3,10,94807674
120,22,Australia Southeast,Australia Southeast Store 47,2019-01-08,Beauty/Health,Fragrances,4,10,48851840
121,87,Australia Southeast,Australia Southeast Store 47,2019-06-02,Electronics,Tablets,1,50,12955329
122,15,Australia Southeast,Australia Southeast Store 47,2019-05-06,Furniture,Indoor tables,8,100,79663380
123,101,Australia Southeast,Australia Southeast Store 47,2019-06-26,Baby,Diapers,10,10,57160422
124,91,Australia Southeast,Australia Southeast Store 47,2019-05-09,Clothing,Mens,9,25,22733222
125,82,Australia Southeast,Australia Southeast Store 47,2019-02-11,Baby,Strollers,1,5,85787030
126,71,Australia Southeast,Australia Southeast Store 47,2019-04-01,Furniture,Pool furniture,3,15,54589925
127,51,Australia Southeast,Australia Southeast Store 47,2019-04-20,Furniture,Pool furniture,9,75,55255488
128,8,Australia Southeast,Australia Southeast Store 47,2019-06-06,Clothing,Shoes,4,10,82697670
129,28,Australia Southeast,Australia Southeast Store 47,2019-02-16,Electronics,Computers,1,100,28624549
130,64,Australia Southeast,Australia Southeast Store 47,2019-03-20,Beauty/Health,Oral care,4,6,21430649
131,46,Australia Southeast,Australia Southeast Store 47,2019-02-17,Furniture,Indoor seating,5,100,12122362
132,81,Australia Southeast,Australia Southeast Store 47,2019-04-14,Baby,Diapers,9,30,95505803
133,6,Australia Southeast,Australia Southeast Store 47,2019-05-30,Electronics,Cell Phones,1,50,41048596
134,78,Australia Southeast,Australia Southeast Store 47,2019-04-01,Furniture,Pool furniture,5,40,65493301
135,6,Australia Southeast,Australia Southeast Store 47,2019-06-21,Baby,Diaper bags,10,30,41046248
136,89,Australia Southeast,Australia Southeast Store 47,2019-01-20,Furniture,Indoor tables,5,15,39722486
137,43,Australia Southeast,Australia Southeast Store 47,2019-01-12,Furniture,Pool furniture,4,30,99246473
138,40,Australia Southeast,Australia Southeast Store 47,2019-05-16,Furniture,Indoor tables,7,75,32027143
139,97,Australia Southeast,Australia Southeast Store 47,2019-03-17,Baby,Car seats,2,10,88441800
140,96,Australia Southeast,Australia Southeast Store 47,2019-07-13,Baby,Baby toys,3,10,28914661
141,91,Australia Southeast,Australia Southeast Store 47,2019-03-19,Baby,Baby toys,4,30,26936803
142,98,Australia Southeast,Australia Southeast Store 47,2019-01-12,Clothing,Shoes,3,10,33909355
143,48,Australia Southeast,Australia Southeast Store 47,2019-02-07,Electronics,Headphones,2,200,24267127
