ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,4,West Europe,West Europe Store 52,2019-01-21,Furniture,Indoor seating,4,100,77249290
1,87,West Europe,West Europe Store 52,2019-07-01,Clothing,Shoes,8,25,49890326
2,63,West Europe,West Europe Store 52,2019-05-28,Furniture,Beds,7,40,29991869
3,93,West Europe,West Europe Store 52,2019-06-16,Baby,Car seats,3,10,71105474
4,73,West Europe,West Europe Store 52,2019-05-02,Electronics,Computers,2,100,53989832
5,47,West Europe,West Europe Store 52,2019-06-20,Electronics,Computers,1,200,11823639
6,90,West Europe,West Europe Store 52,2019-03-23,Baby,Diapers,5,30,18386329
7,21,West Europe,West Europe Store 52,2019-03-14,Baby,Diapers,1,30,90201203
8,68,West Europe,West Europe Store 52,2019-01-09,Furniture,Indoor seating,5,75,67758083
9,99,West Europe,West Europe Store 52,2019-04-29,Baby,Car seats,8,30,17760072
10,73,West Europe,West Europe Store 52,2019-03-21,Clothing,Kids,2,10,44953531
11,21,West Europe,West Europe Store 52,2019-06-18,Beauty/Health,Fragrances,7,10,23959001
12,34,West Europe,West Europe Store 52,2019-05-12,Electronics,Cell Phones,1,100,36061570
13,9,West Europe,West Europe Store 52,2019-01-03,Electronics,Headphones,1,300,10979410
14,42,West Europe,West Europe Store 52,2019-02-09,Baby,Strollers,5,12,88847233
15,13,West Europe,West Europe Store 52,2019-04-17,Clothing,Kids,8,13,55052808
16,62,West Europe,West Europe Store 52,2019-05-25,Beauty/Health,Fragrances,10,10,62172850
17,84,West Europe,West Europe Store 52,2019-06-30,Electronics,Computers,2,200,99633110
18,39,West Europe,West Europe Store 52,2019-01-01,Furniture,Indoor seating,4,75,76866628
19,9,West Europe,West Europe Store 52,2019-01-12,Clothing,Shoes,3,10,70495266
20,2,West Europe,West Europe Store 52,2019-02-16,Clothing,Kids,2,25,32168508
21,9,West Europe,West Europe Store 52,2019-06-30,Clothing,Shoes,7,12,37344093
22,40,West Europe,West Europe Store 52,2019-05-02,Clothing,Baby,4,13,70500981
23,57,West Europe,West Europe Store 52,2019-02-07,Clothing,Kids,3,13,33958386
24,97,West Europe,West Europe Store 52,2019-03-30,Clothing,Swimwear,4,10,81935043
25,9,West Europe,West Europe Store 52,2019-07-13,Furniture,Indoor seating,9,40,40760616
26,101,West Europe,West Europe Store 52,2019-07-11,Electronics,Headphones,1,300,40540732
27,13,West Europe,West Europe Store 52,2019-02-23,Clothing,Kids,1,25,77131564
28,79,West Europe,West Europe Store 52,2019-04-13,Electronics,Televisions,1,50,14073466
29,30,West Europe,West Europe Store 52,2019-06-28,Baby,Cribs,7,15,73161274
30,69,West Europe,West Europe Store 52,2019-03-24,Beauty/Health,Skincare,3,14,96819625
31,55,West Europe,West Europe Store 52,2019-07-09,Electronics,Headphones,2,300,39588469
32,59,West Europe,West Europe Store 52,2019-06-06,Baby,Cribs,8,12,43900017
33,22,West Europe,West Europe Store 52,2019-05-13,Clothing,Kids,10,12,51243382
34,13,West Europe,West Europe Store 52,2019-04-29,Furniture,Indoor tables,10,100,80010381
35,7,West Europe,West Europe Store 52,2019-01-05,Furniture,Indoor tables,3,100,73345005
36,2,West Europe,West Europe Store 52,2019-04-14,Electronics,Cell Phones,1,200,48321415
37,56,West Europe,West Europe Store 52,2019-03-10,Electronics,Headphones,2,50,96025333
38,55,West Europe,West Europe Store 52,2019-01-23,Electronics,Tablets,1,300,12827858
39,64,West Europe,West Europe Store 52,2019-01-23,Electronics,Headphones,1,100,39953444
40,47,West Europe,West Europe Store 52,2019-06-18,Furniture,Indoor seating,8,40,53007153
41,101,West Europe,West Europe Store 52,2019-03-26,Electronics,Televisions,2,200,19653982
42,25,West Europe,West Europe Store 52,2019-06-23,Electronics,Computers,2,50,59278242
43,69,West Europe,West Europe Store 52,2019-01-03,Beauty/Health,Bath,2,15,62021914
44,55,West Europe,West Europe Store 52,2019-05-24,Baby,Car seats,5,10,24336263
45,58,West Europe,West Europe Store 52,2019-04-11,Electronics,Speakers,2,100,16293683
46,65,West Europe,West Europe Store 52,2019-03-20,Clothing,Kids,3,10,76163730
47,61,West Europe,West Europe Store 52,2019-03-08,Baby,Diaper bags,4,5,39969675
48,30,West Europe,West Europe Store 52,2019-02-13,Furniture,Indoor seating,2,100,85941674
49,90,West Europe,West Europe Store 52,2019-04-14,Electronics,Computers,2,100,50057388
50,36,West Europe,West Europe Store 52,2019-04-05,Beauty/Health,Bath,5,14,34236097
51,90,West Europe,West Europe Store 52,2019-01-19,Electronics,Tablets,2,100,29247003
52,41,West Europe,West Europe Store 52,2019-03-27,Furniture,Indoor seating,2,100,46648942
53,51,West Europe,West Europe Store 52,2019-06-11,Clothing,Womens,9,25,25263310
54,8,West Europe,West Europe Store 52,2019-03-24,Beauty/Health,Bath,1,10,68793277
55,59,West Europe,West Europe Store 52,2019-06-11,Beauty/Health,Oral care,8,10,57739281
56,40,West Europe,West Europe Store 52,2019-01-04,Clothing,Mens,2,25,59347768
57,72,West Europe,West Europe Store 52,2019-07-05,Furniture,Indoor seating,10,40,30304924
58,34,West Europe,West Europe Store 52,2019-06-22,Clothing,Baby,7,12,84212262
59,75,West Europe,West Europe Store 52,2019-02-24,Baby,Diapers,2,30,17457088
60,28,West Europe,West Europe Store 52,2019-03-07,Electronics,Cell Phones,1,300,55540511
61,78,West Europe,West Europe Store 52,2019-01-09,Baby,Baby toys,2,15,59378862
62,95,West Europe,West Europe Store 52,2019-05-03,Beauty/Health,Bath,8,10,87268347
63,2,West Europe,West Europe Store 52,2019-01-29,Baby,Diapers,4,15,84560915
64,62,West Europe,West Europe Store 52,2019-06-13,Clothing,Kids,5,25,54052704
65,39,West Europe,West Europe Store 52,2019-05-17,Electronics,Tablets,2,300,47511550
66,76,West Europe,West Europe Store 52,2019-01-20,Clothing,Womens,5,10,96556265
67,50,West Europe,West Europe Store 52,2019-02-01,Electronics,Televisions,1,200,46223851
68,16,West Europe,West Europe Store 52,2019-07-14,Electronics,Televisions,2,300,95522251
69,95,West Europe,West Europe Store 52,2019-02-13,Clothing,Swimwear,3,12,16943154
70,6,West Europe,West Europe Store 52,2019-01-24,Baby,Diaper bags,1,30,23764501
71,62,West Europe,West Europe Store 52,2019-03-04,Baby,Diaper bags,3,12,50088529
72,21,West Europe,West Europe Store 52,2019-01-18,Baby,Strollers,1,5,31866922
73,14,West Europe,West Europe Store 52,2019-06-15,Electronics,Cell Phones,2,100,75527694
74,16,West Europe,West Europe Store 52,2019-06-28,Clothing,Shoes,8,10,43001159
75,69,West Europe,West Europe Store 52,2019-02-01,Clothing,Swimwear,4,13,43153256
76,78,West Europe,West Europe Store 52,2019-04-05,Furniture,Pool furniture,5,75,15041131
77,34,West Europe,West Europe Store 52,2019-03-18,Clothing,Womens,5,20,72590210
78,67,West Europe,West Europe Store 52,2019-01-04,Baby,Diapers,2,15,38799942
79,54,West Europe,West Europe Store 52,2019-05-29,Furniture,Indoor seating,9,40,38161498
80,69,West Europe,West Europe Store 52,2019-01-14,Clothing,Baby,1,25,35382735
81,83,West Europe,West Europe Store 52,2019-02-28,Clothing,Baby,2,25,55370676
82,19,West Europe,West Europe Store 52,2019-02-17,Beauty/Health,Bath,5,10,79042789
83,65,West Europe,West Europe Store 52,2019-04-02,Electronics,Speakers,2,100,50427324
84,26,West Europe,West Europe Store 52,2019-05-01,Beauty/Health,Skincare,6,6,22541102
85,21,West Europe,West Europe Store 52,2019-04-03,Beauty/Health,Feminine Products,4,14,11787596
86,52,West Europe,West Europe Store 52,2019-02-05,Furniture,Indoor seating,3,30,82958103
87,74,West Europe,West Europe Store 52,2019-06-01,Clothing,Womens,5,25,37103398
88,25,West Europe,West Europe Store 52,2019-03-24,Electronics,Speakers,2,100,55745574
89,83,West Europe,West Europe Store 52,2019-01-09,Baby,Cribs,3,30,21902076
90,5,West Europe,West Europe Store 52,2019-02-19,Beauty/Health,Oral care,5,14,29574337
91,21,West Europe,West Europe Store 52,2019-02-19,Beauty/Health,Skincare,2,10,55839685
92,42,West Europe,West Europe Store 52,2019-02-26,Electronics,Headphones,2,300,26000037
93,2,West Europe,West Europe Store 52,2019-03-30,Electronics,Speakers,2,200,38788695
94,36,West Europe,West Europe Store 52,2019-04-30,Beauty/Health,Haircare,7,10,37329626
95,62,West Europe,West Europe Store 52,2019-07-03,Baby,Diapers,9,10,74275553
96,42,West Europe,West Europe Store 52,2019-06-02,Electronics,Computers,1,200,84351201
97,4,West Europe,West Europe Store 52,2019-05-31,Baby,Cribs,4,30,73095813
98,45,West Europe,West Europe Store 52,2019-05-07,Clothing,Swimwear,5,20,14084625
99,68,West Europe,West Europe Store 52,2019-04-08,Beauty/Health,Bath,4,10,85754831
100,89,West Europe,West Europe Store 52,2019-04-14,Baby,Diapers,8,12,63859921
101,89,West Europe,West Europe Store 52,2019-06-05,Baby,Diapers,5,12,34965810
102,27,West Europe,West Europe Store 52,2019-05-15,Clothing,Shoes,4,12,27819701
103,97,West Europe,West Europe Store 52,2019-06-26,Electronics,Speakers,2,200,61212004
104,99,West Europe,West Europe Store 52,2019-06-22,Beauty/Health,Haircare,5,14,54543135
105,70,West Europe,West Europe Store 52,2019-03-23,Beauty/Health,Haircare,2,10,62231057
106,72,West Europe,West Europe Store 52,2019-01-01,Baby,Diapers,1,15,91805112
107,24,West Europe,West Europe Store 52,2019-01-24,Furniture,Indoor tables,5,40,44839097
108,80,West Europe,West Europe Store 52,2019-01-29,Beauty/Health,Haircare,1,10,55636504
109,43,West Europe,West Europe Store 52,2019-02-13,Furniture,Indoor tables,3,15,76461816
110,98,West Europe,West Europe Store 52,2019-07-12,Electronics,Tablets,1,300,31187933
111,66,West Europe,West Europe Store 52,2019-04-13,Electronics,Computers,2,200,75838570
112,47,West Europe,West Europe Store 52,2019-03-24,Baby,Diapers,3,30,22168364
113,60,West Europe,West Europe Store 52,2019-06-10,Furniture,Patio furniture,5,75,53338957
114,77,West Europe,West Europe Store 52,2019-05-27,Beauty/Health,Makeup,5,10,27608540
115,17,West Europe,West Europe Store 52,2019-01-13,Beauty/Health,Makeup,1,10,45617316
116,64,West Europe,West Europe Store 52,2019-04-23,Electronics,Televisions,1,100,98731394
117,1,West Europe,West Europe Store 52,2019-07-05,Furniture,Patio furniture,10,15,76135863
118,55,West Europe,West Europe Store 52,2019-01-23,Furniture,Patio furniture,3,15,32142862
119,96,West Europe,West Europe Store 52,2019-05-05,Clothing,Kids,7,25,42939921
120,14,West Europe,West Europe Store 52,2019-02-12,Baby,Car seats,1,12,16402441
121,67,West Europe,West Europe Store 52,2019-04-21,Clothing,Baby,9,10,36690290
122,67,West Europe,West Europe Store 52,2019-06-03,Beauty/Health,Oral care,10,10,78389650
123,24,West Europe,West Europe Store 52,2019-02-03,Clothing,Swimwear,2,12,98975140
124,6,West Europe,West Europe Store 52,2019-07-09,Clothing,Shoes,9,25,15385145
125,38,West Europe,West Europe Store 52,2019-01-26,Baby,Diaper bags,3,30,76183335
126,10,West Europe,West Europe Store 52,2019-03-15,Furniture,Indoor tables,2,30,31011999
127,45,West Europe,West Europe Store 52,2019-03-24,Electronics,Speakers,2,100,36030178
128,50,West Europe,West Europe Store 52,2019-02-14,Baby,Diaper bags,2,15,41557850
129,93,West Europe,West Europe Store 52,2019-02-08,Clothing,Kids,5,25,68927567
130,18,West Europe,West Europe Store 52,2019-02-22,Electronics,Speakers,1,100,98096889
131,55,West Europe,West Europe Store 52,2019-03-25,Electronics,Tablets,1,50,90194008
