ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,13,Central US,Central US Store 7,2019-04-02,Clothing,Kids,5,25,42843564
1,19,Central US,Central US Store 7,2019-03-29,Clothing,Womens,7,25,45325011
2,98,Central US,Central US Store 7,2019-07-10,Furniture,Patio furniture,10,30,47968956
3,24,Central US,Central US Store 7,2019-03-11,Beauty/Health,Skincare,4,10,78741114
4,31,Central US,Central US Store 7,2019-03-28,Baby,Car seats,6,15,23870123
5,1,Central US,Central US Store 7,2019-05-03,Furniture,Beds,7,75,24513427
6,37,Central US,Central US Store 7,2019-01-04,Baby,Car seats,4,30,59270227
7,18,Central US,Central US Store 7,2019-05-07,Electronics,Computers,4,100,17420717
8,19,Central US,Central US Store 7,2019-04-16,Clothing,Swimwear,12,12,30949652
9,72,Central US,Central US Store 7,2019-03-04,Baby,Strollers,4,12,49089474
10,90,Central US,Central US Store 7,2019-01-19,Electronics,Tablets,3,100,95809370
11,41,Central US,Central US Store 7,2019-06-11,Electronics,Headphones,4,50,58389539
12,15,Central US,Central US Store 7,2019-04-18,Baby,Car seats,10,10,72307810
13,88,Central US,Central US Store 7,2019-03-01,Clothing,Baby,7,12,67255931
14,83,Central US,Central US Store 7,2019-05-10,Beauty/Health,Feminine Products,8,10,34410103
15,57,Central US,Central US Store 7,2019-07-12,Baby,Cribs,11,5,85207940
16,1,Central US,Central US Store 7,2019-04-05,Furniture,Indoor tables,5,75,19901910
17,24,Central US,Central US Store 7,2019-01-26,Electronics,Speakers,3,200,58891276
18,101,Central US,Central US Store 7,2019-05-13,Clothing,Swimwear,6,20,42929576
19,70,Central US,Central US Store 7,2019-04-20,Furniture,Indoor seating,6,40,74559798
20,33,Central US,Central US Store 7,2019-02-17,Electronics,Televisions,4,100,27588856
21,1,Central US,Central US Store 7,2019-01-27,Beauty/Health,Feminine Products,4,10,87837682
22,86,Central US,Central US Store 7,2019-05-20,Clothing,Womens,12,25,43192081
23,44,Central US,Central US Store 7,2019-03-13,Clothing,Swimwear,7,13,45090349
24,61,Central US,Central US Store 7,2019-03-20,Electronics,Computers,3,200,95433505
