ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,89,East Europe,East Europe Store 11,2019-07-02,Electronics,Computers,2,100,42143413
1,9,East Europe,East Europe Store 11,2019-01-27,Furniture,Pool furniture,1,30,11517347
2,74,East Europe,East Europe Store 11,2019-07-16,Electronics,Headphones,1,100,99745874
3,93,East Europe,East Europe Store 11,2019-04-09,Baby,Strollers,4,30,47554937
4,95,East Europe,East Europe Store 11,2019-02-25,Electronics,Tablets,2,200,75362292
5,70,East Europe,East Europe Store 11,2019-05-05,Baby,Cribs,3,10,52085511
6,26,East Europe,East Europe Store 11,2019-06-13,Clothing,Mens,6,10,84655161
7,79,East Europe,East Europe Store 11,2019-04-02,Beauty/Health,Skincare,3,10,77751821
8,12,East Europe,East Europe Store 11,2019-02-17,Baby,Car seats,4,30,58876199
9,89,East Europe,East Europe Store 11,2019-05-22,Beauty/Health,Oral care,9,15,28416003
10,43,East Europe,East Europe Store 11,2019-01-22,Baby,Diapers,3,30,80791870
11,58,East Europe,East Europe Store 11,2019-06-16,Clothing,Mens,5,12,45913073
12,4,East Europe,East Europe Store 11,2019-04-20,Baby,Strollers,8,15,89732649
13,28,East Europe,East Europe Store 11,2019-04-16,Clothing,Swimwear,5,10,83802652
14,23,East Europe,East Europe Store 11,2019-07-16,Clothing,Baby,3,25,24382419
15,97,East Europe,East Europe Store 11,2019-03-13,Clothing,Mens,1,25,92784180
16,83,East Europe,East Europe Store 11,2019-01-04,Beauty/Health,Bath,3,15,43459482
17,42,East Europe,East Europe Store 11,2019-03-28,Baby,Diapers,1,10,42231357
18,64,East Europe,East Europe Store 11,2019-05-30,Baby,Diaper bags,3,5,28662642
19,82,East Europe,East Europe Store 11,2019-01-04,Baby,Diapers,2,15,13219701
20,40,East Europe,East Europe Store 11,2019-03-28,Electronics,Televisions,2,100,32404679
21,13,East Europe,East Europe Store 11,2019-06-27,Beauty/Health,Skincare,7,14,32739478
22,1,East Europe,East Europe Store 11,2019-06-01,Furniture,Indoor seating,3,75,63526360
23,72,East Europe,East Europe Store 11,2019-04-19,Clothing,Shoes,5,10,43277030
24,8,East Europe,East Europe Store 11,2019-01-13,Electronics,Cell Phones,2,200,75432772
25,6,East Europe,East Europe Store 11,2019-05-12,Electronics,Cell Phones,1,300,56855022
