ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,99,East Europe,East Europe Store 93,2019-05-08,Electronics,Televisions,2,200,22540466
1,71,East Europe,East Europe Store 93,2019-05-19,Baby,Car seats,6,12,26224493
2,41,East Europe,East Europe Store 93,2019-05-28,Electronics,Televisions,2,50,69470333
3,94,East Europe,East Europe Store 93,2019-02-25,Clothing,Baby,1,25,94909757
4,98,East Europe,East Europe Store 93,2019-04-21,Beauty/Health,Haircare,3,6,88230739
5,58,East Europe,East Europe Store 93,2019-07-15,Beauty/Health,Feminine Products,8,10,71472426
6,63,East Europe,East Europe Store 93,2019-05-08,Beauty/Health,Haircare,4,15,28093406
7,58,East Europe,East Europe Store 93,2019-01-27,Clothing,Swimwear,1,25,25287271
8,18,East Europe,East Europe Store 93,2019-03-14,Clothing,Mens,4,12,17498919
9,63,East Europe,East Europe Store 93,2019-01-23,Beauty/Health,Feminine Products,4,15,97884563
10,83,East Europe,East Europe Store 93,2019-05-07,Clothing,Kids,7,25,45396911
11,16,East Europe,East Europe Store 93,2019-06-11,Baby,Diapers,4,30,59481031
12,48,East Europe,East Europe Store 93,2019-01-20,Baby,Diapers,5,5,90397960
13,16,East Europe,East Europe Store 93,2019-04-21,Clothing,Kids,6,10,25344201
14,86,East Europe,East Europe Store 93,2019-05-09,Beauty/Health,Fragrances,6,15,28326802
15,56,East Europe,East Europe Store 93,2019-07-09,Electronics,Speakers,2,300,31201254
16,78,East Europe,East Europe Store 93,2019-02-19,Clothing,Kids,3,10,16893716
17,1,East Europe,East Europe Store 93,2019-03-05,Clothing,Shoes,3,25,72668281
18,14,East Europe,East Europe Store 93,2019-03-27,Electronics,Cell Phones,1,200,41994721
19,21,East Europe,East Europe Store 93,2019-05-05,Baby,Strollers,5,30,42579250
20,28,East Europe,East Europe Store 93,2019-06-06,Electronics,Tablets,2,300,33547844
21,34,East Europe,East Europe Store 93,2019-04-01,Clothing,Baby,2,10,67437158
22,60,East Europe,East Europe Store 93,2019-04-23,Baby,Diapers,10,30,66356941
23,87,East Europe,East Europe Store 93,2019-02-08,Clothing,Baby,3,13,92964134
24,7,East Europe,East Europe Store 93,2019-05-15,Electronics,Speakers,1,300,56555139
25,27,East Europe,East Europe Store 93,2019-06-11,Electronics,Televisions,1,100,55133989
26,58,East Europe,East Europe Store 93,2019-03-30,Electronics,Speakers,2,50,94994415
27,18,East Europe,East Europe Store 93,2019-03-02,Furniture,Patio furniture,1,100,95753471
28,42,East Europe,East Europe Store 93,2019-02-15,Beauty/Health,Feminine Products,3,6,90788844
29,73,East Europe,East Europe Store 93,2019-05-15,Clothing,Shoes,8,25,21092719
30,50,East Europe,East Europe Store 93,2019-01-12,Clothing,Baby,1,10,31447798
31,91,East Europe,East Europe Store 93,2019-05-07,Clothing,Kids,3,25,94864490
32,29,East Europe,East Europe Store 93,2019-04-01,Electronics,Speakers,2,300,83692076
33,101,East Europe,East Europe Store 93,2019-02-22,Clothing,Baby,3,12,73469761
34,41,East Europe,East Europe Store 93,2019-05-20,Baby,Cribs,7,30,98804818
35,76,East Europe,East Europe Store 93,2019-03-03,Furniture,Indoor seating,1,75,72306986
36,73,East Europe,East Europe Store 93,2019-04-08,Baby,Strollers,1,12,33114492
37,6,East Europe,East Europe Store 93,2019-01-09,Clothing,Mens,1,10,58973970
38,70,East Europe,East Europe Store 93,2019-05-26,Electronics,Cell Phones,2,300,38854366
39,24,East Europe,East Europe Store 93,2019-06-25,Beauty/Health,Bath,9,10,59275742
40,26,East Europe,East Europe Store 93,2019-06-04,Clothing,Kids,8,25,87027943
41,81,East Europe,East Europe Store 93,2019-06-09,Furniture,Indoor seating,10,40,16724106
42,65,East Europe,East Europe Store 93,2019-01-01,Beauty/Health,Oral care,4,10,68365904
43,85,East Europe,East Europe Store 93,2019-06-19,Electronics,Headphones,2,300,14491260
44,90,East Europe,East Europe Store 93,2019-05-27,Furniture,Patio furniture,6,75,74841309
45,19,East Europe,East Europe Store 93,2019-04-17,Clothing,Womens,4,20,31991905
46,15,East Europe,East Europe Store 93,2019-06-10,Clothing,Womens,6,25,47966368
47,10,East Europe,East Europe Store 93,2019-03-04,Clothing,Mens,5,10,36713083
48,27,East Europe,East Europe Store 93,2019-02-23,Beauty/Health,Haircare,2,10,86701287
49,11,East Europe,East Europe Store 93,2019-01-06,Furniture,Patio furniture,4,40,82770290
