ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,62,Australia Southeast,Australia Southeast Store 73,2019-07-03,Furniture,Indoor seating,8,75,69766442
1,79,Australia Southeast,Australia Southeast Store 73,2019-07-02,Baby,Baby toys,6,30,27423134
2,48,Australia Southeast,Australia Southeast Store 73,2019-05-09,Clothing,Kids,7,20,57197822
3,91,Australia Southeast,Australia Southeast Store 73,2019-06-04,Beauty/Health,Bath,4,10,12250600
4,71,Australia Southeast,Australia Southeast Store 73,2019-02-02,Electronics,Tablets,2,300,38208026
5,54,Australia Southeast,Australia Southeast Store 73,2019-04-21,Electronics,Cell Phones,1,200,58948906
6,64,Australia Southeast,Australia Southeast Store 73,2019-05-06,Electronics,Speakers,2,200,10195508
7,84,Australia Southeast,Australia Southeast Store 73,2019-01-30,Beauty/Health,Fragrances,2,6,83399570
8,24,Australia Southeast,Australia Southeast Store 73,2019-01-29,Electronics,Speakers,1,100,77680924
9,81,Australia Southeast,Australia Southeast Store 73,2019-03-11,Beauty/Health,Feminine Products,3,6,86984529
10,34,Australia Southeast,Australia Southeast Store 73,2019-07-14,Beauty/Health,Bath,4,15,80877515
11,47,Australia Southeast,Australia Southeast Store 73,2019-05-20,Clothing,Mens,5,20,75864318
12,61,Australia Southeast,Australia Southeast Store 73,2019-04-08,Beauty/Health,Bath,5,10,42504410
13,67,Australia Southeast,Australia Southeast Store 73,2019-01-27,Beauty/Health,Bath,1,10,24121125
14,71,Australia Southeast,Australia Southeast Store 73,2019-06-05,Furniture,Patio furniture,6,30,41518095
15,76,Australia Southeast,Australia Southeast Store 73,2019-01-30,Electronics,Headphones,1,50,40478379
16,84,Australia Southeast,Australia Southeast Store 73,2019-06-07,Furniture,Beds,3,15,54391122
17,4,Australia Southeast,Australia Southeast Store 73,2019-06-03,Beauty/Health,Feminine Products,7,10,99507630
18,4,Australia Southeast,Australia Southeast Store 73,2019-02-25,Furniture,Beds,5,30,86028679
19,70,Australia Southeast,Australia Southeast Store 73,2019-06-17,Furniture,Pool furniture,4,75,98813344
20,20,Australia Southeast,Australia Southeast Store 73,2019-03-22,Baby,Diaper bags,4,30,39479155
21,80,Australia Southeast,Australia Southeast Store 73,2019-04-28,Baby,Strollers,6,15,11244683
22,88,Australia Southeast,Australia Southeast Store 73,2019-01-04,Furniture,Indoor seating,3,30,90059437
23,89,Australia Southeast,Australia Southeast Store 73,2019-06-15,Electronics,Headphones,2,200,95255563
24,48,Australia Southeast,Australia Southeast Store 73,2019-02-11,Furniture,Patio furniture,5,40,63834172
25,96,Australia Southeast,Australia Southeast Store 73,2019-04-06,Beauty/Health,Oral care,3,14,43403893
26,77,Australia Southeast,Australia Southeast Store 73,2019-01-24,Baby,Baby toys,4,12,50143424
27,84,Australia Southeast,Australia Southeast Store 73,2019-05-04,Furniture,Indoor tables,10,100,98836925
28,47,Australia Southeast,Australia Southeast Store 73,2019-02-15,Baby,Diaper bags,5,5,53323454
29,29,Australia Southeast,Australia Southeast Store 73,2019-03-28,Electronics,Televisions,2,300,65359711
30,10,Australia Southeast,Australia Southeast Store 73,2019-04-10,Baby,Cribs,7,5,71278728
31,96,Australia Southeast,Australia Southeast Store 73,2019-04-25,Clothing,Kids,8,13,28413282
32,80,Australia Southeast,Australia Southeast Store 73,2019-07-11,Clothing,Baby,4,20,79452138
33,57,Australia Southeast,Australia Southeast Store 73,2019-06-07,Beauty/Health,Skincare,5,15,80703142
34,40,Australia Southeast,Australia Southeast Store 73,2019-05-21,Baby,Baby toys,3,30,75025902
35,94,Australia Southeast,Australia Southeast Store 73,2019-03-04,Baby,Diaper bags,2,30,83868859
36,85,Australia Southeast,Australia Southeast Store 73,2019-06-05,Electronics,Cell Phones,2,50,58691746
37,70,Australia Southeast,Australia Southeast Store 73,2019-03-17,Beauty/Health,Skincare,3,10,15608202
38,32,Australia Southeast,Australia Southeast Store 73,2019-02-14,Clothing,Baby,3,10,78294279
39,60,Australia Southeast,Australia Southeast Store 73,2019-04-08,Clothing,Baby,5,20,37697278
40,53,Australia Southeast,Australia Southeast Store 73,2019-05-22,Beauty/Health,Fragrances,7,10,19943127
41,9,Australia Southeast,Australia Southeast Store 73,2019-04-18,Baby,Cribs,4,5,51928519
42,49,Australia Southeast,Australia Southeast Store 73,2019-03-11,Baby,Diaper bags,4,15,89428132
43,31,Australia Southeast,Australia Southeast Store 73,2019-02-14,Beauty/Health,Makeup,3,6,57577138
44,97,Australia Southeast,Australia Southeast Store 73,2019-05-30,Electronics,Tablets,1,300,14422495
45,42,Australia Southeast,Australia Southeast Store 73,2019-03-19,Baby,Diapers,3,12,20214427
46,27,Australia Southeast,Australia Southeast Store 73,2019-05-02,Clothing,Womens,4,25,41887555
47,21,Australia Southeast,Australia Southeast Store 73,2019-06-30,Baby,Diaper bags,8,12,71044259
48,27,Australia Southeast,Australia Southeast Store 73,2019-03-01,Clothing,Mens,4,10,51476042
49,49,Australia Southeast,Australia Southeast Store 73,2019-01-07,Beauty/Health,Skincare,5,10,11518739
50,46,Australia Southeast,Australia Southeast Store 73,2019-05-12,Baby,Strollers,9,15,75924693
51,88,Australia Southeast,Australia Southeast Store 73,2019-03-03,Electronics,Televisions,1,100,12046650
52,64,Australia Southeast,Australia Southeast Store 73,2019-04-20,Beauty/Health,Oral care,8,10,11509936
53,92,Australia Southeast,Australia Southeast Store 73,2019-05-29,Furniture,Pool furniture,4,100,14443022
54,66,Australia Southeast,Australia Southeast Store 73,2019-06-16,Electronics,Tablets,2,200,84112021
55,71,Australia Southeast,Australia Southeast Store 73,2019-01-13,Clothing,Swimwear,2,12,81530686
56,66,Australia Southeast,Australia Southeast Store 73,2019-01-25,Baby,Cribs,3,15,27123595
57,31,Australia Southeast,Australia Southeast Store 73,2019-04-07,Beauty/Health,Fragrances,1,15,19098402
58,47,Australia Southeast,Australia Southeast Store 73,2019-03-03,Furniture,Indoor seating,1,100,86340829
59,97,Australia Southeast,Australia Southeast Store 73,2019-04-15,Furniture,Indoor seating,9,100,60835391
60,64,Australia Southeast,Australia Southeast Store 73,2019-07-05,Electronics,Headphones,1,100,88131767
61,54,Australia Southeast,Australia Southeast Store 73,2019-03-06,Beauty/Health,Makeup,4,10,85687843
62,68,Australia Southeast,Australia Southeast Store 73,2019-04-30,Furniture,Pool furniture,8,75,22570757
63,91,Australia Southeast,Australia Southeast Store 73,2019-05-07,Baby,Diaper bags,5,5,58580430
64,52,Australia Southeast,Australia Southeast Store 73,2019-03-18,Electronics,Headphones,2,100,41885613
65,37,Australia Southeast,Australia Southeast Store 73,2019-03-11,Beauty/Health,Haircare,1,14,90342678
66,87,Australia Southeast,Australia Southeast Store 73,2019-03-30,Beauty/Health,Skincare,1,14,30077916
67,55,Australia Southeast,Australia Southeast Store 73,2019-06-05,Beauty/Health,Fragrances,6,10,32784739
68,91,Australia Southeast,Australia Southeast Store 73,2019-05-05,Clothing,Shoes,8,13,86536406
69,52,Australia Southeast,Australia Southeast Store 73,2019-04-11,Baby,Strollers,3,5,87471921
70,83,Australia Southeast,Australia Southeast Store 73,2019-04-12,Clothing,Baby,6,25,48664325
71,64,Australia Southeast,Australia Southeast Store 73,2019-01-12,Electronics,Headphones,1,200,99578765
72,20,Australia Southeast,Australia Southeast Store 73,2019-02-20,Furniture,Pool furniture,3,100,83034133
73,9,Australia Southeast,Australia Southeast Store 73,2019-07-06,Furniture,Patio furniture,9,75,37986605
74,4,Australia Southeast,Australia Southeast Store 73,2019-03-04,Beauty/Health,Feminine Products,4,14,53728210
75,77,Australia Southeast,Australia Southeast Store 73,2019-02-21,Electronics,Tablets,1,100,19585692
76,68,Australia Southeast,Australia Southeast Store 73,2019-03-10,Beauty/Health,Haircare,1,10,83976243
77,100,Australia Southeast,Australia Southeast Store 73,2019-06-20,Beauty/Health,Haircare,6,10,87224113
78,22,Australia Southeast,Australia Southeast Store 73,2019-05-13,Clothing,Kids,5,13,58907432
79,67,Australia Southeast,Australia Southeast Store 73,2019-02-11,Clothing,Shoes,5,13,32908327
80,20,Australia Southeast,Australia Southeast Store 73,2019-05-12,Beauty/Health,Bath,3,10,54827234
81,90,Australia Southeast,Australia Southeast Store 73,2019-04-20,Clothing,Shoes,8,13,85358794
82,56,Australia Southeast,Australia Southeast Store 73,2019-03-22,Furniture,Indoor seating,5,15,13919031
83,54,Australia Southeast,Australia Southeast Store 73,2019-01-18,Baby,Strollers,1,15,10716390
84,79,Australia Southeast,Australia Southeast Store 73,2019-06-03,Electronics,Televisions,2,100,69681045
85,5,Australia Southeast,Australia Southeast Store 73,2019-02-06,Clothing,Mens,2,10,40034658
86,92,Australia Southeast,Australia Southeast Store 73,2019-02-25,Furniture,Indoor seating,3,15,63952256
87,65,Australia Southeast,Australia Southeast Store 73,2019-03-27,Electronics,Televisions,1,100,40294201
88,65,Australia Southeast,Australia Southeast Store 73,2019-01-27,Furniture,Beds,4,30,88720072
89,52,Australia Southeast,Australia Southeast Store 73,2019-06-22,Clothing,Womens,4,10,43257103
90,97,Australia Southeast,Australia Southeast Store 73,2019-02-19,Baby,Strollers,3,10,89510009
91,29,Australia Southeast,Australia Southeast Store 73,2019-03-09,Clothing,Womens,2,25,72846267
92,17,Australia Southeast,Australia Southeast Store 73,2019-01-01,Electronics,Televisions,1,50,85741847
93,35,Australia Southeast,Australia Southeast Store 73,2019-07-15,Baby,Car seats,5,30,25156829
94,95,Australia Southeast,Australia Southeast Store 73,2019-06-23,Baby,Baby toys,8,5,91024813
95,5,Australia Southeast,Australia Southeast Store 73,2019-01-01,Electronics,Tablets,1,100,38441273
96,1,Australia Southeast,Australia Southeast Store 73,2019-01-23,Beauty/Health,Oral care,1,15,13479304
97,21,Australia Southeast,Australia Southeast Store 73,2019-01-16,Baby,Baby toys,5,12,23881214
98,3,Australia Southeast,Australia Southeast Store 73,2019-05-23,Baby,Diaper bags,5,30,15574166
99,47,Australia Southeast,Australia Southeast Store 73,2019-05-09,Clothing,Swimwear,5,25,75386169
100,7,Australia Southeast,Australia Southeast Store 73,2019-01-02,Beauty/Health,Feminine Products,4,10,35753009
101,49,Australia Southeast,Australia Southeast Store 73,2019-05-30,Baby,Diapers,4,10,14040808
102,72,Australia Southeast,Australia Southeast Store 73,2019-06-19,Baby,Cribs,7,5,27713096
103,84,Australia Southeast,Australia Southeast Store 73,2019-05-27,Electronics,Speakers,1,50,74429734
104,35,Australia Southeast,Australia Southeast Store 73,2019-06-27,Beauty/Health,Fragrances,9,15,36072594
105,1,Australia Southeast,Australia Southeast Store 73,2019-06-21,Beauty/Health,Bath,9,14,39303167
106,14,Australia Southeast,Australia Southeast Store 73,2019-06-07,Furniture,Patio furniture,9,100,25268057
107,80,Australia Southeast,Australia Southeast Store 73,2019-04-21,Clothing,Baby,4,25,71702248
108,92,Australia Southeast,Australia Southeast Store 73,2019-03-11,Baby,Diapers,3,30,38578699
109,15,Australia Southeast,Australia Southeast Store 73,2019-06-21,Beauty/Health,Haircare,10,15,15629395
110,31,Australia Southeast,Australia Southeast Store 73,2019-01-23,Clothing,Swimwear,3,25,95508547
111,10,Australia Southeast,Australia Southeast Store 73,2019-06-09,Clothing,Kids,10,12,41850207
112,73,Australia Southeast,Australia Southeast Store 73,2019-05-13,Clothing,Womens,10,25,44398277
113,32,Australia Southeast,Australia Southeast Store 73,2019-05-19,Beauty/Health,Oral care,10,10,11887355
114,81,Australia Southeast,Australia Southeast Store 73,2019-05-19,Baby,Strollers,6,30,76290690
115,81,Australia Southeast,Australia Southeast Store 73,2019-07-16,Beauty/Health,Makeup,6,10,45816838
116,98,Australia Southeast,Australia Southeast Store 73,2019-05-26,Furniture,Beds,8,15,95672992
117,14,Australia Southeast,Australia Southeast Store 73,2019-04-28,Furniture,Beds,10,15,54339707
118,64,Australia Southeast,Australia Southeast Store 73,2019-03-25,Electronics,Computers,2,300,63915842
119,34,Australia Southeast,Australia Southeast Store 73,2019-06-27,Clothing,Kids,3,10,17333098
120,14,Australia Southeast,Australia Southeast Store 73,2019-03-23,Baby,Diaper bags,3,12,15713650
121,49,Australia Southeast,Australia Southeast Store 73,2019-04-04,Furniture,Beds,5,75,20380137
122,22,Australia Southeast,Australia Southeast Store 73,2019-02-21,Beauty/Health,Oral care,3,10,63954509
123,8,Australia Southeast,Australia Southeast Store 73,2019-04-22,Beauty/Health,Bath,10,6,27760995
124,54,Australia Southeast,Australia Southeast Store 73,2019-06-23,Furniture,Beds,10,40,46206755
125,46,Australia Southeast,Australia Southeast Store 73,2019-02-17,Electronics,Cell Phones,2,100,93502857
126,84,Australia Southeast,Australia Southeast Store 73,2019-02-07,Beauty/Health,Feminine Products,2,10,23842920
127,5,Australia Southeast,Australia Southeast Store 73,2019-05-21,Beauty/Health,Fragrances,6,10,98898287
