ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,4,East US,East US Store 89,2019-02-18,Baby,Cribs,3,30,58192472
1,74,East US,East US Store 89,2019-03-20,Clothing,Kids,4,12,53001052
2,17,East US,East US Store 89,2019-05-02,Beauty/Health,Bath,7,10,30263361
3,58,East US,East US Store 89,2019-06-25,Clothing,Swimwear,9,13,62937373
4,48,East US,East US Store 89,2019-05-23,Beauty/Health,Feminine Products,8,10,76558291
5,44,East US,East US Store 89,2019-02-01,Electronics,Cell Phones,4,200,97022748
6,84,East US,East US Store 89,2019-06-25,Beauty/Health,Bath,12,15,91884151
7,83,East US,East US Store 89,2019-03-04,Clothing,Womens,5,25,55170894
8,15,East US,East US Store 89,2019-04-04,Beauty/Health,Makeup,7,6,98041625
9,54,East US,East US Store 89,2019-04-20,Baby,Diapers,10,30,97573469
10,88,East US,East US Store 89,2019-06-21,Clothing,Womens,11,12,25850452
11,7,East US,East US Store 89,2019-05-20,Baby,Diaper bags,6,12,38468044
12,83,East US,East US Store 89,2019-06-14,Baby,Diapers,8,10,28946546
13,34,East US,East US Store 89,2019-03-29,Beauty/Health,Bath,4,15,51054375
14,97,East US,East US Store 89,2019-03-31,Baby,Diaper bags,4,12,19807497
15,1,East US,East US Store 89,2019-02-24,Electronics,Tablets,3,50,76762007
16,15,East US,East US Store 89,2019-03-06,Baby,Baby toys,6,12,53381239
17,29,East US,East US Store 89,2019-02-19,Baby,Strollers,3,15,70619796
18,64,East US,East US Store 89,2019-06-12,Furniture,Pool furniture,5,75,58127846
19,3,East US,East US Store 89,2019-04-24,Clothing,Kids,10,25,78091903
20,47,East US,East US Store 89,2019-07-06,Beauty/Health,Oral care,12,10,76117219
21,14,East US,East US Store 89,2019-01-02,Clothing,Kids,7,12,88444350
22,47,East US,East US Store 89,2019-06-07,Clothing,Shoes,9,25,39761513
23,45,East US,East US Store 89,2019-02-27,Beauty/Health,Makeup,7,15,36514533
24,86,East US,East US Store 89,2019-03-26,Electronics,Televisions,3,200,23261892
25,9,East US,East US Store 89,2019-01-22,Baby,Baby toys,7,10,12984759
26,7,East US,East US Store 89,2019-02-10,Beauty/Health,Fragrances,6,14,37338609
27,64,East US,East US Store 89,2019-04-25,Baby,Diapers,12,30,58809580
28,50,East US,East US Store 89,2019-01-08,Baby,Diapers,4,5,23794109
29,19,East US,East US Store 89,2019-03-31,Baby,Diapers,5,12,58396959
30,55,East US,East US Store 89,2019-03-03,Electronics,Tablets,4,200,15717439
31,33,East US,East US Store 89,2019-04-07,Electronics,Tablets,3,100,18184819
32,67,East US,East US Store 89,2019-03-20,Baby,Diapers,3,15,25496190
33,67,East US,East US Store 89,2019-02-10,Clothing,Swimwear,5,25,40683190
34,36,East US,East US Store 89,2019-06-08,Baby,Diaper bags,5,15,75341820
35,13,East US,East US Store 89,2019-05-01,Electronics,Headphones,3,200,66855027
36,87,East US,East US Store 89,2019-07-02,Furniture,Beds,12,30,70785655
37,69,East US,East US Store 89,2019-03-11,Beauty/Health,Fragrances,7,6,73474752
38,40,East US,East US Store 89,2019-05-24,Beauty/Health,Feminine Products,7,10,88801433
39,55,East US,East US Store 89,2019-07-02,Beauty/Health,Skincare,5,10,43916001
40,88,East US,East US Store 89,2019-05-29,Clothing,Baby,10,25,54575272
41,51,East US,East US Store 89,2019-03-15,Beauty/Health,Haircare,7,10,46573348
42,44,East US,East US Store 89,2019-03-16,Beauty/Health,Feminine Products,3,10,88800590
43,40,East US,East US Store 89,2019-03-19,Electronics,Televisions,3,100,79298910
44,13,East US,East US Store 89,2019-02-15,Furniture,Pool furniture,7,40,43106425
45,80,East US,East US Store 89,2019-03-24,Beauty/Health,Fragrances,4,15,92341274
46,101,East US,East US Store 89,2019-02-13,Electronics,Headphones,3,200,74112427
47,86,East US,East US Store 89,2019-05-23,Electronics,Speakers,3,100,95135948
48,32,East US,East US Store 89,2019-03-12,Baby,Diapers,7,10,49073677
49,6,East US,East US Store 89,2019-07-06,Electronics,Cell Phones,3,200,60080456
50,29,East US,East US Store 89,2019-02-09,Baby,Diapers,4,30,82979765
51,54,East US,East US Store 89,2019-02-03,Beauty/Health,Oral care,6,10,56480714
52,79,East US,East US Store 89,2019-06-28,Clothing,Swimwear,5,20,71921575
53,46,East US,East US Store 89,2019-02-11,Clothing,Mens,5,10,29486168
54,68,East US,East US Store 89,2019-04-15,Furniture,Patio furniture,11,75,96443501
55,43,East US,East US Store 89,2019-06-21,Electronics,Speakers,4,300,81872669
56,34,East US,East US Store 89,2019-05-29,Clothing,Kids,9,25,45501749
57,89,East US,East US Store 89,2019-06-28,Beauty/Health,Makeup,12,14,31046136
58,7,East US,East US Store 89,2019-03-04,Baby,Strollers,7,5,66485780
59,90,East US,East US Store 89,2019-04-06,Furniture,Indoor seating,6,75,80371453
60,87,East US,East US Store 89,2019-06-01,Beauty/Health,Haircare,6,14,47689601
61,1,East US,East US Store 89,2019-05-15,Clothing,Kids,8,12,56753394
62,93,East US,East US Store 89,2019-01-12,Beauty/Health,Feminine Products,6,10,28955894
63,79,East US,East US Store 89,2019-03-05,Furniture,Indoor tables,3,100,53760698
64,33,East US,East US Store 89,2019-02-23,Furniture,Patio furniture,4,75,86213125
65,45,East US,East US Store 89,2019-01-20,Electronics,Computers,4,300,14015858
66,11,East US,East US Store 89,2019-06-27,Furniture,Indoor tables,7,40,65000175
67,94,East US,East US Store 89,2019-02-22,Clothing,Swimwear,5,10,38214173
68,13,East US,East US Store 89,2019-05-27,Beauty/Health,Fragrances,5,10,71285947
69,92,East US,East US Store 89,2019-04-12,Electronics,Computers,4,200,56172221
70,24,East US,East US Store 89,2019-06-09,Beauty/Health,Feminine Products,9,10,23627919
71,53,East US,East US Store 89,2019-04-29,Electronics,Headphones,4,100,39276505
72,2,East US,East US Store 89,2019-01-06,Baby,Car seats,6,30,50826854
73,82,East US,East US Store 89,2019-07-10,Clothing,Mens,7,25,71166699
74,93,East US,East US Store 89,2019-04-01,Furniture,Indoor tables,5,100,71751816
75,92,East US,East US Store 89,2019-06-01,Baby,Cribs,7,30,26098648
76,16,East US,East US Store 89,2019-02-27,Furniture,Patio furniture,5,40,19931384
77,78,East US,East US Store 89,2019-02-07,Clothing,Baby,6,25,73861995
78,18,East US,East US Store 89,2019-02-10,Electronics,Computers,3,100,98702309
79,30,East US,East US Store 89,2019-04-13,Furniture,Pool furniture,10,40,52716470
80,69,East US,East US Store 89,2019-05-16,Clothing,Shoes,12,12,68618092
81,95,East US,East US Store 89,2019-01-24,Clothing,Kids,3,12,57628135
82,56,East US,East US Store 89,2019-06-15,Furniture,Beds,10,30,59427795
83,25,East US,East US Store 89,2019-04-03,Furniture,Pool furniture,5,15,75803010
84,98,East US,East US Store 89,2019-02-11,Clothing,Baby,4,12,50858000
85,59,East US,East US Store 89,2019-02-09,Electronics,Tablets,4,100,38325824
86,27,East US,East US Store 89,2019-06-20,Baby,Diapers,8,30,92969244
87,35,East US,East US Store 89,2019-04-21,Electronics,Computers,4,50,47417889
88,79,East US,East US Store 89,2019-03-28,Clothing,Swimwear,6,13,29880245
89,41,East US,East US Store 89,2019-06-21,Beauty/Health,Oral care,6,14,78912088
90,1,East US,East US Store 89,2019-02-26,Beauty/Health,Oral care,7,14,64429829
91,36,East US,East US Store 89,2019-02-10,Beauty/Health,Bath,3,15,92624302
92,73,East US,East US Store 89,2019-01-05,Clothing,Mens,3,20,50115594
93,89,East US,East US Store 89,2019-06-17,Electronics,Computers,3,50,32453269
94,76,East US,East US Store 89,2019-03-28,Clothing,Mens,5,13,19799268
95,41,East US,East US Store 89,2019-06-04,Clothing,Baby,6,25,75051297
96,41,East US,East US Store 89,2019-06-19,Furniture,Indoor seating,8,75,36392834
97,55,East US,East US Store 89,2019-03-03,Furniture,Pool furniture,5,40,40853764
98,15,East US,East US Store 89,2019-06-07,Clothing,Shoes,7,10,14857681
99,89,East US,East US Store 89,2019-07-11,Clothing,Womens,8,20,31557839
100,88,East US,East US Store 89,2019-01-07,Electronics,Cell Phones,4,50,91101472
101,62,East US,East US Store 89,2019-06-29,Furniture,Indoor seating,5,40,62198696
102,34,East US,East US Store 89,2019-03-13,Baby,Cribs,5,30,66833903
103,71,East US,East US Store 89,2019-07-10,Electronics,Computers,3,100,86830308
104,81,East US,East US Store 89,2019-01-21,Electronics,Speakers,3,50,75904424
105,42,East US,East US Store 89,2019-03-19,Electronics,Tablets,3,100,15944644
106,59,East US,East US Store 89,2019-04-26,Electronics,Televisions,4,50,54728461
107,90,East US,East US Store 89,2019-06-27,Furniture,Beds,8,75,26727095
108,92,East US,East US Store 89,2019-04-11,Beauty/Health,Bath,8,15,91278233
109,6,East US,East US Store 89,2019-02-04,Electronics,Cell Phones,3,100,40979799
110,54,East US,East US Store 89,2019-04-26,Baby,Diaper bags,6,15,63834120
111,57,East US,East US Store 89,2019-07-14,Beauty/Health,Makeup,9,14,25718787
112,75,East US,East US Store 89,2019-05-20,Clothing,Mens,11,25,57012928
113,18,East US,East US Store 89,2019-04-21,Furniture,Patio furniture,8,15,49185491
114,25,East US,East US Store 89,2019-06-19,Beauty/Health,Skincare,11,6,73917441
115,9,East US,East US Store 89,2019-02-17,Beauty/Health,Feminine Products,3,6,46532323
116,42,East US,East US Store 89,2019-03-03,Baby,Cribs,6,5,13003600
117,97,East US,East US Store 89,2019-05-25,Baby,Strollers,11,12,67616020
118,59,East US,East US Store 89,2019-03-10,Electronics,Televisions,3,100,67908503
119,68,East US,East US Store 89,2019-03-01,Baby,Car seats,3,12,75323794
120,93,East US,East US Store 89,2019-07-03,Furniture,Beds,7,15,15274534
121,7,East US,East US Store 89,2019-06-06,Clothing,Shoes,10,13,60535365
122,26,East US,East US Store 89,2019-05-26,Furniture,Patio furniture,12,75,45130535
123,12,East US,East US Store 89,2019-05-20,Furniture,Indoor seating,12,15,59397949
124,67,East US,East US Store 89,2019-05-04,Beauty/Health,Makeup,10,14,75052726
125,21,East US,East US Store 89,2019-05-31,Clothing,Womens,10,25,71739303
126,64,East US,East US Store 89,2019-06-23,Baby,Cribs,11,12,21185985
127,22,East US,East US Store 89,2019-01-23,Electronics,Speakers,4,100,29371177
128,75,East US,East US Store 89,2019-05-08,Baby,Strollers,11,12,14347471
129,69,East US,East US Store 89,2019-02-11,Baby,Diaper bags,3,30,52414041
130,10,East US,East US Store 89,2019-02-24,Electronics,Headphones,3,100,22574762
131,21,East US,East US Store 89,2019-02-23,Furniture,Indoor seating,6,100,11985426
132,95,East US,East US Store 89,2019-06-15,Furniture,Indoor seating,6,30,52573412
133,65,East US,East US Store 89,2019-06-02,Electronics,Speakers,3,200,37404210
134,90,East US,East US Store 89,2019-01-06,Clothing,Kids,4,25,25367357
135,33,East US,East US Store 89,2019-02-20,Beauty/Health,Makeup,4,10,45237968
136,4,East US,East US Store 89,2019-01-16,Beauty/Health,Skincare,3,10,91547788
137,97,East US,East US Store 89,2019-05-21,Beauty/Health,Feminine Products,10,15,26495557
138,67,East US,East US Store 89,2019-05-08,Electronics,Cell Phones,4,100,27239706
139,7,East US,East US Store 89,2019-01-07,Clothing,Shoes,3,13,52362793
140,50,East US,East US Store 89,2019-03-13,Baby,Diaper bags,7,12,28201892
141,85,East US,East US Store 89,2019-07-13,Furniture,Indoor seating,10,40,19237492
142,74,East US,East US Store 89,2019-03-30,Electronics,Cell Phones,4,100,72712893
143,21,East US,East US Store 89,2019-01-26,Beauty/Health,Feminine Products,5,10,71986765
144,5,East US,East US Store 89,2019-05-24,Beauty/Health,Feminine Products,9,10,76697935
145,22,East US,East US Store 89,2019-03-13,Clothing,Mens,3,13,43543899
146,59,East US,East US Store 89,2019-01-10,Baby,Strollers,7,15,37532039
147,24,East US,East US Store 89,2019-01-28,Baby,Strollers,3,30,29555136
148,51,East US,East US Store 89,2019-03-26,Beauty/Health,Oral care,7,15,34097268
149,33,East US,East US Store 89,2019-03-02,Beauty/Health,Feminine Products,5,10,26475555
150,82,East US,East US Store 89,2019-07-11,Furniture,Beds,10,75,10828310
