ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,44,Central US,Central US Store 91,2019-05-26,Clothing,Mens,6,10,94245262
1,11,Central US,Central US Store 91,2019-06-20,Electronics,Computers,4,200,27807359
2,67,Central US,Central US Store 91,2019-03-21,Baby,Strollers,4,30,76476690
3,63,Central US,Central US Store 91,2019-01-12,Electronics,Speakers,3,300,74971063
4,39,Central US,Central US Store 91,2019-02-03,Electronics,Headphones,3,50,42759892
5,3,Central US,Central US Store 91,2019-01-01,Electronics,Computers,3,300,34646846
6,60,Central US,Central US Store 91,2019-04-20,Clothing,Mens,9,20,54622275
7,1,Central US,Central US Store 91,2019-03-30,Furniture,Beds,5,75,65336900
8,48,Central US,Central US Store 91,2019-06-25,Baby,Car seats,8,30,46452223
9,70,Central US,Central US Store 91,2019-02-16,Furniture,Pool furniture,5,100,12034184
10,90,Central US,Central US Store 91,2019-01-14,Electronics,Cell Phones,3,200,31846355
11,41,Central US,Central US Store 91,2019-04-28,Clothing,Swimwear,10,20,16254083
12,55,Central US,Central US Store 91,2019-06-01,Baby,Strollers,10,30,24123291
13,13,Central US,Central US Store 91,2019-05-01,Clothing,Kids,7,20,69334549
14,82,Central US,Central US Store 91,2019-03-03,Baby,Baby toys,5,5,53189810
15,67,Central US,Central US Store 91,2019-02-08,Beauty/Health,Feminine Products,6,10,67248898
16,13,Central US,Central US Store 91,2019-06-13,Clothing,Shoes,9,13,92559610
17,59,Central US,Central US Store 91,2019-01-23,Beauty/Health,Bath,3,10,22259604
18,69,Central US,Central US Store 91,2019-04-24,Furniture,Pool furniture,7,30,83668048
19,56,Central US,Central US Store 91,2019-02-03,Electronics,Televisions,4,100,90348183
20,25,Central US,Central US Store 91,2019-07-12,Electronics,Cell Phones,4,200,37050893
21,88,Central US,Central US Store 91,2019-02-08,Electronics,Tablets,3,300,22685753
22,82,Central US,Central US Store 91,2019-03-06,Furniture,Beds,3,15,23780850
23,51,Central US,Central US Store 91,2019-07-13,Electronics,Televisions,4,100,90419902
