ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,9,West US,West US Store 71,2019-05-29,Electronics,Computers,3,300,86046308
1,83,West US,West US Store 71,2019-01-20,Beauty/Health,Fragrances,5,10,55967876
2,91,West US,West US Store 71,2019-04-23,Furniture,Patio furniture,8,15,80953377
3,77,West US,West US Store 71,2019-06-12,Electronics,Tablets,3,50,54414003
4,4,West US,West US Store 71,2019-04-12,Electronics,Speakers,4,300,20591438
5,73,West US,West US Store 71,2019-03-19,Electronics,Speakers,4,100,96739634
6,2,West US,West US Store 71,2019-02-09,Furniture,Indoor tables,5,30,94294733
7,17,West US,West US Store 71,2019-06-15,Furniture,Beds,12,40,90324332
8,86,West US,West US Store 71,2019-03-02,Furniture,Indoor seating,4,40,48812512
9,15,West US,West US Store 71,2019-06-13,Baby,Diaper bags,5,15,31101598
10,74,West US,West US Store 71,2019-06-09,Beauty/Health,Skincare,9,15,97338907
11,65,West US,West US Store 71,2019-03-18,Clothing,Womens,4,13,87472189
12,57,West US,West US Store 71,2019-06-07,Electronics,Televisions,4,200,28531409
13,43,West US,West US Store 71,2019-04-15,Beauty/Health,Oral care,12,10,62591064
14,12,West US,West US Store 71,2019-06-28,Furniture,Indoor tables,12,100,96946865
15,88,West US,West US Store 71,2019-03-05,Clothing,Kids,6,25,59216961
16,30,West US,West US Store 71,2019-05-15,Beauty/Health,Feminine Products,9,10,40188675
17,29,West US,West US Store 71,2019-02-14,Baby,Baby toys,6,30,11930130
18,78,West US,West US Store 71,2019-05-26,Beauty/Health,Oral care,12,6,89728759
19,47,West US,West US Store 71,2019-03-19,Beauty/Health,Bath,4,10,38420020
20,72,West US,West US Store 71,2019-02-16,Clothing,Swimwear,7,13,46402480
21,85,West US,West US Store 71,2019-05-23,Electronics,Tablets,4,50,33149892
22,6,West US,West US Store 71,2019-02-12,Beauty/Health,Haircare,3,10,92759362
23,4,West US,West US Store 71,2019-07-03,Electronics,Cell Phones,4,100,45300320
24,56,West US,West US Store 71,2019-03-22,Furniture,Pool furniture,5,15,92642081
25,95,West US,West US Store 71,2019-04-30,Furniture,Pool furniture,9,100,59138092
26,92,West US,West US Store 71,2019-06-05,Furniture,Pool furniture,9,15,47231076
27,84,West US,West US Store 71,2019-06-19,Furniture,Beds,9,30,78633743
28,43,West US,West US Store 71,2019-03-24,Beauty/Health,Bath,7,10,45121374
29,38,West US,West US Store 71,2019-04-29,Electronics,Computers,4,200,32341688
