ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,41,West US,West US Store 53,2019-03-05,Clothing,Kids,4,20,13698205
1,26,West US,West US Store 53,2019-07-03,Beauty/Health,Haircare,11,6,90595416
2,92,West US,West US Store 53,2019-04-01,Electronics,Cell Phones,4,300,79806722
3,28,West US,West US Store 53,2019-03-08,Furniture,Beds,6,75,95623166
4,11,West US,West US Store 53,2019-01-31,Baby,Cribs,3,12,55625695
5,80,West US,West US Store 53,2019-04-15,Furniture,Patio furniture,10,75,77132886
6,60,West US,West US Store 53,2019-06-02,Electronics,Televisions,4,50,84283650
7,67,West US,West US Store 53,2019-02-14,Baby,Diapers,5,30,92995312
8,12,West US,West US Store 53,2019-02-24,Electronics,Computers,4,50,73357809
9,12,West US,West US Store 53,2019-02-20,Baby,Diapers,6,30,19656764
10,3,West US,West US Store 53,2019-01-27,Electronics,Speakers,3,200,74651068
11,19,West US,West US Store 53,2019-06-12,Furniture,Beds,12,40,73175073
12,32,West US,West US Store 53,2019-01-26,Beauty/Health,Makeup,7,10,93622015
13,89,West US,West US Store 53,2019-05-17,Furniture,Pool furniture,9,75,34800465
14,46,West US,West US Store 53,2019-02-24,Clothing,Shoes,6,25,96005213
15,12,West US,West US Store 53,2019-06-07,Beauty/Health,Skincare,11,6,98920688
16,61,West US,West US Store 53,2019-07-06,Baby,Diapers,9,30,66386997
17,52,West US,West US Store 53,2019-01-16,Furniture,Beds,3,40,77746902
18,72,West US,West US Store 53,2019-06-18,Furniture,Beds,7,40,77814924
19,22,West US,West US Store 53,2019-05-21,Electronics,Televisions,4,100,85174236
20,37,West US,West US Store 53,2019-01-27,Beauty/Health,Makeup,4,14,17090201
21,41,West US,West US Store 53,2019-02-20,Furniture,Beds,7,15,99188720
22,44,West US,West US Store 53,2019-01-19,Clothing,Womens,4,25,43506863
23,41,West US,West US Store 53,2019-05-26,Furniture,Patio furniture,8,30,16423587
24,4,West US,West US Store 53,2019-01-30,Clothing,Kids,7,12,65508184
25,77,West US,West US Store 53,2019-05-30,Furniture,Beds,10,15,29134949
26,100,West US,West US Store 53,2019-06-03,Furniture,Beds,7,15,39646963
27,60,West US,West US Store 53,2019-05-30,Furniture,Indoor seating,11,30,13780667
28,86,West US,West US Store 53,2019-07-03,Clothing,Kids,12,20,73905525
29,31,West US,West US Store 53,2019-04-14,Electronics,Tablets,3,300,35574211
30,58,West US,West US Store 53,2019-03-31,Beauty/Health,Feminine Products,6,15,73755971
31,65,West US,West US Store 53,2019-05-11,Baby,Strollers,7,12,90785875
32,18,West US,West US Store 53,2019-02-04,Baby,Strollers,3,10,56776598
33,77,West US,West US Store 53,2019-05-19,Baby,Strollers,8,30,71208354
34,48,West US,West US Store 53,2019-07-12,Electronics,Computers,3,200,61916650
35,66,West US,West US Store 53,2019-02-09,Baby,Baby toys,5,10,56730089
36,22,West US,West US Store 53,2019-07-11,Baby,Cribs,11,30,56711138
37,53,West US,West US Store 53,2019-07-07,Beauty/Health,Oral care,11,10,46990818
38,15,West US,West US Store 53,2019-03-26,Baby,Cribs,7,5,89273502
39,66,West US,West US Store 53,2019-01-15,Clothing,Swimwear,6,10,15363449
40,65,West US,West US Store 53,2019-01-19,Clothing,Mens,5,20,80715429
41,100,West US,West US Store 53,2019-02-17,Clothing,Mens,6,25,41442719
42,37,West US,West US Store 53,2019-04-29,Baby,Diaper bags,12,10,40448146
43,61,West US,West US Store 53,2019-01-23,Beauty/Health,Fragrances,4,10,10879008
44,101,West US,West US Store 53,2019-04-29,Clothing,Mens,7,25,32572129
45,86,West US,West US Store 53,2019-05-20,Electronics,Tablets,3,100,28407463
46,89,West US,West US Store 53,2019-01-23,Clothing,Swimwear,5,25,78853884
47,74,West US,West US Store 53,2019-04-04,Electronics,Tablets,4,200,46498093
48,44,West US,West US Store 53,2019-07-14,Baby,Cribs,5,5,73240809
49,91,West US,West US Store 53,2019-06-04,Beauty/Health,Haircare,12,6,63621795
50,5,West US,West US Store 53,2019-03-08,Clothing,Baby,3,25,57880483
51,81,West US,West US Store 53,2019-03-04,Furniture,Beds,4,100,95462180
52,98,West US,West US Store 53,2019-06-11,Electronics,Speakers,3,200,27723361
53,35,West US,West US Store 53,2019-04-05,Beauty/Health,Haircare,4,10,17187996
54,65,West US,West US Store 53,2019-04-14,Clothing,Shoes,8,13,24302959
55,91,West US,West US Store 53,2019-04-10,Beauty/Health,Skincare,9,10,22840091
56,14,West US,West US Store 53,2019-05-18,Furniture,Indoor tables,9,40,14871942
57,81,West US,West US Store 53,2019-01-06,Furniture,Beds,7,75,95286586
58,47,West US,West US Store 53,2019-02-16,Electronics,Cell Phones,3,300,16516677
59,96,West US,West US Store 53,2019-06-07,Electronics,Cell Phones,3,50,14563226
60,99,West US,West US Store 53,2019-03-23,Clothing,Womens,7,20,76448126
61,85,West US,West US Store 53,2019-04-05,Baby,Baby toys,6,15,56617533
62,68,West US,West US Store 53,2019-06-24,Electronics,Computers,3,100,24212805
63,74,West US,West US Store 53,2019-06-24,Baby,Strollers,9,10,26622057
64,53,West US,West US Store 53,2019-06-04,Clothing,Baby,7,13,38927491
65,51,West US,West US Store 53,2019-05-18,Clothing,Baby,7,25,34735223
66,33,West US,West US Store 53,2019-04-26,Furniture,Beds,5,40,67407810
67,7,West US,West US Store 53,2019-05-06,Beauty/Health,Haircare,8,10,92050320
68,72,West US,West US Store 53,2019-05-04,Electronics,Speakers,3,100,16116358
69,21,West US,West US Store 53,2019-02-24,Clothing,Shoes,4,12,53396095
70,50,West US,West US Store 53,2019-02-21,Electronics,Tablets,3,300,14849181
71,80,West US,West US Store 53,2019-02-27,Electronics,Tablets,4,200,49670700
72,72,West US,West US Store 53,2019-03-29,Baby,Diapers,3,15,74641552
73,59,West US,West US Store 53,2019-02-11,Electronics,Cell Phones,3,100,47292997
74,14,West US,West US Store 53,2019-02-02,Baby,Baby toys,7,12,48025103
75,39,West US,West US Store 53,2019-05-18,Furniture,Indoor seating,7,15,86252159
76,59,West US,West US Store 53,2019-06-06,Electronics,Headphones,3,100,75768139
77,41,West US,West US Store 53,2019-07-13,Baby,Baby toys,12,5,71478772
78,61,West US,West US Store 53,2019-06-13,Clothing,Baby,11,25,79135876
79,73,West US,West US Store 53,2019-04-18,Electronics,Cell Phones,3,100,93993256
80,6,West US,West US Store 53,2019-06-19,Baby,Baby toys,9,10,12239006
81,8,West US,West US Store 53,2019-03-18,Electronics,Headphones,4,300,30395010
82,43,West US,West US Store 53,2019-06-25,Electronics,Tablets,3,200,92152229
83,44,West US,West US Store 53,2019-02-27,Beauty/Health,Skincare,6,6,69261044
84,94,West US,West US Store 53,2019-03-06,Clothing,Womens,4,12,22010698
