ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,55,North Europe,North Europe Store 63,2019-06-14,Baby,Cribs,5,30,88085777
1,73,North Europe,North Europe Store 63,2019-01-09,Baby,Baby toys,1,15,30048535
2,30,North Europe,North Europe Store 63,2019-04-03,Furniture,Patio furniture,1,100,21401653
3,22,North Europe,North Europe Store 63,2019-05-02,Clothing,Mens,4,20,66364636
4,84,North Europe,North Europe Store 63,2019-03-24,Beauty/Health,Makeup,4,10,66388071
5,17,North Europe,North Europe Store 63,2019-06-26,Baby,Car seats,9,30,54793827
6,96,North Europe,North Europe Store 63,2019-04-24,Baby,Diaper bags,3,5,88485459
7,94,North Europe,North Europe Store 63,2019-04-25,Clothing,Swimwear,8,10,24569647
8,99,North Europe,North Europe Store 63,2019-02-06,Baby,Diaper bags,2,30,99026074
9,67,North Europe,North Europe Store 63,2019-02-20,Furniture,Indoor seating,1,100,24257403
10,57,North Europe,North Europe Store 63,2019-05-29,Furniture,Indoor seating,5,15,79144126
11,81,North Europe,North Europe Store 63,2019-03-16,Baby,Diapers,4,5,83751215
12,31,North Europe,North Europe Store 63,2019-03-19,Baby,Diapers,4,30,59022786
13,56,North Europe,North Europe Store 63,2019-01-10,Clothing,Swimwear,4,25,53343629
14,13,North Europe,North Europe Store 63,2019-02-10,Clothing,Baby,5,20,79480186
15,31,North Europe,North Europe Store 63,2019-06-15,Clothing,Shoes,10,25,45860602
16,79,North Europe,North Europe Store 63,2019-05-11,Furniture,Beds,3,100,64895372
17,82,North Europe,North Europe Store 63,2019-07-10,Electronics,Headphones,2,100,89646175
18,76,North Europe,North Europe Store 63,2019-04-10,Beauty/Health,Bath,5,10,64023592
19,64,North Europe,North Europe Store 63,2019-01-19,Baby,Car seats,3,12,11045086
20,80,North Europe,North Europe Store 63,2019-04-01,Furniture,Pool furniture,5,75,31224996
21,4,North Europe,North Europe Store 63,2019-06-07,Furniture,Beds,7,15,71434873
22,18,North Europe,North Europe Store 63,2019-01-06,Furniture,Patio furniture,4,75,20639638
23,7,North Europe,North Europe Store 63,2019-05-29,Beauty/Health,Haircare,7,10,55542163
24,100,North Europe,North Europe Store 63,2019-05-24,Clothing,Mens,6,25,54332236
25,51,North Europe,North Europe Store 63,2019-02-11,Beauty/Health,Skincare,5,15,45494212
26,72,North Europe,North Europe Store 63,2019-05-26,Electronics,Cell Phones,1,50,88771242
27,85,North Europe,North Europe Store 63,2019-01-23,Furniture,Indoor seating,1,15,58460410
28,34,North Europe,North Europe Store 63,2019-06-30,Clothing,Swimwear,3,25,65221493
29,74,North Europe,North Europe Store 63,2019-07-11,Clothing,Swimwear,7,10,39376869
30,57,North Europe,North Europe Store 63,2019-01-18,Furniture,Patio furniture,2,40,69772511
31,10,North Europe,North Europe Store 63,2019-02-11,Baby,Baby toys,2,30,19957986
32,38,North Europe,North Europe Store 63,2019-05-15,Beauty/Health,Oral care,8,10,14275792
33,29,North Europe,North Europe Store 63,2019-04-12,Beauty/Health,Oral care,5,10,62007277
34,11,North Europe,North Europe Store 63,2019-06-02,Furniture,Patio furniture,5,100,17805795
35,7,North Europe,North Europe Store 63,2019-05-20,Clothing,Swimwear,7,25,26519661
36,61,North Europe,North Europe Store 63,2019-02-05,Beauty/Health,Feminine Products,1,15,62510428
37,97,North Europe,North Europe Store 63,2019-02-25,Baby,Baby toys,4,15,54547974
38,68,North Europe,North Europe Store 63,2019-03-26,Electronics,Speakers,1,200,62340775
39,35,North Europe,North Europe Store 63,2019-01-04,Electronics,Tablets,2,100,87925735
40,73,North Europe,North Europe Store 63,2019-02-10,Baby,Car seats,4,30,40559265
41,29,North Europe,North Europe Store 63,2019-03-05,Furniture,Indoor tables,5,100,34408757
42,77,North Europe,North Europe Store 63,2019-02-12,Furniture,Pool furniture,4,40,26356760
43,61,North Europe,North Europe Store 63,2019-04-15,Electronics,Headphones,2,100,59339544
44,60,North Europe,North Europe Store 63,2019-07-03,Beauty/Health,Oral care,6,10,88229255
45,54,North Europe,North Europe Store 63,2019-01-22,Beauty/Health,Fragrances,2,10,57138395
46,46,North Europe,North Europe Store 63,2019-06-09,Beauty/Health,Bath,9,14,51656966
47,46,North Europe,North Europe Store 63,2019-03-02,Electronics,Computers,1,100,35409566
48,87,North Europe,North Europe Store 63,2019-03-25,Baby,Cribs,3,10,71000783
49,96,North Europe,North Europe Store 63,2019-03-25,Beauty/Health,Feminine Products,1,15,50599788
50,33,North Europe,North Europe Store 63,2019-03-05,Clothing,Baby,2,12,82518632
51,52,North Europe,North Europe Store 63,2019-02-20,Electronics,Speakers,2,200,75348297
52,1,North Europe,North Europe Store 63,2019-01-01,Baby,Diapers,1,30,61646417
