ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,25,West Europe,West Europe Store 88,2019-06-27,Electronics,Tablets,1,100,52362224
1,25,West Europe,West Europe Store 88,2019-03-06,Furniture,Indoor tables,1,100,72865027
2,74,West Europe,West Europe Store 88,2019-01-16,Clothing,Womens,3,25,74334557
3,25,West Europe,West Europe Store 88,2019-07-01,Beauty/Health,Feminine Products,6,10,61920291
4,69,West Europe,West Europe Store 88,2019-07-03,Furniture,Indoor seating,7,40,51038576
5,10,West Europe,West Europe Store 88,2019-03-10,Clothing,Baby,4,13,18179006
6,8,West Europe,West Europe Store 88,2019-05-23,Electronics,Computers,2,200,82489345
7,33,West Europe,West Europe Store 88,2019-02-18,Clothing,Kids,4,20,18103649
8,75,West Europe,West Europe Store 88,2019-06-20,Beauty/Health,Haircare,4,10,39400860
9,42,West Europe,West Europe Store 88,2019-02-21,Furniture,Beds,1,40,85655966
10,25,West Europe,West Europe Store 88,2019-03-19,Electronics,Cell Phones,2,300,98186501
11,53,West Europe,West Europe Store 88,2019-06-11,Baby,Cribs,6,12,64854478
12,49,West Europe,West Europe Store 88,2019-01-01,Electronics,Headphones,1,300,33633487
13,83,West Europe,West Europe Store 88,2019-01-23,Furniture,Beds,1,30,43065575
14,5,West Europe,West Europe Store 88,2019-06-25,Furniture,Patio furniture,10,30,32541090
15,81,West Europe,West Europe Store 88,2019-03-15,Electronics,Televisions,2,200,48636517
16,76,West Europe,West Europe Store 88,2019-04-01,Clothing,Kids,3,25,74261920
17,96,West Europe,West Europe Store 88,2019-06-28,Furniture,Beds,3,100,34361482
18,92,West Europe,West Europe Store 88,2019-06-09,Clothing,Mens,8,12,28439222
19,46,West Europe,West Europe Store 88,2019-06-09,Baby,Car seats,8,12,22253959
20,64,West Europe,West Europe Store 88,2019-05-27,Furniture,Indoor tables,10,100,62186767
21,80,West Europe,West Europe Store 88,2019-06-03,Furniture,Patio furniture,9,40,55135888
22,99,West Europe,West Europe Store 88,2019-05-17,Electronics,Speakers,2,200,13908103
23,20,West Europe,West Europe Store 88,2019-04-14,Baby,Baby toys,5,12,67658592
24,74,West Europe,West Europe Store 88,2019-01-19,Clothing,Swimwear,4,10,70372371
25,85,West Europe,West Europe Store 88,2019-02-22,Clothing,Kids,5,12,24945640
26,2,West Europe,West Europe Store 88,2019-06-11,Baby,Diaper bags,10,15,98672872
27,8,West Europe,West Europe Store 88,2019-04-21,Electronics,Cell Phones,1,300,13284123
28,9,West Europe,West Europe Store 88,2019-03-06,Clothing,Kids,5,10,58197771
29,36,West Europe,West Europe Store 88,2019-07-06,Baby,Baby toys,5,15,62926827
30,64,West Europe,West Europe Store 88,2019-01-21,Beauty/Health,Haircare,1,10,76110783
31,6,West Europe,West Europe Store 88,2019-06-05,Clothing,Kids,6,12,27933909
32,29,West Europe,West Europe Store 88,2019-04-01,Electronics,Tablets,2,300,33427400
33,77,West Europe,West Europe Store 88,2019-05-06,Clothing,Womens,9,25,70086489
34,29,West Europe,West Europe Store 88,2019-06-29,Electronics,Tablets,1,200,70345738
35,34,West Europe,West Europe Store 88,2019-04-10,Baby,Baby toys,7,30,32986945
36,31,West Europe,West Europe Store 88,2019-04-19,Beauty/Health,Haircare,5,10,40532407
37,50,West Europe,West Europe Store 88,2019-01-16,Baby,Diapers,2,15,60282910
38,74,West Europe,West Europe Store 88,2019-07-04,Electronics,Tablets,2,100,16804761
39,81,West Europe,West Europe Store 88,2019-05-06,Baby,Baby toys,5,30,71507328
40,71,West Europe,West Europe Store 88,2019-06-22,Clothing,Shoes,9,10,73413397
41,57,West Europe,West Europe Store 88,2019-03-06,Beauty/Health,Oral care,3,15,20070933
42,15,West Europe,West Europe Store 88,2019-05-29,Clothing,Kids,10,25,56660177
43,12,West Europe,West Europe Store 88,2019-03-24,Clothing,Swimwear,3,10,83297027
44,93,West Europe,West Europe Store 88,2019-03-06,Baby,Baby toys,2,12,27956682
45,55,West Europe,West Europe Store 88,2019-05-14,Beauty/Health,Oral care,8,10,20587886
46,63,West Europe,West Europe Store 88,2019-01-29,Furniture,Indoor seating,4,15,60480451
47,28,West Europe,West Europe Store 88,2019-01-24,Furniture,Indoor tables,2,30,55357505
48,38,West Europe,West Europe Store 88,2019-02-08,Clothing,Baby,4,12,72648740
49,22,West Europe,West Europe Store 88,2019-03-01,Beauty/Health,Fragrances,1,6,99906993
50,37,West Europe,West Europe Store 88,2019-03-13,Beauty/Health,Feminine Products,5,10,86563485
51,67,West Europe,West Europe Store 88,2019-01-07,Electronics,Computers,2,100,85064657
52,59,West Europe,West Europe Store 88,2019-01-29,Electronics,Cell Phones,1,50,92984692
53,64,West Europe,West Europe Store 88,2019-05-20,Furniture,Beds,9,40,71694499
54,55,West Europe,West Europe Store 88,2019-05-10,Furniture,Pool furniture,5,75,40839097
55,50,West Europe,West Europe Store 88,2019-02-09,Furniture,Patio furniture,5,30,63217370
56,56,West Europe,West Europe Store 88,2019-03-13,Furniture,Patio furniture,1,30,88367195
57,65,West Europe,West Europe Store 88,2019-06-17,Clothing,Womens,9,25,57321301
58,45,West Europe,West Europe Store 88,2019-03-23,Beauty/Health,Skincare,1,10,28606050
59,87,West Europe,West Europe Store 88,2019-03-07,Baby,Diapers,5,30,58764535
60,2,West Europe,West Europe Store 88,2019-05-20,Electronics,Computers,1,100,86364455
61,76,West Europe,West Europe Store 88,2019-03-20,Electronics,Tablets,2,100,14437226
62,73,West Europe,West Europe Store 88,2019-04-19,Beauty/Health,Skincare,9,10,29054546
63,73,West Europe,West Europe Store 88,2019-05-08,Furniture,Indoor seating,3,15,95288778
64,44,West Europe,West Europe Store 88,2019-04-10,Clothing,Womens,6,12,44210718
65,39,West Europe,West Europe Store 88,2019-04-23,Clothing,Mens,5,12,91557994
66,1,West Europe,West Europe Store 88,2019-07-07,Clothing,Womens,4,25,65205752
67,12,West Europe,West Europe Store 88,2019-03-01,Baby,Diapers,5,15,84612707
68,27,West Europe,West Europe Store 88,2019-06-02,Beauty/Health,Fragrances,7,10,88486165
69,22,West Europe,West Europe Store 88,2019-05-31,Furniture,Indoor seating,9,30,57369008
70,52,West Europe,West Europe Store 88,2019-05-01,Furniture,Patio furniture,9,15,68397623
71,4,West Europe,West Europe Store 88,2019-04-24,Beauty/Health,Feminine Products,5,10,94222204
72,49,West Europe,West Europe Store 88,2019-05-09,Beauty/Health,Haircare,8,10,88972043
73,49,West Europe,West Europe Store 88,2019-04-01,Clothing,Mens,2,20,42921188
74,8,West Europe,West Europe Store 88,2019-03-30,Clothing,Swimwear,5,25,59425476
75,66,West Europe,West Europe Store 88,2019-06-28,Beauty/Health,Bath,9,10,68492730
76,88,West Europe,West Europe Store 88,2019-04-14,Furniture,Indoor seating,7,100,76197597
77,72,West Europe,West Europe Store 88,2019-05-21,Electronics,Computers,1,300,23991822
78,4,West Europe,West Europe Store 88,2019-01-25,Furniture,Indoor tables,5,75,80331244
79,64,West Europe,West Europe Store 88,2019-06-03,Clothing,Mens,4,25,79646522
80,51,West Europe,West Europe Store 88,2019-02-28,Furniture,Indoor seating,4,30,91581605
81,100,West Europe,West Europe Store 88,2019-02-04,Beauty/Health,Fragrances,1,14,94370395
82,41,West Europe,West Europe Store 88,2019-02-10,Electronics,Headphones,1,200,97595106
83,98,West Europe,West Europe Store 88,2019-01-28,Clothing,Womens,2,25,98421343
84,96,West Europe,West Europe Store 88,2019-05-06,Baby,Car seats,9,10,24714691
85,22,West Europe,West Europe Store 88,2019-01-21,Beauty/Health,Haircare,3,14,90409362
86,52,West Europe,West Europe Store 88,2019-01-23,Clothing,Swimwear,1,10,44958602
87,29,West Europe,West Europe Store 88,2019-05-19,Furniture,Indoor tables,4,30,94971647
88,85,West Europe,West Europe Store 88,2019-04-06,Clothing,Kids,3,20,15117901
89,58,West Europe,West Europe Store 88,2019-04-11,Furniture,Indoor seating,9,30,41804303
90,37,West Europe,West Europe Store 88,2019-02-05,Beauty/Health,Feminine Products,4,10,19502921
91,87,West Europe,West Europe Store 88,2019-05-29,Beauty/Health,Feminine Products,3,10,95599705
92,74,West Europe,West Europe Store 88,2019-03-30,Clothing,Mens,4,25,49874937
93,60,West Europe,West Europe Store 88,2019-03-27,Baby,Baby toys,2,5,86744308
94,16,West Europe,West Europe Store 88,2019-07-11,Beauty/Health,Feminine Products,10,6,31015517
95,10,West Europe,West Europe Store 88,2019-01-13,Beauty/Health,Fragrances,1,10,31546741
96,7,West Europe,West Europe Store 88,2019-02-13,Beauty/Health,Feminine Products,4,14,99074820
97,27,West Europe,West Europe Store 88,2019-01-21,Furniture,Indoor tables,1,30,33427446
98,31,West Europe,West Europe Store 88,2019-03-01,Baby,Cribs,3,30,86716828
99,63,West Europe,West Europe Store 88,2019-01-17,Clothing,Baby,3,12,65928077
100,54,West Europe,West Europe Store 88,2019-02-27,Electronics,Televisions,1,100,35322716
101,57,West Europe,West Europe Store 88,2019-01-16,Furniture,Beds,1,100,46989930
102,25,West Europe,West Europe Store 88,2019-01-31,Clothing,Shoes,1,13,53289347
103,50,West Europe,West Europe Store 88,2019-06-20,Baby,Baby toys,4,10,14944630
104,73,West Europe,West Europe Store 88,2019-06-04,Electronics,Televisions,2,50,93781916
105,36,West Europe,West Europe Store 88,2019-04-10,Beauty/Health,Bath,10,10,77319001
106,19,West Europe,West Europe Store 88,2019-07-08,Clothing,Mens,7,13,96937081
107,100,West Europe,West Europe Store 88,2019-02-04,Baby,Cribs,5,5,20424640
108,7,West Europe,West Europe Store 88,2019-07-02,Beauty/Health,Makeup,5,14,58047120
109,22,West Europe,West Europe Store 88,2019-01-27,Clothing,Shoes,5,12,78545054
110,73,West Europe,West Europe Store 88,2019-06-07,Beauty/Health,Feminine Products,10,6,85261078
111,35,West Europe,West Europe Store 88,2019-01-14,Beauty/Health,Bath,2,6,73180975
112,53,West Europe,West Europe Store 88,2019-04-20,Furniture,Beds,5,15,51344476
113,83,West Europe,West Europe Store 88,2019-05-29,Electronics,Cell Phones,1,300,42931026
114,26,West Europe,West Europe Store 88,2019-01-24,Clothing,Kids,1,20,56561342
115,78,West Europe,West Europe Store 88,2019-06-17,Clothing,Shoes,10,20,16119461
116,90,West Europe,West Europe Store 88,2019-05-14,Furniture,Indoor seating,7,15,74250671
117,50,West Europe,West Europe Store 88,2019-03-02,Baby,Diapers,5,5,43867244
118,50,West Europe,West Europe Store 88,2019-01-16,Beauty/Health,Oral care,5,10,30382131
119,11,West Europe,West Europe Store 88,2019-07-03,Beauty/Health,Skincare,10,14,15078987
120,93,West Europe,West Europe Store 88,2019-03-06,Electronics,Cell Phones,2,200,39716197
121,86,West Europe,West Europe Store 88,2019-07-06,Baby,Car seats,4,10,46836591
122,5,West Europe,West Europe Store 88,2019-06-15,Baby,Car seats,5,5,92732883
123,87,West Europe,West Europe Store 88,2019-02-11,Clothing,Baby,4,13,66340333
124,13,West Europe,West Europe Store 88,2019-04-27,Electronics,Televisions,1,200,97644824
125,16,West Europe,West Europe Store 88,2019-03-13,Beauty/Health,Fragrances,2,10,92705315
126,90,West Europe,West Europe Store 88,2019-04-29,Electronics,Headphones,1,300,29093801
127,90,West Europe,West Europe Store 88,2019-04-25,Electronics,Headphones,1,100,34323005
128,91,West Europe,West Europe Store 88,2019-06-22,Electronics,Tablets,1,200,95132556
129,28,West Europe,West Europe Store 88,2019-01-29,Clothing,Baby,2,13,46720630
130,22,West Europe,West Europe Store 88,2019-02-19,Electronics,Cell Phones,2,300,97979500
131,92,West Europe,West Europe Store 88,2019-01-07,Beauty/Health,Skincare,4,6,85382575
132,20,West Europe,West Europe Store 88,2019-05-24,Clothing,Baby,10,20,70259074
133,45,West Europe,West Europe Store 88,2019-07-04,Electronics,Televisions,1,200,12820389
134,7,West Europe,West Europe Store 88,2019-03-01,Beauty/Health,Feminine Products,3,10,94865926
135,21,West Europe,West Europe Store 88,2019-02-26,Electronics,Tablets,1,200,70935165
136,13,West Europe,West Europe Store 88,2019-05-14,Electronics,Computers,1,50,17345421
137,100,West Europe,West Europe Store 88,2019-02-10,Beauty/Health,Bath,5,15,93863639
138,44,West Europe,West Europe Store 88,2019-02-02,Baby,Baby toys,1,10,32406472
139,27,West Europe,West Europe Store 88,2019-02-02,Electronics,Computers,1,50,19444361
140,87,West Europe,West Europe Store 88,2019-06-12,Clothing,Kids,5,25,70683313
141,16,West Europe,West Europe Store 88,2019-03-25,Furniture,Pool furniture,4,15,36726806
142,67,West Europe,West Europe Store 88,2019-05-05,Baby,Cribs,8,12,75724594
143,52,West Europe,West Europe Store 88,2019-06-15,Clothing,Swimwear,8,12,33340575
144,57,West Europe,West Europe Store 88,2019-06-19,Furniture,Beds,9,100,19208135
145,11,West Europe,West Europe Store 88,2019-03-07,Electronics,Cell Phones,1,100,33987542
146,32,West Europe,West Europe Store 88,2019-01-23,Baby,Cribs,1,15,10344584
147,73,West Europe,West Europe Store 88,2019-07-12,Electronics,Tablets,1,200,56919885
148,95,West Europe,West Europe Store 88,2019-04-09,Furniture,Pool furniture,10,40,67622051
149,88,West Europe,West Europe Store 88,2019-04-14,Beauty/Health,Haircare,7,10,30669576
150,15,West Europe,West Europe Store 88,2019-02-21,Beauty/Health,Bath,5,10,94149324
151,45,West Europe,West Europe Store 88,2019-06-08,Beauty/Health,Fragrances,9,10,95361807
