ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,78,Australia Southeast,Australia Southeast Store 27,2019-06-20,Baby,Cribs,5,15,63236057
1,61,Australia Southeast,Australia Southeast Store 27,2019-04-27,Baby,Car seats,4,15,40781485
2,7,Australia Southeast,Australia Southeast Store 27,2019-03-22,Electronics,Cell Phones,2,200,66126937
3,38,Australia Southeast,Australia Southeast Store 27,2019-03-29,Electronics,Tablets,2,100,89376837
4,82,Australia Southeast,Australia Southeast Store 27,2019-01-27,Beauty/Health,Fragrances,2,10,30991405
5,52,Australia Southeast,Australia Southeast Store 27,2019-01-29,Electronics,Cell Phones,2,200,69908622
6,84,Australia Southeast,Australia Southeast Store 27,2019-02-21,Baby,Strollers,1,30,13966065
7,15,Australia Southeast,Australia Southeast Store 27,2019-01-16,Beauty/Health,Bath,1,15,31789911
8,14,Australia Southeast,Australia Southeast Store 27,2019-03-25,Furniture,Pool furniture,4,15,76075816
9,18,Australia Southeast,Australia Southeast Store 27,2019-05-24,Furniture,Patio furniture,7,15,45548746
10,79,Australia Southeast,Australia Southeast Store 27,2019-04-30,Electronics,Computers,1,200,13566623
11,73,Australia Southeast,Australia Southeast Store 27,2019-04-02,Beauty/Health,Haircare,4,10,15934655
12,98,Australia Southeast,Australia Southeast Store 27,2019-02-24,Clothing,Shoes,2,13,59039429
13,1,Australia Southeast,Australia Southeast Store 27,2019-03-23,Furniture,Indoor seating,3,15,51975475
14,73,Australia Southeast,Australia Southeast Store 27,2019-03-08,Baby,Cribs,3,15,92448402
15,60,Australia Southeast,Australia Southeast Store 27,2019-04-10,Electronics,Headphones,1,50,45892360
16,41,Australia Southeast,Australia Southeast Store 27,2019-01-29,Clothing,Swimwear,5,10,54388248
17,13,Australia Southeast,Australia Southeast Store 27,2019-03-22,Clothing,Kids,1,25,32794674
18,32,Australia Southeast,Australia Southeast Store 27,2019-04-22,Electronics,Televisions,1,200,77069240
19,54,Australia Southeast,Australia Southeast Store 27,2019-01-24,Clothing,Swimwear,1,10,75929402
20,11,Australia Southeast,Australia Southeast Store 27,2019-01-08,Clothing,Womens,4,13,51563679
21,57,Australia Southeast,Australia Southeast Store 27,2019-05-12,Clothing,Mens,6,10,78197305
22,27,Australia Southeast,Australia Southeast Store 27,2019-03-10,Beauty/Health,Haircare,2,6,73615636
23,13,Australia Southeast,Australia Southeast Store 27,2019-02-11,Beauty/Health,Oral care,4,6,53933157
24,42,Australia Southeast,Australia Southeast Store 27,2019-06-15,Beauty/Health,Feminine Products,9,15,43887972
25,78,Australia Southeast,Australia Southeast Store 27,2019-05-28,Electronics,Tablets,1,200,56232802
26,87,Australia Southeast,Australia Southeast Store 27,2019-05-12,Baby,Baby toys,9,12,33025355
27,79,Australia Southeast,Australia Southeast Store 27,2019-02-06,Clothing,Baby,1,12,18675653
28,15,Australia Southeast,Australia Southeast Store 27,2019-07-05,Electronics,Televisions,1,200,29440684
29,62,Australia Southeast,Australia Southeast Store 27,2019-01-19,Beauty/Health,Oral care,1,10,50601895
