ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,38,East Europe,East Europe Store 81,2019-05-01,Clothing,Baby,6,20,23418028
1,3,East Europe,East Europe Store 81,2019-01-20,Electronics,Tablets,1,100,90211871
2,48,East Europe,East Europe Store 81,2019-07-13,Clothing,Kids,3,20,51433482
3,74,East Europe,East Europe Store 81,2019-04-20,Beauty/Health,Oral care,6,10,68198408
4,77,East Europe,East Europe Store 81,2019-03-27,Electronics,Speakers,2,300,10399164
5,32,East Europe,East Europe Store 81,2019-06-15,Electronics,Tablets,1,100,57812907
6,61,East Europe,East Europe Store 81,2019-01-26,Clothing,Baby,2,20,41087329
7,62,East Europe,East Europe Store 81,2019-05-26,Furniture,Beds,9,75,26257633
8,42,East Europe,East Europe Store 81,2019-06-05,Furniture,Patio furniture,5,40,97092979
9,17,East Europe,East Europe Store 81,2019-06-08,Electronics,Cell Phones,1,300,14988827
10,61,East Europe,East Europe Store 81,2019-03-27,Beauty/Health,Oral care,4,10,43886966
11,73,East Europe,East Europe Store 81,2019-05-27,Furniture,Indoor seating,3,30,18617600
12,52,East Europe,East Europe Store 81,2019-02-06,Furniture,Indoor seating,1,40,82612994
13,49,East Europe,East Europe Store 81,2019-01-05,Electronics,Speakers,1,100,70282064
14,79,East Europe,East Europe Store 81,2019-05-04,Electronics,Televisions,1,50,67241702
15,56,East Europe,East Europe Store 81,2019-05-03,Electronics,Cell Phones,2,100,62820580
16,11,East Europe,East Europe Store 81,2019-01-05,Furniture,Pool furniture,1,15,58186090
17,84,East Europe,East Europe Store 81,2019-06-08,Clothing,Mens,5,25,63343232
18,43,East Europe,East Europe Store 81,2019-03-25,Electronics,Computers,2,300,82097254
19,18,East Europe,East Europe Store 81,2019-01-12,Beauty/Health,Bath,5,14,25246019
20,98,East Europe,East Europe Store 81,2019-02-26,Clothing,Swimwear,3,13,75639044
21,95,East Europe,East Europe Store 81,2019-06-16,Furniture,Beds,10,100,73609747
22,14,East Europe,East Europe Store 81,2019-04-27,Beauty/Health,Haircare,7,14,22647601
23,28,East Europe,East Europe Store 81,2019-05-05,Electronics,Tablets,1,100,77289957
24,79,East Europe,East Europe Store 81,2019-03-26,Clothing,Mens,5,13,64732872
25,35,East Europe,East Europe Store 81,2019-02-25,Electronics,Speakers,1,100,78344274
26,94,East Europe,East Europe Store 81,2019-03-22,Electronics,Tablets,1,300,32254546
27,65,East Europe,East Europe Store 81,2019-07-04,Furniture,Indoor tables,3,15,28453827
28,67,East Europe,East Europe Store 81,2019-04-19,Baby,Car seats,3,15,31887685
