ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,18,Central US,Central US Store 49,2019-05-07,Electronics,Tablets,4,100,81719009
1,40,Central US,Central US Store 49,2019-05-17,Clothing,Baby,8,25,70729394
2,101,Central US,Central US Store 49,2019-01-14,Baby,Diaper bags,7,10,93639969
3,80,Central US,Central US Store 49,2019-04-15,Baby,Baby toys,11,12,88810912
4,34,Central US,Central US Store 49,2019-04-28,Baby,Baby toys,10,15,40488291
5,92,Central US,Central US Store 49,2019-01-17,Baby,Baby toys,7,30,65596672
6,90,Central US,Central US Store 49,2019-01-20,Beauty/Health,Haircare,7,10,86513695
7,69,Central US,Central US Store 49,2019-04-16,Clothing,Mens,10,20,38743281
8,85,Central US,Central US Store 49,2019-02-24,Beauty/Health,Feminine Products,4,10,74570980
9,82,Central US,Central US Store 49,2019-03-26,Electronics,Televisions,4,200,56963777
10,44,Central US,Central US Store 49,2019-05-25,Electronics,Cell Phones,4,50,62133891
11,74,Central US,Central US Store 49,2019-03-19,Beauty/Health,Fragrances,6,10,51551161
12,90,Central US,Central US Store 49,2019-03-19,Furniture,Patio furniture,4,75,35302002
13,58,Central US,Central US Store 49,2019-05-21,Furniture,Patio furniture,12,100,70183315
14,2,Central US,Central US Store 49,2019-03-14,Beauty/Health,Oral care,7,10,98046287
15,61,Central US,Central US Store 49,2019-02-12,Baby,Baby toys,4,10,61290471
16,14,Central US,Central US Store 49,2019-05-30,Baby,Car seats,10,5,96515071
17,35,Central US,Central US Store 49,2019-03-17,Clothing,Swimwear,3,20,48006177
18,86,Central US,Central US Store 49,2019-04-05,Electronics,Computers,4,50,47974558
19,86,Central US,Central US Store 49,2019-02-12,Beauty/Health,Skincare,6,14,98514678
20,92,Central US,Central US Store 49,2019-07-10,Electronics,Tablets,4,300,43340664
21,88,Central US,Central US Store 49,2019-03-28,Clothing,Swimwear,5,13,26177254
22,71,Central US,Central US Store 49,2019-01-09,Furniture,Indoor tables,4,100,99976193
23,93,Central US,Central US Store 49,2019-07-10,Furniture,Patio furniture,10,15,87861461
24,62,Central US,Central US Store 49,2019-03-18,Electronics,Computers,3,300,49019749
25,73,Central US,Central US Store 49,2019-03-13,Furniture,Pool furniture,5,100,58774652
26,15,Central US,Central US Store 49,2019-01-06,Beauty/Health,Makeup,6,10,66324575
27,39,Central US,Central US Store 49,2019-04-20,Furniture,Indoor seating,5,75,42613996
28,3,Central US,Central US Store 49,2019-04-01,Electronics,Tablets,3,100,80087866
29,33,Central US,Central US Store 49,2019-02-27,Beauty/Health,Skincare,5,6,12160534
30,32,Central US,Central US Store 49,2019-02-15,Furniture,Beds,7,100,23800293
31,97,Central US,Central US Store 49,2019-01-20,Beauty/Health,Skincare,7,10,16481073
32,52,Central US,Central US Store 49,2019-04-07,Baby,Diapers,5,15,24968439
33,82,Central US,Central US Store 49,2019-01-11,Electronics,Computers,3,300,41041447
34,67,Central US,Central US Store 49,2019-04-24,Beauty/Health,Skincare,10,10,13676087
35,19,Central US,Central US Store 49,2019-03-09,Electronics,Tablets,3,100,52639233
36,48,Central US,Central US Store 49,2019-01-07,Clothing,Womens,3,20,72033990
37,8,Central US,Central US Store 49,2019-06-14,Beauty/Health,Haircare,11,15,58044073
38,24,Central US,Central US Store 49,2019-04-22,Furniture,Pool furniture,6,15,78780384
39,6,Central US,Central US Store 49,2019-03-18,Electronics,Speakers,4,300,40875081
40,90,Central US,Central US Store 49,2019-03-24,Furniture,Patio furniture,3,15,97135550
41,9,Central US,Central US Store 49,2019-05-23,Clothing,Kids,11,10,81218776
42,52,Central US,Central US Store 49,2019-03-20,Beauty/Health,Oral care,4,15,20504836
