ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,6,East Europe,East Europe Store 2,2019-05-10,Baby,Baby toys,8,10,82686839
1,51,East Europe,East Europe Store 2,2019-01-26,Beauty/Health,Fragrances,4,10,73673015
2,36,East Europe,East Europe Store 2,2019-03-19,Beauty/Health,Fragrances,1,10,20561407
3,91,East Europe,East Europe Store 2,2019-06-20,Clothing,Baby,5,12,40113709
4,4,East Europe,East Europe Store 2,2019-01-22,Baby,Strollers,5,5,66307859
5,43,East Europe,East Europe Store 2,2019-04-18,Baby,Baby toys,6,12,72037552
6,53,East Europe,East Europe Store 2,2019-02-27,Electronics,Cell Phones,1,50,92693873
7,26,East Europe,East Europe Store 2,2019-02-10,Beauty/Health,Fragrances,1,10,99139563
8,20,East Europe,East Europe Store 2,2019-02-26,Furniture,Indoor seating,3,15,81510981
9,1,East Europe,East Europe Store 2,2019-03-23,Furniture,Indoor tables,2,100,62374068
10,39,East Europe,East Europe Store 2,2019-02-16,Baby,Diaper bags,1,5,21596389
11,92,East Europe,East Europe Store 2,2019-06-21,Clothing,Mens,9,20,43617411
12,83,East Europe,East Europe Store 2,2019-02-15,Electronics,Televisions,1,100,30552409
13,43,East Europe,East Europe Store 2,2019-02-27,Clothing,Baby,5,25,57670251
14,46,East Europe,East Europe Store 2,2019-02-25,Baby,Diaper bags,4,15,45318922
15,26,East Europe,East Europe Store 2,2019-04-13,Electronics,Computers,2,300,81621514
16,48,East Europe,East Europe Store 2,2019-05-28,Electronics,Headphones,1,100,76097980
17,93,East Europe,East Europe Store 2,2019-06-23,Clothing,Kids,7,20,33357948
18,66,East Europe,East Europe Store 2,2019-02-17,Electronics,Televisions,2,100,46651785
19,70,East Europe,East Europe Store 2,2019-03-27,Beauty/Health,Oral care,2,10,14364402
20,61,East Europe,East Europe Store 2,2019-02-13,Beauty/Health,Fragrances,3,15,77369494
21,73,East Europe,East Europe Store 2,2019-04-14,Baby,Car seats,7,10,57725844
22,57,East Europe,East Europe Store 2,2019-07-03,Furniture,Pool furniture,10,40,50063627
23,5,East Europe,East Europe Store 2,2019-01-26,Beauty/Health,Haircare,3,14,93941874
24,19,East Europe,East Europe Store 2,2019-07-03,Baby,Baby toys,9,30,88993349
25,19,East Europe,East Europe Store 2,2019-07-03,Baby,Cribs,8,12,36410734
26,57,East Europe,East Europe Store 2,2019-04-09,Electronics,Headphones,1,300,82282347
27,100,East Europe,East Europe Store 2,2019-05-10,Clothing,Swimwear,10,25,52432817
28,49,East Europe,East Europe Store 2,2019-03-15,Furniture,Indoor tables,3,40,91625324
29,13,East Europe,East Europe Store 2,2019-04-17,Beauty/Health,Haircare,9,14,46576165
30,53,East Europe,East Europe Store 2,2019-04-27,Clothing,Shoes,10,13,78551851
31,42,East Europe,East Europe Store 2,2019-03-01,Clothing,Womens,5,12,39490258
32,32,East Europe,East Europe Store 2,2019-04-09,Electronics,Cell Phones,1,50,26589400
33,18,East Europe,East Europe Store 2,2019-06-07,Clothing,Kids,9,20,50480729
34,68,East Europe,East Europe Store 2,2019-06-19,Clothing,Kids,10,12,14411980
35,38,East Europe,East Europe Store 2,2019-07-13,Furniture,Pool furniture,5,100,82162292
36,10,East Europe,East Europe Store 2,2019-01-19,Baby,Baby toys,5,30,99903258
37,29,East Europe,East Europe Store 2,2019-06-16,Furniture,Patio furniture,9,40,27092821
38,31,East Europe,East Europe Store 2,2019-03-03,Beauty/Health,Makeup,4,10,61508921
39,63,East Europe,East Europe Store 2,2019-03-27,Clothing,Womens,1,25,28988838
40,35,East Europe,East Europe Store 2,2019-01-19,Clothing,Swimwear,1,20,25774804
41,59,East Europe,East Europe Store 2,2019-03-29,Furniture,Indoor seating,2,30,29672204
42,63,East Europe,East Europe Store 2,2019-02-14,Baby,Strollers,2,30,80116764
43,101,East Europe,East Europe Store 2,2019-04-04,Baby,Diaper bags,1,10,30666342
44,44,East Europe,East Europe Store 2,2019-04-02,Clothing,Womens,5,12,82702158
45,7,East Europe,East Europe Store 2,2019-01-11,Electronics,Tablets,2,100,79220763
46,20,East Europe,East Europe Store 2,2019-06-28,Clothing,Kids,3,20,58952133
47,14,East Europe,East Europe Store 2,2019-06-27,Beauty/Health,Bath,3,10,65352576
48,67,East Europe,East Europe Store 2,2019-05-19,Baby,Car seats,3,5,53620264
49,56,East Europe,East Europe Store 2,2019-02-17,Beauty/Health,Makeup,1,10,28688647
50,58,East Europe,East Europe Store 2,2019-02-28,Furniture,Beds,3,15,59689324
51,24,East Europe,East Europe Store 2,2019-06-05,Furniture,Pool furniture,6,75,18697313
52,20,East Europe,East Europe Store 2,2019-06-02,Beauty/Health,Haircare,6,10,70970423
53,37,East Europe,East Europe Store 2,2019-03-14,Baby,Cribs,5,12,40882731
54,23,East Europe,East Europe Store 2,2019-04-07,Electronics,Televisions,1,100,75256628
55,45,East Europe,East Europe Store 2,2019-05-12,Beauty/Health,Feminine Products,4,14,46647407
56,7,East Europe,East Europe Store 2,2019-06-20,Baby,Car seats,5,15,65533765
57,90,East Europe,East Europe Store 2,2019-04-09,Electronics,Televisions,1,100,43685488
58,36,East Europe,East Europe Store 2,2019-02-22,Clothing,Shoes,3,25,96443719
59,88,East Europe,East Europe Store 2,2019-07-01,Electronics,Headphones,1,50,84707774
60,63,East Europe,East Europe Store 2,2019-02-26,Furniture,Indoor seating,4,100,48304124
61,75,East Europe,East Europe Store 2,2019-04-15,Electronics,Televisions,1,300,15605796
62,4,East Europe,East Europe Store 2,2019-06-29,Furniture,Indoor tables,9,30,41890564
63,15,East Europe,East Europe Store 2,2019-05-24,Electronics,Headphones,1,100,91995978
64,73,East Europe,East Europe Store 2,2019-04-03,Baby,Strollers,4,30,65454166
65,98,East Europe,East Europe Store 2,2019-01-02,Beauty/Health,Makeup,5,10,99476708
66,4,East Europe,East Europe Store 2,2019-02-22,Electronics,Computers,1,50,94589431
67,28,East Europe,East Europe Store 2,2019-04-07,Beauty/Health,Feminine Products,5,14,73539710
68,32,East Europe,East Europe Store 2,2019-01-19,Electronics,Cell Phones,2,200,63440339
69,43,East Europe,East Europe Store 2,2019-03-13,Beauty/Health,Skincare,4,10,44193636
70,71,East Europe,East Europe Store 2,2019-04-10,Baby,Baby toys,7,10,96668936
71,71,East Europe,East Europe Store 2,2019-04-21,Clothing,Kids,8,10,60626371
72,29,East Europe,East Europe Store 2,2019-02-17,Electronics,Cell Phones,2,100,54633348
73,99,East Europe,East Europe Store 2,2019-03-31,Furniture,Beds,1,15,60250552
74,91,East Europe,East Europe Store 2,2019-07-02,Baby,Cribs,7,30,68959489
75,90,East Europe,East Europe Store 2,2019-03-22,Clothing,Womens,3,12,35523043
76,52,East Europe,East Europe Store 2,2019-06-17,Beauty/Health,Haircare,9,15,75783036
77,54,East Europe,East Europe Store 2,2019-06-22,Furniture,Beds,9,15,49021469
78,97,East Europe,East Europe Store 2,2019-03-07,Beauty/Health,Skincare,4,10,33268841
79,98,East Europe,East Europe Store 2,2019-02-22,Furniture,Pool furniture,4,15,28453122
80,12,East Europe,East Europe Store 2,2019-05-18,Beauty/Health,Haircare,5,10,13893837
81,49,East Europe,East Europe Store 2,2019-01-31,Baby,Diaper bags,1,30,27393561
82,26,East Europe,East Europe Store 2,2019-03-14,Furniture,Indoor tables,5,30,15228441
83,58,East Europe,East Europe Store 2,2019-05-13,Baby,Cribs,3,30,84363028
84,67,East Europe,East Europe Store 2,2019-02-08,Electronics,Tablets,2,200,25804733
85,92,East Europe,East Europe Store 2,2019-05-14,Baby,Diapers,4,12,74841086
86,87,East Europe,East Europe Store 2,2019-05-17,Electronics,Speakers,1,50,56325996
87,32,East Europe,East Europe Store 2,2019-06-03,Baby,Cribs,6,10,71645314
88,20,East Europe,East Europe Store 2,2019-04-01,Beauty/Health,Bath,2,14,62568967
89,36,East Europe,East Europe Store 2,2019-02-11,Furniture,Pool furniture,3,100,26600852
90,68,East Europe,East Europe Store 2,2019-03-25,Electronics,Speakers,1,50,81295285
91,19,East Europe,East Europe Store 2,2019-07-07,Electronics,Speakers,1,100,12220417
92,8,East Europe,East Europe Store 2,2019-01-20,Furniture,Beds,4,100,18194728
93,13,East Europe,East Europe Store 2,2019-03-04,Baby,Cribs,4,12,32208907
94,15,East Europe,East Europe Store 2,2019-04-19,Clothing,Shoes,3,25,49690971
95,38,East Europe,East Europe Store 2,2019-06-21,Furniture,Beds,6,100,51890605
96,85,East Europe,East Europe Store 2,2019-04-16,Furniture,Beds,4,75,74333569
97,61,East Europe,East Europe Store 2,2019-06-02,Beauty/Health,Oral care,5,14,77404895
98,93,East Europe,East Europe Store 2,2019-03-13,Electronics,Speakers,2,100,79494398
99,72,East Europe,East Europe Store 2,2019-03-04,Beauty/Health,Makeup,5,15,77774238
100,66,East Europe,East Europe Store 2,2019-05-22,Electronics,Computers,1,200,48562305
101,60,East Europe,East Europe Store 2,2019-05-24,Furniture,Indoor tables,10,75,90706891
102,76,East Europe,East Europe Store 2,2019-06-30,Baby,Car seats,7,12,73363251
103,66,East Europe,East Europe Store 2,2019-06-26,Clothing,Womens,4,25,59554117
104,63,East Europe,East Europe Store 2,2019-04-06,Furniture,Beds,5,40,96808984
105,14,East Europe,East Europe Store 2,2019-06-29,Electronics,Tablets,1,100,18421484
106,55,East Europe,East Europe Store 2,2019-05-05,Furniture,Patio furniture,6,100,76408732
107,91,East Europe,East Europe Store 2,2019-05-26,Electronics,Cell Phones,1,300,25068372
108,52,East Europe,East Europe Store 2,2019-02-21,Furniture,Indoor tables,3,75,79913398
109,62,East Europe,East Europe Store 2,2019-07-14,Beauty/Health,Haircare,4,10,57589921
110,50,East Europe,East Europe Store 2,2019-03-14,Clothing,Kids,1,25,17319932
111,23,East Europe,East Europe Store 2,2019-01-13,Beauty/Health,Bath,3,15,23198703
112,62,East Europe,East Europe Store 2,2019-04-07,Beauty/Health,Bath,5,10,40376390
113,15,East Europe,East Europe Store 2,2019-04-21,Electronics,Speakers,2,300,48964552
114,15,East Europe,East Europe Store 2,2019-06-24,Beauty/Health,Fragrances,4,6,50092065
115,5,East Europe,East Europe Store 2,2019-01-25,Clothing,Baby,1,13,70887105
116,15,East Europe,East Europe Store 2,2019-01-13,Electronics,Tablets,2,200,17628009
117,31,East Europe,East Europe Store 2,2019-01-14,Beauty/Health,Skincare,3,6,49956917
118,72,East Europe,East Europe Store 2,2019-07-14,Beauty/Health,Fragrances,3,15,59252232
119,20,East Europe,East Europe Store 2,2019-02-21,Clothing,Mens,2,10,84306549
120,60,East Europe,East Europe Store 2,2019-05-11,Beauty/Health,Oral care,5,14,40251606
121,68,East Europe,East Europe Store 2,2019-07-10,Beauty/Health,Makeup,3,10,79190984
122,73,East Europe,East Europe Store 2,2019-06-25,Beauty/Health,Makeup,8,10,49738518
123,1,East Europe,East Europe Store 2,2019-06-22,Electronics,Tablets,2,50,25119495
124,93,East Europe,East Europe Store 2,2019-01-13,Clothing,Womens,1,12,61892857
125,95,East Europe,East Europe Store 2,2019-06-05,Clothing,Swimwear,5,20,64451616
126,70,East Europe,East Europe Store 2,2019-06-06,Furniture,Beds,5,40,72735504
127,6,East Europe,East Europe Store 2,2019-01-26,Furniture,Indoor tables,1,100,92201313
128,60,East Europe,East Europe Store 2,2019-01-09,Baby,Diapers,4,10,49359301
129,31,East Europe,East Europe Store 2,2019-01-26,Electronics,Cell Phones,1,200,36071438
130,68,East Europe,East Europe Store 2,2019-07-06,Furniture,Pool furniture,8,100,94145829
131,25,East Europe,East Europe Store 2,2019-06-15,Clothing,Womens,4,25,12712530
132,21,East Europe,East Europe Store 2,2019-06-27,Baby,Strollers,5,30,34742085
133,59,East Europe,East Europe Store 2,2019-05-21,Furniture,Patio furniture,8,100,30249093
134,83,East Europe,East Europe Store 2,2019-05-28,Electronics,Speakers,2,100,73947625
135,43,East Europe,East Europe Store 2,2019-05-12,Electronics,Computers,2,50,31947482
136,33,East Europe,East Europe Store 2,2019-02-21,Beauty/Health,Bath,3,10,94622642
137,25,East Europe,East Europe Store 2,2019-02-19,Baby,Car seats,2,10,98561735
138,1,East Europe,East Europe Store 2,2019-03-11,Furniture,Indoor tables,4,15,56800211
139,85,East Europe,East Europe Store 2,2019-05-02,Clothing,Womens,6,13,52387592
140,99,East Europe,East Europe Store 2,2019-02-01,Electronics,Cell Phones,2,200,97848929
141,34,East Europe,East Europe Store 2,2019-05-24,Beauty/Health,Oral care,8,15,53822867
142,39,East Europe,East Europe Store 2,2019-04-02,Furniture,Pool furniture,1,100,56230514
143,91,East Europe,East Europe Store 2,2019-05-09,Furniture,Beds,4,40,78850966
144,4,East Europe,East Europe Store 2,2019-01-31,Clothing,Kids,4,20,65946856
145,75,East Europe,East Europe Store 2,2019-02-18,Beauty/Health,Bath,5,10,30763265
146,9,East Europe,East Europe Store 2,2019-02-24,Furniture,Pool furniture,4,15,44084046
147,86,East Europe,East Europe Store 2,2019-03-01,Beauty/Health,Feminine Products,2,6,17702305
148,40,East Europe,East Europe Store 2,2019-05-31,Baby,Strollers,9,5,15957654
149,89,East Europe,East Europe Store 2,2019-06-18,Electronics,Televisions,1,50,24217041
150,17,East Europe,East Europe Store 2,2019-06-15,Baby,Diaper bags,4,30,56432847
151,49,East Europe,East Europe Store 2,2019-01-16,Clothing,Mens,2,10,91085766
152,25,East Europe,East Europe Store 2,2019-02-12,Clothing,Womens,1,25,38170642
153,40,East Europe,East Europe Store 2,2019-01-09,Beauty/Health,Bath,4,10,41113089
154,25,East Europe,East Europe Store 2,2019-05-10,Furniture,Pool furniture,3,15,14749566
155,96,East Europe,East Europe Store 2,2019-02-10,Beauty/Health,Skincare,2,6,57258638
156,97,East Europe,East Europe Store 2,2019-03-28,Clothing,Kids,1,25,88248324
157,77,East Europe,East Europe Store 2,2019-05-11,Electronics,Tablets,1,50,81212538
158,80,East Europe,East Europe Store 2,2019-02-10,Clothing,Mens,3,20,41537880
159,76,East Europe,East Europe Store 2,2019-05-08,Furniture,Pool furniture,4,75,73874796
160,63,East Europe,East Europe Store 2,2019-01-28,Clothing,Mens,5,25,30543244
161,13,East Europe,East Europe Store 2,2019-03-27,Beauty/Health,Feminine Products,4,10,49804579
162,56,East Europe,East Europe Store 2,2019-05-18,Clothing,Mens,4,20,75843639
163,30,East Europe,East Europe Store 2,2019-03-07,Electronics,Televisions,2,200,64860370
164,14,East Europe,East Europe Store 2,2019-04-04,Clothing,Shoes,5,10,57242784
165,53,East Europe,East Europe Store 2,2019-06-26,Baby,Diapers,8,12,67204457
166,73,East Europe,East Europe Store 2,2019-06-01,Furniture,Beds,5,75,93843537
167,34,East Europe,East Europe Store 2,2019-06-22,Furniture,Beds,9,30,35017910
168,1,East Europe,East Europe Store 2,2019-06-22,Electronics,Computers,1,100,47685840
169,38,East Europe,East Europe Store 2,2019-01-27,Electronics,Televisions,2,50,55769676
170,16,East Europe,East Europe Store 2,2019-07-02,Baby,Baby toys,8,5,54907450
171,69,East Europe,East Europe Store 2,2019-01-09,Beauty/Health,Makeup,5,6,51315818
172,79,East Europe,East Europe Store 2,2019-03-06,Electronics,Speakers,1,200,77300845
173,46,East Europe,East Europe Store 2,2019-03-20,Baby,Car seats,5,30,69578993
174,28,East Europe,East Europe Store 2,2019-03-28,Electronics,Speakers,2,200,35253537
175,44,East Europe,East Europe Store 2,2019-05-24,Clothing,Baby,8,25,99661952
176,89,East Europe,East Europe Store 2,2019-04-26,Furniture,Pool furniture,6,15,50884052
177,68,East Europe,East Europe Store 2,2019-07-07,Baby,Cribs,7,5,41430043
178,6,East Europe,East Europe Store 2,2019-05-17,Electronics,Tablets,1,100,52672820
179,19,East Europe,East Europe Store 2,2019-06-15,Electronics,Televisions,1,100,92162284
180,3,East Europe,East Europe Store 2,2019-04-01,Furniture,Indoor tables,4,75,64241734
181,96,East Europe,East Europe Store 2,2019-07-10,Baby,Cribs,10,5,25015011
182,68,East Europe,East Europe Store 2,2019-03-24,Beauty/Health,Fragrances,5,6,97141764
183,12,East Europe,East Europe Store 2,2019-01-04,Baby,Baby toys,5,30,38616016
184,1,East Europe,East Europe Store 2,2019-06-26,Furniture,Indoor seating,6,75,41941996
185,50,East Europe,East Europe Store 2,2019-05-19,Beauty/Health,Skincare,7,15,39460004
186,73,East Europe,East Europe Store 2,2019-06-04,Furniture,Beds,10,30,69532638
187,88,East Europe,East Europe Store 2,2019-01-02,Electronics,Televisions,1,200,97061661
188,39,East Europe,East Europe Store 2,2019-01-03,Baby,Baby toys,1,15,82112028
189,36,East Europe,East Europe Store 2,2019-02-20,Electronics,Computers,2,200,35630679
190,37,East Europe,East Europe Store 2,2019-07-03,Electronics,Televisions,1,100,12352612
191,35,East Europe,East Europe Store 2,2019-05-29,Beauty/Health,Skincare,6,10,90079959
192,63,East Europe,East Europe Store 2,2019-04-28,Beauty/Health,Makeup,8,10,70226818
193,14,East Europe,East Europe Store 2,2019-07-09,Furniture,Patio furniture,5,30,35239229
194,12,East Europe,East Europe Store 2,2019-01-04,Electronics,Tablets,1,100,63811345
195,89,East Europe,East Europe Store 2,2019-06-13,Beauty/Health,Skincare,3,10,60194063
196,91,East Europe,East Europe Store 2,2019-03-08,Clothing,Shoes,3,25,16935015
197,80,East Europe,East Europe Store 2,2019-05-23,Clothing,Womens,7,25,65204763
198,29,East Europe,East Europe Store 2,2019-03-15,Clothing,Shoes,4,25,13780920
199,60,East Europe,East Europe Store 2,2019-03-03,Electronics,Headphones,2,200,44209423
200,1,East Europe,East Europe Store 2,2019-05-12,Furniture,Pool furniture,4,75,23743595
201,65,East Europe,East Europe Store 2,2019-01-28,Baby,Diaper bags,2,15,74051968
202,55,East Europe,East Europe Store 2,2019-01-12,Furniture,Indoor seating,5,30,91260129
203,20,East Europe,East Europe Store 2,2019-04-12,Baby,Diapers,8,12,82643468
204,78,East Europe,East Europe Store 2,2019-05-20,Furniture,Patio furniture,8,75,10525807
205,2,East Europe,East Europe Store 2,2019-02-21,Electronics,Cell Phones,2,200,98871705
206,61,East Europe,East Europe Store 2,2019-04-06,Furniture,Indoor seating,2,75,79869091
207,16,East Europe,East Europe Store 2,2019-02-22,Clothing,Shoes,4,13,89134227
208,64,East Europe,East Europe Store 2,2019-02-10,Electronics,Headphones,2,200,82630616
209,87,East Europe,East Europe Store 2,2019-07-15,Furniture,Pool furniture,9,100,88408694
210,36,East Europe,East Europe Store 2,2019-03-07,Baby,Diaper bags,2,5,61724730
211,75,East Europe,East Europe Store 2,2019-06-05,Clothing,Swimwear,7,12,89162721
212,41,East Europe,East Europe Store 2,2019-04-12,Electronics,Computers,1,200,36590884
213,94,East Europe,East Europe Store 2,2019-01-19,Clothing,Swimwear,1,25,22830741
214,95,East Europe,East Europe Store 2,2019-03-16,Baby,Car seats,3,30,59273423
215,76,East Europe,East Europe Store 2,2019-05-11,Beauty/Health,Oral care,5,10,56472496
216,47,East Europe,East Europe Store 2,2019-01-12,Beauty/Health,Haircare,2,10,69326833
217,48,East Europe,East Europe Store 2,2019-03-03,Baby,Strollers,1,30,10594856
218,20,East Europe,East Europe Store 2,2019-03-18,Electronics,Speakers,1,200,60608569
219,100,East Europe,East Europe Store 2,2019-02-10,Baby,Strollers,1,15,94868162
220,21,East Europe,East Europe Store 2,2019-03-09,Clothing,Swimwear,5,10,61486264
221,53,East Europe,East Europe Store 2,2019-06-14,Electronics,Tablets,1,200,94291188
222,94,East Europe,East Europe Store 2,2019-04-12,Clothing,Baby,6,10,17548059
223,99,East Europe,East Europe Store 2,2019-06-01,Electronics,Computers,2,200,66902350
224,37,East Europe,East Europe Store 2,2019-06-07,Beauty/Health,Oral care,7,10,95461373
225,32,East Europe,East Europe Store 2,2019-03-04,Clothing,Womens,5,20,66472852
226,46,East Europe,East Europe Store 2,2019-06-18,Electronics,Headphones,1,100,64435420
227,38,East Europe,East Europe Store 2,2019-05-03,Electronics,Cell Phones,1,200,49667072
228,36,East Europe,East Europe Store 2,2019-03-28,Furniture,Indoor tables,1,15,21557708
229,11,East Europe,East Europe Store 2,2019-01-11,Clothing,Baby,5,25,20999439
230,4,East Europe,East Europe Store 2,2019-03-12,Baby,Baby toys,3,10,42907121
231,6,East Europe,East Europe Store 2,2019-03-07,Electronics,Tablets,2,200,64169261
232,14,East Europe,East Europe Store 2,2019-04-06,Baby,Baby toys,3,12,12900627
233,42,East Europe,East Europe Store 2,2019-03-16,Furniture,Indoor tables,2,40,58942408
234,26,East Europe,East Europe Store 2,2019-05-18,Furniture,Pool furniture,3,40,37115217
