ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,90,Central US,Central US Store 9,2019-01-28,Baby,Baby toys,6,12,10632277
1,12,Central US,Central US Store 9,2019-03-25,Clothing,Kids,5,10,99977835
2,39,Central US,Central US Store 9,2019-01-09,Baby,Car seats,7,12,83407471
3,41,Central US,Central US Store 9,2019-06-18,Clothing,Womens,8,20,21431987
4,91,Central US,Central US Store 9,2019-07-16,Clothing,Mens,11,20,54336635
5,48,Central US,Central US Store 9,2019-03-08,Clothing,Mens,3,25,56207823
6,62,Central US,Central US Store 9,2019-02-01,Electronics,Speakers,4,300,98196493
7,25,Central US,Central US Store 9,2019-03-31,Beauty/Health,Makeup,4,15,19179245
8,7,Central US,Central US Store 9,2019-05-06,Furniture,Indoor tables,9,40,39260317
9,39,Central US,Central US Store 9,2019-02-27,Beauty/Health,Feminine Products,6,10,27320884
10,2,Central US,Central US Store 9,2019-05-14,Beauty/Health,Oral care,6,10,93496170
11,76,Central US,Central US Store 9,2019-05-18,Electronics,Computers,4,200,12260460
12,6,Central US,Central US Store 9,2019-01-29,Beauty/Health,Makeup,6,10,13986477
13,31,Central US,Central US Store 9,2019-05-29,Electronics,Televisions,3,100,65239320
14,100,Central US,Central US Store 9,2019-02-03,Electronics,Speakers,4,200,20447805
15,2,Central US,Central US Store 9,2019-01-20,Clothing,Mens,7,25,34081580
16,83,Central US,Central US Store 9,2019-03-29,Furniture,Pool furniture,7,40,71130032
17,42,Central US,Central US Store 9,2019-05-27,Clothing,Baby,10,13,59229105
18,70,Central US,Central US Store 9,2019-01-25,Furniture,Beds,6,15,44952294
19,36,Central US,Central US Store 9,2019-04-04,Clothing,Mens,4,25,87525874
20,28,Central US,Central US Store 9,2019-03-31,Furniture,Indoor seating,3,40,31604378
21,5,Central US,Central US Store 9,2019-04-20,Clothing,Kids,11,13,58952055
22,69,Central US,Central US Store 9,2019-03-30,Clothing,Womens,6,13,19496582
23,16,Central US,Central US Store 9,2019-01-07,Clothing,Shoes,6,12,71892740
24,22,Central US,Central US Store 9,2019-01-09,Furniture,Patio furniture,6,100,12734063
25,26,Central US,Central US Store 9,2019-01-28,Furniture,Patio furniture,4,100,11729835
26,95,Central US,Central US Store 9,2019-05-12,Baby,Diapers,10,10,63527880
27,65,Central US,Central US Store 9,2019-02-20,Furniture,Indoor seating,6,40,75229708
28,100,Central US,Central US Store 9,2019-04-08,Clothing,Womens,4,10,65710633
29,2,Central US,Central US Store 9,2019-06-12,Furniture,Indoor seating,10,15,43492519
30,9,Central US,Central US Store 9,2019-07-02,Clothing,Shoes,5,12,31627683
31,84,Central US,Central US Store 9,2019-01-23,Furniture,Indoor tables,3,30,15651006
32,17,Central US,Central US Store 9,2019-03-07,Baby,Diaper bags,3,10,34799255
33,27,Central US,Central US Store 9,2019-05-04,Electronics,Cell Phones,3,100,34183102
34,92,Central US,Central US Store 9,2019-03-08,Baby,Diaper bags,4,30,33495514
35,42,Central US,Central US Store 9,2019-04-03,Furniture,Indoor tables,5,15,18885690
36,16,Central US,Central US Store 9,2019-04-18,Electronics,Speakers,3,200,10429754
37,97,Central US,Central US Store 9,2019-03-22,Furniture,Patio furniture,3,15,30471907
38,87,Central US,Central US Store 9,2019-07-16,Electronics,Tablets,4,200,73641062
39,22,Central US,Central US Store 9,2019-01-20,Beauty/Health,Feminine Products,5,10,78036305
40,81,Central US,Central US Store 9,2019-01-30,Furniture,Patio furniture,6,75,34239259
41,4,Central US,Central US Store 9,2019-03-19,Clothing,Womens,6,20,16702747
42,70,Central US,Central US Store 9,2019-02-11,Baby,Diaper bags,4,10,48708459
43,80,Central US,Central US Store 9,2019-06-12,Beauty/Health,Skincare,11,6,10287291
44,39,Central US,Central US Store 9,2019-06-08,Baby,Car seats,10,15,60933026
45,95,Central US,Central US Store 9,2019-06-09,Baby,Diaper bags,12,15,55316046
46,69,Central US,Central US Store 9,2019-07-07,Clothing,Kids,8,25,24511407
47,38,Central US,Central US Store 9,2019-01-15,Beauty/Health,Makeup,4,10,58181196
48,34,Central US,Central US Store 9,2019-06-30,Electronics,Computers,3,300,69392723
49,48,Central US,Central US Store 9,2019-01-25,Clothing,Shoes,6,25,48852223
