ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,54,East Europe,East Europe Store 62,2019-06-20,Furniture,Indoor seating,6,40,24735618
1,7,East Europe,East Europe Store 62,2019-06-03,Furniture,Indoor tables,4,40,26693287
2,6,East Europe,East Europe Store 62,2019-05-12,Beauty/Health,Oral care,9,10,45744512
3,57,East Europe,East Europe Store 62,2019-01-14,Electronics,Speakers,2,100,62761535
4,68,East Europe,East Europe Store 62,2019-04-18,Electronics,Tablets,2,100,24374925
5,99,East Europe,East Europe Store 62,2019-03-10,Baby,Diapers,5,5,51825732
6,74,East Europe,East Europe Store 62,2019-01-11,Furniture,Patio furniture,1,75,61770443
7,91,East Europe,East Europe Store 62,2019-05-20,Furniture,Beds,4,75,27302494
8,79,East Europe,East Europe Store 62,2019-02-20,Electronics,Computers,1,50,95357868
9,27,East Europe,East Europe Store 62,2019-01-24,Baby,Diaper bags,1,30,33611848
10,31,East Europe,East Europe Store 62,2019-03-02,Clothing,Kids,2,13,28402946
11,59,East Europe,East Europe Store 62,2019-06-13,Electronics,Headphones,1,100,37801384
12,34,East Europe,East Europe Store 62,2019-03-22,Baby,Baby toys,5,30,87194686
13,49,East Europe,East Europe Store 62,2019-01-13,Baby,Diaper bags,2,30,75643914
14,29,East Europe,East Europe Store 62,2019-06-18,Beauty/Health,Bath,7,10,58431812
15,23,East Europe,East Europe Store 62,2019-05-23,Baby,Diapers,6,12,95568667
16,71,East Europe,East Europe Store 62,2019-04-08,Furniture,Beds,3,75,48773559
17,10,East Europe,East Europe Store 62,2019-05-24,Furniture,Indoor tables,4,40,55844952
18,82,East Europe,East Europe Store 62,2019-06-17,Furniture,Indoor tables,5,15,34083372
19,28,East Europe,East Europe Store 62,2019-06-10,Furniture,Pool furniture,10,30,66067380
20,52,East Europe,East Europe Store 62,2019-05-11,Clothing,Baby,9,13,31761387
21,45,East Europe,East Europe Store 62,2019-02-07,Baby,Car seats,4,10,42238464
22,30,East Europe,East Europe Store 62,2019-06-08,Furniture,Indoor tables,7,40,66445044
23,77,East Europe,East Europe Store 62,2019-02-04,Furniture,Indoor tables,4,30,11400046
24,96,East Europe,East Europe Store 62,2019-06-05,Electronics,Tablets,1,300,75287727
25,90,East Europe,East Europe Store 62,2019-07-02,Electronics,Tablets,2,200,27650936
26,36,East Europe,East Europe Store 62,2019-06-12,Beauty/Health,Haircare,8,10,25929839
27,70,East Europe,East Europe Store 62,2019-06-19,Furniture,Beds,9,100,16889002
28,20,East Europe,East Europe Store 62,2019-01-04,Clothing,Baby,4,25,56250337
29,80,East Europe,East Europe Store 62,2019-06-11,Baby,Strollers,7,10,23675945
30,36,East Europe,East Europe Store 62,2019-06-12,Electronics,Cell Phones,2,100,80236147
31,38,East Europe,East Europe Store 62,2019-03-26,Beauty/Health,Haircare,3,10,40233632
32,20,East Europe,East Europe Store 62,2019-01-17,Furniture,Pool furniture,5,75,32569038
33,89,East Europe,East Europe Store 62,2019-02-19,Beauty/Health,Skincare,2,10,44088678
34,69,East Europe,East Europe Store 62,2019-04-05,Clothing,Shoes,2,13,85362822
35,96,East Europe,East Europe Store 62,2019-02-06,Baby,Diapers,1,30,51908523
