ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,56,East Europe,East Europe Store 64,2019-04-03,Beauty/Health,Oral care,4,10,57921202
1,59,East Europe,East Europe Store 64,2019-03-03,Electronics,Tablets,1,100,60091640
2,54,East Europe,East Europe Store 64,2019-04-28,Baby,Cribs,6,12,30312648
3,46,East Europe,East Europe Store 64,2019-03-10,Furniture,Beds,3,40,32920824
4,48,East Europe,East Europe Store 64,2019-06-01,Electronics,Tablets,2,300,23282350
5,47,East Europe,East Europe Store 64,2019-03-31,Electronics,Headphones,1,300,12555304
6,35,East Europe,East Europe Store 64,2019-02-28,Electronics,Speakers,1,50,30724522
7,88,East Europe,East Europe Store 64,2019-01-19,Beauty/Health,Fragrances,2,15,43667898
8,63,East Europe,East Europe Store 64,2019-05-06,Clothing,Womens,9,25,53446510
9,51,East Europe,East Europe Store 64,2019-07-16,Beauty/Health,Bath,7,10,62018729
10,72,East Europe,East Europe Store 64,2019-01-09,Clothing,Baby,2,13,72813452
11,61,East Europe,East Europe Store 64,2019-04-06,Clothing,Mens,4,10,72512779
12,14,East Europe,East Europe Store 64,2019-01-12,Baby,Car seats,3,10,76684895
13,64,East Europe,East Europe Store 64,2019-05-23,Clothing,Kids,5,20,33088393
14,35,East Europe,East Europe Store 64,2019-04-28,Electronics,Televisions,1,300,18538198
15,81,East Europe,East Europe Store 64,2019-01-28,Beauty/Health,Oral care,5,10,12729298
16,23,East Europe,East Europe Store 64,2019-06-26,Furniture,Pool furniture,4,40,37770424
17,36,East Europe,East Europe Store 64,2019-07-15,Furniture,Pool furniture,3,75,42855142
18,3,East Europe,East Europe Store 64,2019-04-19,Electronics,Televisions,2,100,60403331
19,84,East Europe,East Europe Store 64,2019-01-28,Furniture,Pool furniture,1,100,46756732
20,100,East Europe,East Europe Store 64,2019-06-16,Beauty/Health,Skincare,7,10,37504258
21,83,East Europe,East Europe Store 64,2019-03-20,Baby,Diaper bags,5,5,64944300
22,57,East Europe,East Europe Store 64,2019-04-02,Baby,Baby toys,3,15,62619352
23,18,East Europe,East Europe Store 64,2019-01-14,Electronics,Tablets,2,300,44990491
24,30,East Europe,East Europe Store 64,2019-06-18,Electronics,Computers,1,300,76924790
25,58,East Europe,East Europe Store 64,2019-07-09,Furniture,Patio furniture,4,15,76301332
26,3,East Europe,East Europe Store 64,2019-06-03,Beauty/Health,Skincare,8,10,44575777
27,80,East Europe,East Europe Store 64,2019-06-15,Clothing,Mens,7,25,39775772
28,27,East Europe,East Europe Store 64,2019-05-08,Baby,Cribs,4,5,89045912
29,10,East Europe,East Europe Store 64,2019-06-17,Clothing,Kids,4,13,79508178
30,48,East Europe,East Europe Store 64,2019-02-08,Baby,Cribs,3,10,10065244
31,27,East Europe,East Europe Store 64,2019-03-30,Clothing,Baby,3,20,13524841
32,79,East Europe,East Europe Store 64,2019-04-01,Furniture,Pool furniture,3,40,53066527
33,46,East Europe,East Europe Store 64,2019-06-15,Baby,Diaper bags,8,30,36220565
34,3,East Europe,East Europe Store 64,2019-01-29,Furniture,Indoor tables,1,100,69621643
