ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,17,Central US,Central US Store 33,2019-02-10,Clothing,Baby,6,25,78949541
1,97,Central US,Central US Store 33,2019-06-30,Beauty/Health,Bath,8,6,66876640
2,96,Central US,Central US Store 33,2019-03-15,Beauty/Health,Fragrances,3,10,45808566
3,10,Central US,Central US Store 33,2019-03-11,Furniture,Indoor tables,5,15,91674172
4,49,Central US,Central US Store 33,2019-04-29,Clothing,Swimwear,10,25,14196173
5,21,Central US,Central US Store 33,2019-02-26,Furniture,Indoor tables,3,40,83114785
6,86,Central US,Central US Store 33,2019-02-21,Furniture,Indoor seating,7,100,66283059
7,91,Central US,Central US Store 33,2019-01-25,Beauty/Health,Bath,3,10,23959886
8,26,Central US,Central US Store 33,2019-03-19,Baby,Baby toys,5,15,92946031
9,89,Central US,Central US Store 33,2019-01-30,Furniture,Beds,3,75,11387816
10,88,Central US,Central US Store 33,2019-02-04,Beauty/Health,Skincare,6,6,11375492
11,93,Central US,Central US Store 33,2019-05-25,Beauty/Health,Fragrances,8,10,14924422
12,76,Central US,Central US Store 33,2019-06-28,Electronics,Headphones,3,300,74276868
13,1,Central US,Central US Store 33,2019-04-12,Furniture,Beds,8,40,74972075
14,53,Central US,Central US Store 33,2019-06-01,Electronics,Speakers,3,200,77598728
15,58,Central US,Central US Store 33,2019-06-22,Beauty/Health,Haircare,7,6,63257547
16,92,Central US,Central US Store 33,2019-01-20,Furniture,Pool furniture,3,100,20676529
17,12,Central US,Central US Store 33,2019-05-23,Furniture,Beds,12,75,96263886
18,57,Central US,Central US Store 33,2019-03-21,Clothing,Baby,3,12,24913146
19,77,Central US,Central US Store 33,2019-06-16,Furniture,Indoor tables,12,15,62286466
20,72,Central US,Central US Store 33,2019-05-26,Furniture,Indoor seating,5,30,59767073
21,15,Central US,Central US Store 33,2019-01-01,Baby,Cribs,7,15,24024281
22,92,Central US,Central US Store 33,2019-05-20,Beauty/Health,Bath,11,10,10320104
23,65,Central US,Central US Store 33,2019-05-12,Furniture,Pool furniture,10,15,52388399
24,81,Central US,Central US Store 33,2019-06-25,Beauty/Health,Fragrances,6,14,97799465
25,67,Central US,Central US Store 33,2019-06-30,Electronics,Computers,4,100,61898698
26,19,Central US,Central US Store 33,2019-04-16,Baby,Strollers,9,30,62961696
27,64,Central US,Central US Store 33,2019-01-29,Clothing,Baby,7,13,83477518
28,24,Central US,Central US Store 33,2019-06-02,Baby,Diapers,6,5,22592722
29,20,Central US,Central US Store 33,2019-07-12,Furniture,Patio furniture,8,100,99080282
