ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,37,East US,East US Store 54,2019-01-31,Clothing,Swimwear,6,12,12943182
1,7,East US,East US Store 54,2019-02-24,Electronics,Cell Phones,4,200,18408152
2,40,East US,East US Store 54,2019-03-29,Baby,Car seats,3,15,20723448
3,47,East US,East US Store 54,2019-05-29,Baby,Baby toys,5,5,50369797
4,55,East US,East US Store 54,2019-07-03,Furniture,Pool furniture,5,100,19712801
5,87,East US,East US Store 54,2019-04-29,Beauty/Health,Haircare,9,10,39210845
6,97,East US,East US Store 54,2019-05-05,Beauty/Health,Feminine Products,11,10,40041821
7,3,East US,East US Store 54,2019-06-11,Electronics,Cell Phones,3,200,45725363
8,45,East US,East US Store 54,2019-05-15,Baby,Baby toys,12,12,63251993
9,30,East US,East US Store 54,2019-03-17,Beauty/Health,Bath,7,6,33930994
10,8,East US,East US Store 54,2019-04-16,Beauty/Health,Feminine Products,6,10,26818839
11,84,East US,East US Store 54,2019-04-01,Furniture,Patio furniture,3,75,47381027
12,35,East US,East US Store 54,2019-04-18,Electronics,Televisions,4,100,88015344
13,51,East US,East US Store 54,2019-01-20,Baby,Diaper bags,6,30,62755928
14,11,East US,East US Store 54,2019-04-15,Baby,Baby toys,8,15,91246159
15,92,East US,East US Store 54,2019-04-03,Beauty/Health,Skincare,3,15,71774237
16,21,East US,East US Store 54,2019-05-14,Furniture,Indoor tables,11,100,48684324
17,93,East US,East US Store 54,2019-04-25,Furniture,Patio furniture,11,15,59240500
18,96,East US,East US Store 54,2019-05-21,Clothing,Mens,7,20,39207906
19,15,East US,East US Store 54,2019-05-02,Clothing,Womens,10,20,25020132
20,49,East US,East US Store 54,2019-02-17,Baby,Baby toys,5,5,72272004
21,82,East US,East US Store 54,2019-01-23,Furniture,Indoor seating,6,30,11244444
22,65,East US,East US Store 54,2019-02-21,Baby,Diapers,6,12,87982084
23,99,East US,East US Store 54,2019-05-28,Baby,Diapers,7,30,19007726
24,61,East US,East US Store 54,2019-02-24,Beauty/Health,Haircare,5,10,86776100
25,41,East US,East US Store 54,2019-02-19,Baby,Car seats,5,10,82764653
26,55,East US,East US Store 54,2019-05-18,Beauty/Health,Bath,8,6,73628772
27,69,East US,East US Store 54,2019-06-21,Electronics,Televisions,4,100,26686771
28,36,East US,East US Store 54,2019-02-12,Baby,Strollers,3,10,91110017
29,7,East US,East US Store 54,2019-03-13,Baby,Cribs,4,10,73671512
30,32,East US,East US Store 54,2019-03-25,Furniture,Indoor tables,3,30,87499069
31,93,East US,East US Store 54,2019-04-12,Furniture,Patio furniture,7,100,16614696
32,95,East US,East US Store 54,2019-01-24,Beauty/Health,Skincare,3,10,70646024
33,88,East US,East US Store 54,2019-02-07,Baby,Strollers,7,12,56180263
34,46,East US,East US Store 54,2019-07-03,Baby,Diapers,9,30,38469338
35,22,East US,East US Store 54,2019-06-02,Electronics,Headphones,4,200,37064892
36,82,East US,East US Store 54,2019-02-05,Furniture,Indoor tables,4,75,13138191
37,73,East US,East US Store 54,2019-06-02,Furniture,Pool furniture,7,30,70635315
38,45,East US,East US Store 54,2019-05-04,Baby,Diaper bags,10,12,81377358
39,35,East US,East US Store 54,2019-04-20,Baby,Diaper bags,6,30,77243992
40,20,East US,East US Store 54,2019-06-21,Baby,Cribs,5,10,43476586
41,71,East US,East US Store 54,2019-03-02,Furniture,Patio furniture,6,30,40284525
42,81,East US,East US Store 54,2019-06-01,Electronics,Tablets,4,100,42972833
43,29,East US,East US Store 54,2019-01-27,Furniture,Patio furniture,3,40,67186990
44,70,East US,East US Store 54,2019-03-24,Electronics,Computers,3,100,67102361
45,62,East US,East US Store 54,2019-01-01,Clothing,Baby,7,25,35519153
46,94,East US,East US Store 54,2019-04-13,Electronics,Tablets,3,200,23808110
47,82,East US,East US Store 54,2019-02-01,Clothing,Mens,4,25,42483409
48,8,East US,East US Store 54,2019-04-10,Beauty/Health,Bath,12,10,77837760
49,97,East US,East US Store 54,2019-06-07,Baby,Diapers,8,30,74283155
50,40,East US,East US Store 54,2019-06-25,Clothing,Womens,8,20,37930987
51,51,East US,East US Store 54,2019-06-25,Baby,Diaper bags,7,5,80621518
52,93,East US,East US Store 54,2019-03-12,Clothing,Baby,6,10,38034190
53,71,East US,East US Store 54,2019-05-23,Furniture,Indoor tables,5,15,46572731
54,50,East US,East US Store 54,2019-04-24,Beauty/Health,Oral care,10,15,71029820
55,45,East US,East US Store 54,2019-06-29,Clothing,Womens,8,13,91390645
56,18,East US,East US Store 54,2019-06-10,Clothing,Baby,9,12,94287985
57,70,East US,East US Store 54,2019-04-25,Electronics,Televisions,4,200,16408400
58,70,East US,East US Store 54,2019-04-02,Clothing,Shoes,4,25,26002285
59,71,East US,East US Store 54,2019-02-09,Clothing,Baby,3,25,49291769
60,55,East US,East US Store 54,2019-05-10,Furniture,Indoor tables,8,100,15665961
61,34,East US,East US Store 54,2019-02-04,Furniture,Indoor tables,3,75,67998633
62,49,East US,East US Store 54,2019-01-01,Furniture,Pool furniture,4,100,16422898
63,26,East US,East US Store 54,2019-01-07,Electronics,Speakers,4,300,43139390
