ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,87,Australia Southeast,Australia Southeast Store 41,2019-06-29,Clothing,Mens,10,20,36622875
1,55,Australia Southeast,Australia Southeast Store 41,2019-02-01,Furniture,Indoor tables,5,15,46862119
2,10,Australia Southeast,Australia Southeast Store 41,2019-03-05,Electronics,Tablets,2,100,52455375
3,65,Australia Southeast,Australia Southeast Store 41,2019-02-21,Baby,Diapers,4,30,60152359
4,96,Australia Southeast,Australia Southeast Store 41,2019-05-17,Electronics,Tablets,1,50,11500182
5,18,Australia Southeast,Australia Southeast Store 41,2019-07-11,Clothing,Shoes,4,10,57938098
6,1,Australia Southeast,Australia Southeast Store 41,2019-03-07,Furniture,Pool furniture,5,40,17183496
7,23,Australia Southeast,Australia Southeast Store 41,2019-02-12,Electronics,Tablets,2,300,73335688
8,81,Australia Southeast,Australia Southeast Store 41,2019-04-02,Beauty/Health,Feminine Products,2,10,28772520
9,38,Australia Southeast,Australia Southeast Store 41,2019-05-27,Electronics,Speakers,2,50,27542753
10,8,Australia Southeast,Australia Southeast Store 41,2019-02-20,Electronics,Speakers,1,200,96928035
11,85,Australia Southeast,Australia Southeast Store 41,2019-02-03,Clothing,Kids,2,25,86202245
12,84,Australia Southeast,Australia Southeast Store 41,2019-06-26,Beauty/Health,Skincare,9,6,57349401
13,72,Australia Southeast,Australia Southeast Store 41,2019-06-05,Baby,Cribs,4,12,38151293
14,18,Australia Southeast,Australia Southeast Store 41,2019-03-14,Baby,Baby toys,4,12,69322158
15,36,Australia Southeast,Australia Southeast Store 41,2019-04-19,Clothing,Shoes,10,12,56096845
16,28,Australia Southeast,Australia Southeast Store 41,2019-03-24,Furniture,Beds,1,40,87106507
17,44,Australia Southeast,Australia Southeast Store 41,2019-02-21,Electronics,Tablets,2,200,24813608
18,14,Australia Southeast,Australia Southeast Store 41,2019-01-26,Beauty/Health,Oral care,3,14,31912799
19,22,Australia Southeast,Australia Southeast Store 41,2019-07-06,Furniture,Indoor tables,4,40,83002433
20,38,Australia Southeast,Australia Southeast Store 41,2019-03-25,Beauty/Health,Bath,3,10,85162227
21,21,Australia Southeast,Australia Southeast Store 41,2019-06-13,Baby,Diaper bags,10,12,83425123
22,63,Australia Southeast,Australia Southeast Store 41,2019-03-07,Beauty/Health,Skincare,3,10,50471392
23,64,Australia Southeast,Australia Southeast Store 41,2019-05-26,Furniture,Indoor seating,3,100,52946140
24,97,Australia Southeast,Australia Southeast Store 41,2019-03-24,Beauty/Health,Skincare,3,10,29559677
25,7,Australia Southeast,Australia Southeast Store 41,2019-06-16,Electronics,Headphones,1,200,59763107
26,70,Australia Southeast,Australia Southeast Store 41,2019-07-15,Furniture,Patio furniture,9,100,38830733
27,74,Australia Southeast,Australia Southeast Store 41,2019-05-25,Beauty/Health,Makeup,5,10,49230203
28,46,Australia Southeast,Australia Southeast Store 41,2019-04-30,Furniture,Pool furniture,10,75,45934091
29,37,Australia Southeast,Australia Southeast Store 41,2019-03-27,Electronics,Speakers,1,200,80614562
30,92,Australia Southeast,Australia Southeast Store 41,2019-06-11,Clothing,Kids,5,12,31363534
31,90,Australia Southeast,Australia Southeast Store 41,2019-05-13,Clothing,Womens,10,13,42290327
32,92,Australia Southeast,Australia Southeast Store 41,2019-04-17,Electronics,Tablets,2,200,87261657
33,24,Australia Southeast,Australia Southeast Store 41,2019-02-12,Beauty/Health,Oral care,5,15,50686797
34,50,Australia Southeast,Australia Southeast Store 41,2019-05-05,Electronics,Tablets,2,200,81758790
35,32,Australia Southeast,Australia Southeast Store 41,2019-01-17,Clothing,Baby,2,25,29972679
36,95,Australia Southeast,Australia Southeast Store 41,2019-05-01,Beauty/Health,Makeup,3,15,59807267
37,22,Australia Southeast,Australia Southeast Store 41,2019-05-27,Clothing,Shoes,7,13,40290764
38,8,Australia Southeast,Australia Southeast Store 41,2019-01-01,Beauty/Health,Skincare,5,15,67215843
39,100,Australia Southeast,Australia Southeast Store 41,2019-01-02,Beauty/Health,Fragrances,3,15,80404759
40,49,Australia Southeast,Australia Southeast Store 41,2019-03-20,Electronics,Speakers,1,200,10760102
41,73,Australia Southeast,Australia Southeast Store 41,2019-04-03,Electronics,Cell Phones,2,50,52544904
42,60,Australia Southeast,Australia Southeast Store 41,2019-01-10,Electronics,Tablets,2,100,35896998
43,60,Australia Southeast,Australia Southeast Store 41,2019-07-06,Baby,Diapers,10,5,21550947
44,58,Australia Southeast,Australia Southeast Store 41,2019-06-08,Baby,Diapers,7,30,88261931
45,42,Australia Southeast,Australia Southeast Store 41,2019-02-24,Furniture,Beds,1,75,77141381
46,21,Australia Southeast,Australia Southeast Store 41,2019-05-07,Furniture,Indoor tables,3,100,97181844
47,87,Australia Southeast,Australia Southeast Store 41,2019-03-12,Furniture,Indoor tables,5,75,57897337
48,45,Australia Southeast,Australia Southeast Store 41,2019-04-07,Electronics,Headphones,1,200,69503122
49,35,Australia Southeast,Australia Southeast Store 41,2019-01-16,Baby,Cribs,1,30,67502314
50,79,Australia Southeast,Australia Southeast Store 41,2019-06-10,Electronics,Computers,1,300,38825719
51,32,Australia Southeast,Australia Southeast Store 41,2019-01-25,Furniture,Indoor seating,5,75,30856876
52,16,Australia Southeast,Australia Southeast Store 41,2019-06-17,Clothing,Kids,10,12,42435263
53,94,Australia Southeast,Australia Southeast Store 41,2019-05-16,Baby,Car seats,9,15,93089968
54,7,Australia Southeast,Australia Southeast Store 41,2019-03-31,Beauty/Health,Skincare,2,10,97506768
55,39,Australia Southeast,Australia Southeast Store 41,2019-06-09,Electronics,Headphones,1,200,82322576
56,58,Australia Southeast,Australia Southeast Store 41,2019-03-23,Clothing,Womens,1,10,36032243
57,28,Australia Southeast,Australia Southeast Store 41,2019-02-15,Clothing,Mens,3,12,65476502
58,84,Australia Southeast,Australia Southeast Store 41,2019-01-21,Beauty/Health,Fragrances,4,10,64476148
59,20,Australia Southeast,Australia Southeast Store 41,2019-02-17,Baby,Car seats,5,15,99348681
60,66,Australia Southeast,Australia Southeast Store 41,2019-07-05,Beauty/Health,Feminine Products,3,6,97554196
61,39,Australia Southeast,Australia Southeast Store 41,2019-03-29,Clothing,Womens,1,13,86229873
