ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,95,North Europe,North Europe Store 4,2019-07-05,Beauty/Health,Haircare,8,10,96279404
1,96,North Europe,North Europe Store 4,2019-02-03,Clothing,Swimwear,3,10,69226148
2,1,North Europe,North Europe Store 4,2019-01-16,Clothing,Womens,2,20,17732239
3,85,North Europe,North Europe Store 4,2019-07-13,Clothing,Kids,7,12,54254276
4,48,North Europe,North Europe Store 4,2019-04-06,Electronics,Speakers,2,300,71476078
5,85,North Europe,North Europe Store 4,2019-04-30,Clothing,Womens,9,25,82867352
6,91,North Europe,North Europe Store 4,2019-06-05,Furniture,Patio furniture,9,15,95507168
7,15,North Europe,North Europe Store 4,2019-01-23,Furniture,Indoor tables,1,75,97114821
8,98,North Europe,North Europe Store 4,2019-05-31,Clothing,Womens,4,13,37897790
9,48,North Europe,North Europe Store 4,2019-05-06,Furniture,Pool furniture,9,30,36100842
10,61,North Europe,North Europe Store 4,2019-07-11,Beauty/Health,Feminine Products,3,10,53713826
11,27,North Europe,North Europe Store 4,2019-02-23,Beauty/Health,Feminine Products,3,10,73219982
12,2,North Europe,North Europe Store 4,2019-04-04,Electronics,Computers,1,200,16752002
13,24,North Europe,North Europe Store 4,2019-02-09,Electronics,Speakers,1,100,65115564
14,69,North Europe,North Europe Store 4,2019-05-20,Clothing,Shoes,5,12,90607673
15,86,North Europe,North Europe Store 4,2019-07-12,Furniture,Patio furniture,8,30,51351778
16,19,North Europe,North Europe Store 4,2019-04-01,Furniture,Beds,1,75,90574122
17,63,North Europe,North Europe Store 4,2019-07-02,Clothing,Shoes,10,25,30426645
18,38,North Europe,North Europe Store 4,2019-07-01,Electronics,Cell Phones,2,100,30614809
19,63,North Europe,North Europe Store 4,2019-05-06,Electronics,Cell Phones,2,200,59534911
20,27,North Europe,North Europe Store 4,2019-02-11,Electronics,Headphones,1,100,48794198
21,50,North Europe,North Europe Store 4,2019-03-29,Furniture,Indoor seating,4,40,38785278
22,2,North Europe,North Europe Store 4,2019-04-05,Baby,Baby toys,2,30,54768147
23,12,North Europe,North Europe Store 4,2019-07-10,Furniture,Indoor seating,8,100,50985118
24,82,North Europe,North Europe Store 4,2019-03-01,Beauty/Health,Haircare,4,10,30274950
