ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,48,North Europe,North Europe Store 13,2019-03-02,Furniture,Beds,3,30,75486605
1,36,North Europe,North Europe Store 13,2019-04-27,Electronics,Computers,1,100,86825902
2,5,North Europe,North Europe Store 13,2019-01-13,Baby,Strollers,1,30,87195837
3,39,North Europe,North Europe Store 13,2019-07-10,Baby,Strollers,6,12,80281155
4,56,North Europe,North Europe Store 13,2019-04-03,Baby,Diaper bags,2,30,54940198
5,55,North Europe,North Europe Store 13,2019-05-13,Furniture,Beds,7,75,79581708
6,91,North Europe,North Europe Store 13,2019-02-05,Electronics,Speakers,2,200,74299159
7,26,North Europe,North Europe Store 13,2019-01-11,Electronics,Cell Phones,1,100,18263655
8,49,North Europe,North Europe Store 13,2019-02-05,Beauty/Health,Haircare,2,10,29846735
9,7,North Europe,North Europe Store 13,2019-04-07,Baby,Diapers,3,30,17576657
10,20,North Europe,North Europe Store 13,2019-03-25,Electronics,Televisions,1,200,90257129
11,62,North Europe,North Europe Store 13,2019-05-24,Electronics,Speakers,1,100,45501159
12,17,North Europe,North Europe Store 13,2019-06-24,Electronics,Headphones,2,200,86756530
13,99,North Europe,North Europe Store 13,2019-05-29,Furniture,Indoor seating,9,40,25522248
14,101,North Europe,North Europe Store 13,2019-03-02,Electronics,Televisions,1,50,19425591
15,38,North Europe,North Europe Store 13,2019-05-22,Furniture,Pool furniture,9,75,94996124
16,46,North Europe,North Europe Store 13,2019-02-08,Clothing,Mens,2,20,31621775
17,29,North Europe,North Europe Store 13,2019-01-03,Furniture,Indoor tables,3,40,81479341
18,3,North Europe,North Europe Store 13,2019-02-14,Baby,Cribs,1,30,78858569
19,17,North Europe,North Europe Store 13,2019-02-15,Baby,Car seats,1,30,37749873
20,33,North Europe,North Europe Store 13,2019-02-07,Electronics,Speakers,1,100,67344715
21,71,North Europe,North Europe Store 13,2019-01-28,Electronics,Televisions,2,50,76693614
22,81,North Europe,North Europe Store 13,2019-05-19,Beauty/Health,Feminine Products,8,10,39419721
23,77,North Europe,North Europe Store 13,2019-05-24,Clothing,Womens,9,25,79883673
24,29,North Europe,North Europe Store 13,2019-01-14,Electronics,Headphones,1,200,27047777
25,29,North Europe,North Europe Store 13,2019-03-13,Baby,Diaper bags,5,5,33145870
26,2,North Europe,North Europe Store 13,2019-03-01,Baby,Cribs,5,10,35423936
27,43,North Europe,North Europe Store 13,2019-02-27,Baby,Strollers,2,5,45451820
28,74,North Europe,North Europe Store 13,2019-01-19,Furniture,Indoor tables,4,30,48425351
29,78,North Europe,North Europe Store 13,2019-01-07,Clothing,Baby,1,13,25818812
30,44,North Europe,North Europe Store 13,2019-01-07,Baby,Car seats,5,15,66213464
31,56,North Europe,North Europe Store 13,2019-03-01,Furniture,Indoor tables,1,15,75575497
32,60,North Europe,North Europe Store 13,2019-02-05,Clothing,Shoes,2,10,83042144
33,72,North Europe,North Europe Store 13,2019-03-30,Clothing,Shoes,5,13,76852839
34,84,North Europe,North Europe Store 13,2019-02-08,Baby,Strollers,2,15,31822652
35,7,North Europe,North Europe Store 13,2019-06-16,Beauty/Health,Makeup,6,10,62889628
36,78,North Europe,North Europe Store 13,2019-02-14,Baby,Baby toys,4,12,86293007
37,28,North Europe,North Europe Store 13,2019-05-30,Baby,Cribs,5,10,21779039
38,83,North Europe,North Europe Store 13,2019-01-10,Electronics,Tablets,2,200,38789334
39,45,North Europe,North Europe Store 13,2019-05-26,Clothing,Baby,4,25,34760328
40,75,North Europe,North Europe Store 13,2019-01-21,Baby,Diaper bags,5,5,84015286
41,1,North Europe,North Europe Store 13,2019-01-18,Clothing,Baby,5,25,13149635
42,86,North Europe,North Europe Store 13,2019-04-12,Beauty/Health,Haircare,6,10,93217402
43,45,North Europe,North Europe Store 13,2019-02-21,Beauty/Health,Bath,1,6,43544855
44,26,North Europe,North Europe Store 13,2019-04-15,Electronics,Televisions,2,100,56631003
45,44,North Europe,North Europe Store 13,2019-01-12,Beauty/Health,Feminine Products,3,10,85761599
46,48,North Europe,North Europe Store 13,2019-01-24,Furniture,Pool furniture,2,100,97042545
47,91,North Europe,North Europe Store 13,2019-06-23,Electronics,Speakers,2,200,30957925
48,63,North Europe,North Europe Store 13,2019-06-20,Furniture,Indoor seating,10,40,77113451
49,16,North Europe,North Europe Store 13,2019-05-30,Furniture,Indoor seating,7,40,18080121
50,24,North Europe,North Europe Store 13,2019-02-12,Clothing,Mens,4,25,57074671
51,99,North Europe,North Europe Store 13,2019-02-26,Beauty/Health,Haircare,2,10,31665596
52,8,North Europe,North Europe Store 13,2019-05-27,Electronics,Tablets,1,100,94509937
53,36,North Europe,North Europe Store 13,2019-06-02,Clothing,Kids,3,25,96845836
54,63,North Europe,North Europe Store 13,2019-03-11,Electronics,Headphones,1,200,38514038
55,89,North Europe,North Europe Store 13,2019-03-30,Furniture,Beds,5,100,64221770
56,18,North Europe,North Europe Store 13,2019-06-10,Clothing,Swimwear,3,12,65034727
57,97,North Europe,North Europe Store 13,2019-06-14,Baby,Cribs,10,30,50723052
58,53,North Europe,North Europe Store 13,2019-01-24,Clothing,Shoes,4,10,73615276
59,64,North Europe,North Europe Store 13,2019-04-17,Electronics,Speakers,1,200,62746787
60,30,North Europe,North Europe Store 13,2019-01-07,Beauty/Health,Haircare,4,10,32873690
61,13,North Europe,North Europe Store 13,2019-06-21,Baby,Diaper bags,7,5,99083512
62,47,North Europe,North Europe Store 13,2019-04-04,Clothing,Womens,5,10,13752761
63,94,North Europe,North Europe Store 13,2019-04-21,Beauty/Health,Makeup,10,10,63899892
64,83,North Europe,North Europe Store 13,2019-02-20,Clothing,Shoes,2,10,38848143
65,5,North Europe,North Europe Store 13,2019-03-14,Furniture,Patio furniture,2,40,91317971
66,48,North Europe,North Europe Store 13,2019-06-20,Electronics,Speakers,1,200,45804973
67,11,North Europe,North Europe Store 13,2019-01-08,Beauty/Health,Haircare,4,10,99604189
68,5,North Europe,North Europe Store 13,2019-03-25,Furniture,Patio furniture,4,15,25183906
69,12,North Europe,North Europe Store 13,2019-01-09,Beauty/Health,Feminine Products,4,10,88494221
70,58,North Europe,North Europe Store 13,2019-02-28,Baby,Strollers,5,30,65387120
71,59,North Europe,North Europe Store 13,2019-01-21,Electronics,Headphones,2,100,63161806
72,65,North Europe,North Europe Store 13,2019-05-12,Electronics,Computers,2,200,22535190
73,100,North Europe,North Europe Store 13,2019-02-26,Electronics,Televisions,1,200,47367288
74,100,North Europe,North Europe Store 13,2019-01-15,Beauty/Health,Oral care,1,10,70846374
75,46,North Europe,North Europe Store 13,2019-06-27,Clothing,Shoes,7,12,13854663
76,36,North Europe,North Europe Store 13,2019-03-12,Beauty/Health,Haircare,4,10,81236185
77,33,North Europe,North Europe Store 13,2019-01-11,Furniture,Patio furniture,5,30,11681759
78,93,North Europe,North Europe Store 13,2019-05-07,Furniture,Indoor seating,8,15,51625407
79,83,North Europe,North Europe Store 13,2019-03-06,Clothing,Womens,4,20,17444707
80,10,North Europe,North Europe Store 13,2019-04-27,Beauty/Health,Skincare,3,10,49302261
81,89,North Europe,North Europe Store 13,2019-01-07,Electronics,Tablets,1,300,72656359
82,47,North Europe,North Europe Store 13,2019-04-10,Electronics,Tablets,2,200,98936752
83,39,North Europe,North Europe Store 13,2019-06-06,Beauty/Health,Skincare,4,15,67237067
84,20,North Europe,North Europe Store 13,2019-03-06,Beauty/Health,Bath,5,6,47390782
85,94,North Europe,North Europe Store 13,2019-01-21,Beauty/Health,Skincare,1,6,91987382
86,40,North Europe,North Europe Store 13,2019-04-02,Beauty/Health,Feminine Products,2,10,92472756
87,2,North Europe,North Europe Store 13,2019-02-06,Furniture,Pool furniture,1,75,42344961
88,30,North Europe,North Europe Store 13,2019-03-09,Furniture,Beds,2,100,92684183
89,5,North Europe,North Europe Store 13,2019-07-01,Electronics,Speakers,1,100,55212549
90,96,North Europe,North Europe Store 13,2019-05-20,Electronics,Televisions,1,200,50125498
