ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,84,Central US,Central US Store 22,2019-01-30,Furniture,Indoor seating,7,40,19658970
1,47,Central US,Central US Store 22,2019-03-20,Beauty/Health,Skincare,5,10,97190475
2,47,Central US,Central US Store 22,2019-06-18,Beauty/Health,Feminine Products,6,6,38448154
3,59,Central US,Central US Store 22,2019-07-08,Clothing,Womens,9,12,41102014
4,64,Central US,Central US Store 22,2019-02-13,Clothing,Baby,6,12,57014866
5,65,Central US,Central US Store 22,2019-07-02,Electronics,Cell Phones,3,300,73910925
6,49,Central US,Central US Store 22,2019-01-12,Clothing,Kids,6,25,86094900
7,66,Central US,Central US Store 22,2019-04-21,Baby,Diapers,12,30,42950639
8,91,Central US,Central US Store 22,2019-05-23,Beauty/Health,Fragrances,5,15,30957530
9,15,Central US,Central US Store 22,2019-03-21,Furniture,Patio furniture,7,100,66670145
10,50,Central US,Central US Store 22,2019-01-26,Electronics,Tablets,4,100,16208182
11,66,Central US,Central US Store 22,2019-03-23,Beauty/Health,Haircare,7,10,33612219
12,6,Central US,Central US Store 22,2019-03-15,Clothing,Womens,6,13,81133195
13,58,Central US,Central US Store 22,2019-07-05,Furniture,Beds,12,100,37313712
14,26,Central US,Central US Store 22,2019-01-27,Clothing,Shoes,6,20,17718368
15,33,Central US,Central US Store 22,2019-05-07,Furniture,Indoor seating,6,75,58062076
16,76,Central US,Central US Store 22,2019-02-12,Furniture,Patio furniture,5,100,60183062
17,71,Central US,Central US Store 22,2019-06-26,Clothing,Womens,6,10,27576745
18,82,Central US,Central US Store 22,2019-06-04,Clothing,Mens,7,12,57756476
19,19,Central US,Central US Store 22,2019-02-23,Clothing,Womens,5,12,78848068
20,74,Central US,Central US Store 22,2019-07-07,Clothing,Mens,12,25,18071525
21,94,Central US,Central US Store 22,2019-06-08,Electronics,Tablets,3,100,88739114
22,1,Central US,Central US Store 22,2019-01-24,Baby,Diapers,5,5,66568390
23,67,Central US,Central US Store 22,2019-07-04,Beauty/Health,Makeup,7,10,69765689
24,84,Central US,Central US Store 22,2019-07-11,Furniture,Indoor seating,10,15,36068857
25,54,Central US,Central US Store 22,2019-04-02,Furniture,Indoor tables,5,75,15364841
26,24,Central US,Central US Store 22,2019-02-28,Electronics,Speakers,4,200,39347743
27,4,Central US,Central US Store 22,2019-04-19,Furniture,Beds,9,30,37746490
28,15,Central US,Central US Store 22,2019-02-07,Clothing,Swimwear,7,10,50034757
29,43,Central US,Central US Store 22,2019-04-21,Beauty/Health,Bath,9,15,81984373
30,1,Central US,Central US Store 22,2019-06-24,Furniture,Beds,6,15,38714286
31,44,Central US,Central US Store 22,2019-06-18,Beauty/Health,Bath,10,10,52353920
32,50,Central US,Central US Store 22,2019-07-09,Baby,Strollers,10,15,58535121
33,13,Central US,Central US Store 22,2019-02-07,Clothing,Mens,7,12,89673867
34,90,Central US,Central US Store 22,2019-05-21,Furniture,Indoor tables,12,75,28712591
35,31,Central US,Central US Store 22,2019-01-06,Electronics,Televisions,4,50,76594225
36,15,Central US,Central US Store 22,2019-05-24,Beauty/Health,Makeup,8,14,94578541
37,71,Central US,Central US Store 22,2019-01-12,Beauty/Health,Oral care,4,10,26009257
38,14,Central US,Central US Store 22,2019-05-20,Clothing,Swimwear,9,10,82899172
39,42,Central US,Central US Store 22,2019-06-30,Beauty/Health,Skincare,10,10,80001118
40,34,Central US,Central US Store 22,2019-03-15,Beauty/Health,Oral care,5,10,41703051
41,4,Central US,Central US Store 22,2019-05-10,Clothing,Womens,5,25,23384200
42,39,Central US,Central US Store 22,2019-07-12,Baby,Baby toys,5,30,21789039
43,50,Central US,Central US Store 22,2019-07-08,Beauty/Health,Bath,7,14,95818974
44,21,Central US,Central US Store 22,2019-06-22,Baby,Cribs,12,12,90611729
45,101,Central US,Central US Store 22,2019-05-17,Furniture,Indoor seating,8,75,95167393
46,23,Central US,Central US Store 22,2019-01-04,Baby,Cribs,5,5,81524132
47,15,Central US,Central US Store 22,2019-06-07,Beauty/Health,Makeup,10,6,26256769
48,23,Central US,Central US Store 22,2019-02-13,Beauty/Health,Bath,3,15,52975154
49,46,Central US,Central US Store 22,2019-05-23,Baby,Diaper bags,10,30,66335977
50,61,Central US,Central US Store 22,2019-07-07,Beauty/Health,Haircare,8,6,54043452
51,34,Central US,Central US Store 22,2019-05-08,Electronics,Headphones,4,200,81447333
52,51,Central US,Central US Store 22,2019-01-19,Electronics,Speakers,4,300,93432700
53,92,Central US,Central US Store 22,2019-03-19,Clothing,Baby,7,12,83673436
54,83,Central US,Central US Store 22,2019-05-12,Clothing,Mens,11,25,62776184
55,59,Central US,Central US Store 22,2019-07-04,Beauty/Health,Feminine Products,11,10,61912465
56,25,Central US,Central US Store 22,2019-05-07,Clothing,Womens,6,20,59800903
57,33,Central US,Central US Store 22,2019-07-16,Furniture,Indoor seating,12,30,51679856
58,51,Central US,Central US Store 22,2019-01-07,Clothing,Mens,6,13,48187309
59,89,Central US,Central US Store 22,2019-04-07,Beauty/Health,Oral care,5,10,56877466
60,5,Central US,Central US Store 22,2019-01-28,Furniture,Pool furniture,7,15,21840174
61,11,Central US,Central US Store 22,2019-01-09,Clothing,Kids,5,12,49939110
62,55,Central US,Central US Store 22,2019-02-07,Beauty/Health,Makeup,7,15,84482518
63,96,Central US,Central US Store 22,2019-04-27,Furniture,Pool furniture,11,15,61352592
64,44,Central US,Central US Store 22,2019-06-09,Clothing,Shoes,12,20,27387970
65,91,Central US,Central US Store 22,2019-02-22,Electronics,Tablets,3,50,33109893
66,12,Central US,Central US Store 22,2019-05-17,Furniture,Patio furniture,9,40,31548693
67,82,Central US,Central US Store 22,2019-01-02,Electronics,Tablets,4,50,21541507
68,13,Central US,Central US Store 22,2019-02-21,Furniture,Pool furniture,7,75,54989557
69,70,Central US,Central US Store 22,2019-02-16,Electronics,Tablets,4,300,28367673
70,20,Central US,Central US Store 22,2019-05-12,Baby,Strollers,7,5,39590469
71,83,Central US,Central US Store 22,2019-07-06,Clothing,Kids,10,10,48021912
