ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,80,North Europe,North Europe Store 83,2019-03-18,Electronics,Computers,2,50,67267447
1,76,North Europe,North Europe Store 83,2019-05-26,Beauty/Health,Oral care,9,15,78517481
2,24,North Europe,North Europe Store 83,2019-03-20,Baby,Baby toys,4,30,65642513
3,92,North Europe,North Europe Store 83,2019-04-29,Clothing,Mens,10,10,51912188
4,100,North Europe,North Europe Store 83,2019-04-22,Electronics,Cell Phones,1,100,81252608
5,7,North Europe,North Europe Store 83,2019-01-22,Beauty/Health,Fragrances,1,10,79232742
6,46,North Europe,North Europe Store 83,2019-04-09,Beauty/Health,Skincare,10,10,99923944
7,80,North Europe,North Europe Store 83,2019-07-09,Clothing,Mens,6,12,83324940
8,70,North Europe,North Europe Store 83,2019-05-26,Electronics,Televisions,2,200,38383668
9,90,North Europe,North Europe Store 83,2019-03-19,Beauty/Health,Haircare,3,10,88311747
10,100,North Europe,North Europe Store 83,2019-02-14,Furniture,Patio furniture,1,40,14279519
11,3,North Europe,North Europe Store 83,2019-02-18,Clothing,Kids,5,10,90482155
12,33,North Europe,North Europe Store 83,2019-01-07,Beauty/Health,Fragrances,2,10,37302620
13,13,North Europe,North Europe Store 83,2019-03-25,Beauty/Health,Feminine Products,4,10,67379123
14,12,North Europe,North Europe Store 83,2019-05-29,Beauty/Health,Skincare,3,10,29980041
15,54,North Europe,North Europe Store 83,2019-04-25,Furniture,Patio furniture,3,30,69805417
16,93,North Europe,North Europe Store 83,2019-05-09,Beauty/Health,Haircare,7,10,36446803
17,56,North Europe,North Europe Store 83,2019-02-01,Clothing,Womens,1,25,26068409
18,18,North Europe,North Europe Store 83,2019-04-20,Furniture,Pool furniture,9,15,72817355
19,81,North Europe,North Europe Store 83,2019-04-17,Electronics,Cell Phones,2,100,16384864
20,99,North Europe,North Europe Store 83,2019-02-23,Beauty/Health,Haircare,4,10,44796977
21,26,North Europe,North Europe Store 83,2019-07-11,Baby,Strollers,5,12,69630851
