ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,80,East Europe,East Europe Store 43,2019-01-28,Beauty/Health,Haircare,5,10,82092159
1,65,East Europe,East Europe Store 43,2019-06-28,Beauty/Health,Feminine Products,6,10,24552306
2,49,East Europe,East Europe Store 43,2019-03-30,Furniture,Beds,5,30,83005127
3,35,East Europe,East Europe Store 43,2019-05-05,Beauty/Health,Fragrances,4,10,72314607
4,56,East Europe,East Europe Store 43,2019-03-14,Baby,Strollers,1,10,22545337
5,57,East Europe,East Europe Store 43,2019-02-02,Baby,Diapers,1,30,67467136
6,59,East Europe,East Europe Store 43,2019-04-28,Baby,Baby toys,5,10,37295136
7,100,East Europe,East Europe Store 43,2019-04-07,Clothing,Kids,2,12,51597611
8,21,East Europe,East Europe Store 43,2019-04-18,Baby,Baby toys,5,15,20580072
9,36,East Europe,East Europe Store 43,2019-05-06,Clothing,Swimwear,5,20,76563518
10,17,East Europe,East Europe Store 43,2019-03-02,Electronics,Speakers,2,50,91179306
11,94,East Europe,East Europe Store 43,2019-02-20,Furniture,Pool furniture,1,30,43335177
12,98,East Europe,East Europe Store 43,2019-03-30,Beauty/Health,Haircare,5,10,30199510
13,54,East Europe,East Europe Store 43,2019-06-20,Beauty/Health,Oral care,4,15,96806469
14,77,East Europe,East Europe Store 43,2019-04-29,Beauty/Health,Bath,5,10,65312866
15,20,East Europe,East Europe Store 43,2019-01-09,Baby,Cribs,3,10,68819658
16,13,East Europe,East Europe Store 43,2019-03-07,Furniture,Pool furniture,5,75,49172657
17,44,East Europe,East Europe Store 43,2019-04-29,Baby,Baby toys,6,30,38293432
18,22,East Europe,East Europe Store 43,2019-07-07,Beauty/Health,Haircare,7,10,94469521
19,29,East Europe,East Europe Store 43,2019-06-05,Electronics,Televisions,2,100,75156125
20,56,East Europe,East Europe Store 43,2019-06-07,Electronics,Televisions,1,200,32093594
21,23,East Europe,East Europe Store 43,2019-04-02,Electronics,Cell Phones,1,300,96559900
22,5,East Europe,East Europe Store 43,2019-06-10,Beauty/Health,Feminine Products,3,10,19421960
23,43,East Europe,East Europe Store 43,2019-06-18,Beauty/Health,Bath,7,10,17920343
24,42,East Europe,East Europe Store 43,2019-07-03,Clothing,Kids,6,20,82112506
25,54,East Europe,East Europe Store 43,2019-02-28,Clothing,Shoes,3,12,13643054
