ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,95,East US,East US Store 97,2019-04-04,Baby,Strollers,3,15,64361986
1,9,East US,East US Store 97,2019-07-12,Electronics,Televisions,3,50,22807439
2,88,East US,East US Store 97,2019-01-11,Beauty/Health,Haircare,5,10,84708336
3,23,East US,East US Store 97,2019-04-15,Electronics,Cell Phones,3,300,80535066
4,85,East US,East US Store 97,2019-02-14,Furniture,Indoor seating,3,40,45436322
5,15,East US,East US Store 97,2019-01-05,Baby,Strollers,3,10,65574128
6,8,East US,East US Store 97,2019-06-24,Electronics,Televisions,4,100,40415800
7,41,East US,East US Store 97,2019-01-10,Furniture,Indoor tables,7,40,68002737
8,34,East US,East US Store 97,2019-04-26,Beauty/Health,Haircare,12,10,77408249
9,75,East US,East US Store 97,2019-06-23,Furniture,Patio furniture,9,40,43522395
10,39,East US,East US Store 97,2019-06-15,Baby,Strollers,11,30,31273395
11,51,East US,East US Store 97,2019-01-11,Clothing,Womens,3,20,76997475
12,38,East US,East US Store 97,2019-07-14,Beauty/Health,Haircare,10,10,88167909
13,26,East US,East US Store 97,2019-05-03,Furniture,Beds,9,15,39227140
14,73,East US,East US Store 97,2019-05-04,Baby,Baby toys,5,12,24261391
15,59,East US,East US Store 97,2019-01-23,Beauty/Health,Fragrances,4,10,24554182
16,89,East US,East US Store 97,2019-02-12,Beauty/Health,Oral care,6,10,24764052
17,7,East US,East US Store 97,2019-02-23,Clothing,Swimwear,5,25,40115816
18,52,East US,East US Store 97,2019-03-25,Furniture,Patio furniture,4,30,51834281
19,11,East US,East US Store 97,2019-02-06,Electronics,Tablets,3,200,67849324
20,20,East US,East US Store 97,2019-05-31,Electronics,Headphones,4,200,56443889
21,11,East US,East US Store 97,2019-01-15,Baby,Diaper bags,6,5,23274812
22,81,East US,East US Store 97,2019-01-08,Beauty/Health,Makeup,4,10,31517416
23,36,East US,East US Store 97,2019-01-03,Furniture,Pool furniture,7,30,49560178
24,70,East US,East US Store 97,2019-05-04,Clothing,Baby,6,12,62605019
25,92,East US,East US Store 97,2019-03-14,Clothing,Shoes,5,25,60699140
26,42,East US,East US Store 97,2019-03-08,Furniture,Beds,7,75,67576463
27,43,East US,East US Store 97,2019-05-24,Furniture,Beds,9,75,86460628
28,78,East US,East US Store 97,2019-04-25,Electronics,Cell Phones,4,200,58865360
29,82,East US,East US Store 97,2019-01-20,Clothing,Womens,4,25,74811878
30,76,East US,East US Store 97,2019-07-11,Furniture,Patio furniture,10,100,22127919
31,59,East US,East US Store 97,2019-02-13,Clothing,Kids,7,25,46172483
32,32,East US,East US Store 97,2019-02-05,Furniture,Indoor tables,4,30,47747602
33,49,East US,East US Store 97,2019-07-08,Clothing,Swimwear,7,20,11851720
34,15,East US,East US Store 97,2019-06-25,Furniture,Indoor tables,12,30,67998210
35,49,East US,East US Store 97,2019-03-09,Electronics,Cell Phones,3,300,50586088
36,49,East US,East US Store 97,2019-05-13,Beauty/Health,Makeup,5,6,18663088
37,99,East US,East US Store 97,2019-03-25,Electronics,Speakers,3,300,19108882
38,66,East US,East US Store 97,2019-02-12,Electronics,Speakers,3,300,90564338
39,65,East US,East US Store 97,2019-01-22,Baby,Baby toys,4,30,21618312
40,19,East US,East US Store 97,2019-06-06,Furniture,Beds,5,15,77464577
41,34,East US,East US Store 97,2019-05-25,Baby,Cribs,12,5,78141016
42,81,East US,East US Store 97,2019-03-02,Electronics,Headphones,4,50,99170761
43,98,East US,East US Store 97,2019-04-11,Furniture,Indoor tables,11,30,63698504
44,75,East US,East US Store 97,2019-04-05,Electronics,Headphones,3,200,78077053
45,51,East US,East US Store 97,2019-06-19,Baby,Strollers,9,15,64752408
46,48,East US,East US Store 97,2019-04-26,Baby,Strollers,9,30,91018686
47,58,East US,East US Store 97,2019-01-01,Baby,Cribs,6,15,65985158
48,63,East US,East US Store 97,2019-06-05,Beauty/Health,Skincare,6,6,32707331
49,93,East US,East US Store 97,2019-06-17,Baby,Baby toys,9,5,40946384
50,43,East US,East US Store 97,2019-01-13,Baby,Baby toys,3,30,62672468
51,48,East US,East US Store 97,2019-03-24,Clothing,Womens,3,25,71076815
52,36,East US,East US Store 97,2019-05-18,Baby,Cribs,8,15,68322499
53,91,East US,East US Store 97,2019-07-04,Clothing,Shoes,10,20,54771841
54,18,East US,East US Store 97,2019-07-04,Electronics,Tablets,3,100,58572999
55,45,East US,East US Store 97,2019-07-08,Electronics,Speakers,4,300,60332382
56,80,East US,East US Store 97,2019-04-16,Clothing,Shoes,6,25,57802602
57,43,East US,East US Store 97,2019-02-24,Electronics,Cell Phones,4,50,66757237
58,3,East US,East US Store 97,2019-05-31,Baby,Strollers,9,12,63586225
59,30,East US,East US Store 97,2019-06-01,Baby,Cribs,9,12,69365079
60,33,East US,East US Store 97,2019-04-01,Electronics,Headphones,4,100,67312658
61,45,East US,East US Store 97,2019-06-20,Furniture,Pool furniture,9,40,15565025
62,5,East US,East US Store 97,2019-06-15,Electronics,Headphones,3,300,42198466
63,45,East US,East US Store 97,2019-03-14,Electronics,Speakers,4,100,33382977
64,3,East US,East US Store 97,2019-02-28,Electronics,Cell Phones,4,100,90939798
65,33,East US,East US Store 97,2019-03-14,Baby,Diaper bags,4,10,92353896
66,84,East US,East US Store 97,2019-01-11,Beauty/Health,Bath,5,14,73572979
67,61,East US,East US Store 97,2019-06-11,Beauty/Health,Fragrances,9,6,14234084
68,98,East US,East US Store 97,2019-01-15,Electronics,Speakers,3,200,79253595
69,6,East US,East US Store 97,2019-03-09,Baby,Cribs,7,30,14972570
70,26,East US,East US Store 97,2019-06-13,Electronics,Tablets,3,300,59757502
71,84,East US,East US Store 97,2019-07-16,Furniture,Pool furniture,12,100,69942735
72,9,East US,East US Store 97,2019-07-13,Clothing,Shoes,11,25,89652944
73,98,East US,East US Store 97,2019-03-14,Electronics,Televisions,3,100,21004506
