ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,54,East Europe,East Europe Store 26,2019-06-02,Electronics,Tablets,1,100,33418779
1,91,East Europe,East Europe Store 26,2019-05-26,Beauty/Health,Makeup,8,14,21788582
2,98,East Europe,East Europe Store 26,2019-04-11,Baby,Car seats,5,12,78877375
3,36,East Europe,East Europe Store 26,2019-06-02,Electronics,Tablets,2,300,53019804
4,37,East Europe,East Europe Store 26,2019-04-07,Clothing,Shoes,4,12,77244929
5,52,East Europe,East Europe Store 26,2019-03-26,Beauty/Health,Fragrances,4,10,98246511
6,85,East Europe,East Europe Store 26,2019-04-21,Furniture,Indoor tables,5,40,43264978
7,77,East Europe,East Europe Store 26,2019-02-06,Furniture,Patio furniture,1,100,64410049
8,38,East Europe,East Europe Store 26,2019-01-02,Clothing,Baby,2,25,33920367
9,100,East Europe,East Europe Store 26,2019-04-22,Furniture,Indoor seating,5,40,20178190
10,59,East Europe,East Europe Store 26,2019-03-20,Beauty/Health,Haircare,2,10,73328472
11,44,East Europe,East Europe Store 26,2019-03-15,Baby,Strollers,5,30,17995021
12,23,East Europe,East Europe Store 26,2019-06-04,Baby,Cribs,10,30,46180273
13,84,East Europe,East Europe Store 26,2019-04-08,Baby,Cribs,1,12,37747758
14,72,East Europe,East Europe Store 26,2019-04-21,Electronics,Tablets,1,300,97922183
15,4,East Europe,East Europe Store 26,2019-05-17,Baby,Diaper bags,4,5,92763678
16,99,East Europe,East Europe Store 26,2019-02-13,Furniture,Beds,1,40,49653501
17,28,East Europe,East Europe Store 26,2019-02-02,Furniture,Beds,4,100,85591162
18,65,East Europe,East Europe Store 26,2019-01-08,Furniture,Pool furniture,5,100,42458747
19,22,East Europe,East Europe Store 26,2019-02-15,Electronics,Televisions,2,100,10266895
20,20,East Europe,East Europe Store 26,2019-03-15,Electronics,Tablets,2,100,22892185
21,14,East Europe,East Europe Store 26,2019-05-29,Furniture,Beds,4,100,55102700
22,92,East Europe,East Europe Store 26,2019-05-07,Furniture,Indoor seating,7,75,95125312
23,4,East Europe,East Europe Store 26,2019-04-23,Baby,Cribs,7,30,50255876
24,55,East Europe,East Europe Store 26,2019-05-24,Electronics,Tablets,1,100,39074406
25,36,East Europe,East Europe Store 26,2019-01-16,Clothing,Womens,1,12,97700001
26,38,East Europe,East Europe Store 26,2019-01-06,Furniture,Patio furniture,4,15,41491142
27,85,East Europe,East Europe Store 26,2019-01-07,Baby,Strollers,5,15,67246554
28,21,East Europe,East Europe Store 26,2019-06-10,Beauty/Health,Feminine Products,10,10,93562127
29,47,East Europe,East Europe Store 26,2019-02-06,Baby,Strollers,5,30,77617503
30,57,East Europe,East Europe Store 26,2019-04-05,Electronics,Headphones,1,100,94829784
31,63,East Europe,East Europe Store 26,2019-01-16,Baby,Diapers,3,30,63407839
32,64,East Europe,East Europe Store 26,2019-07-12,Furniture,Indoor seating,8,75,65369827
33,43,East Europe,East Europe Store 26,2019-06-25,Beauty/Health,Oral care,3,15,92841179
34,48,East Europe,East Europe Store 26,2019-05-17,Clothing,Womens,6,12,38786168
35,83,East Europe,East Europe Store 26,2019-03-05,Furniture,Patio furniture,5,75,16367508
36,65,East Europe,East Europe Store 26,2019-06-15,Clothing,Mens,7,10,44710358
37,48,East Europe,East Europe Store 26,2019-03-19,Furniture,Pool furniture,1,15,54741695
38,83,East Europe,East Europe Store 26,2019-03-19,Baby,Diapers,5,15,81452973
39,54,East Europe,East Europe Store 26,2019-06-27,Baby,Cribs,3,10,21070665
40,34,East Europe,East Europe Store 26,2019-07-04,Furniture,Beds,5,15,10618047
41,100,East Europe,East Europe Store 26,2019-06-01,Beauty/Health,Feminine Products,10,10,93313936
42,6,East Europe,East Europe Store 26,2019-06-06,Baby,Strollers,4,12,61074189
43,80,East Europe,East Europe Store 26,2019-05-22,Electronics,Cell Phones,2,50,33119425
44,86,East Europe,East Europe Store 26,2019-03-09,Furniture,Patio furniture,1,40,16163772
45,41,East Europe,East Europe Store 26,2019-03-12,Furniture,Indoor tables,4,15,80603487
46,93,East Europe,East Europe Store 26,2019-04-06,Electronics,Computers,1,100,92009912
47,3,East Europe,East Europe Store 26,2019-06-02,Clothing,Womens,9,25,62785030
48,82,East Europe,East Europe Store 26,2019-06-05,Clothing,Womens,6,25,83834711
49,84,East Europe,East Europe Store 26,2019-04-22,Electronics,Televisions,1,200,54370724
50,72,East Europe,East Europe Store 26,2019-06-10,Electronics,Tablets,2,300,22916523
51,23,East Europe,East Europe Store 26,2019-02-02,Baby,Strollers,1,15,14694427
52,22,East Europe,East Europe Store 26,2019-02-06,Electronics,Speakers,2,200,64910084
53,18,East Europe,East Europe Store 26,2019-06-11,Furniture,Beds,3,30,29501665
54,2,East Europe,East Europe Store 26,2019-07-04,Furniture,Indoor seating,7,100,28283320
55,40,East Europe,East Europe Store 26,2019-03-01,Clothing,Baby,2,25,71915748
56,94,East Europe,East Europe Store 26,2019-04-18,Furniture,Beds,3,30,60250463
57,48,East Europe,East Europe Store 26,2019-01-09,Baby,Baby toys,1,12,16140267
58,94,East Europe,East Europe Store 26,2019-01-25,Electronics,Computers,1,50,10435414
