ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,55,East Europe,East Europe Store 8,2019-05-11,Baby,Diapers,3,12,98719227
1,76,East Europe,East Europe Store 8,2019-04-24,Beauty/Health,Oral care,9,15,28146968
2,89,East Europe,East Europe Store 8,2019-01-27,Electronics,Computers,1,100,11319282
3,99,East Europe,East Europe Store 8,2019-05-23,Furniture,Beds,5,15,25744304
4,53,East Europe,East Europe Store 8,2019-06-24,Beauty/Health,Fragrances,3,10,63132941
5,16,East Europe,East Europe Store 8,2019-07-10,Electronics,Speakers,1,100,87754960
6,43,East Europe,East Europe Store 8,2019-04-04,Clothing,Shoes,1,20,13698038
7,18,East Europe,East Europe Store 8,2019-07-16,Electronics,Cell Phones,1,200,67012777
8,63,East Europe,East Europe Store 8,2019-02-28,Furniture,Indoor tables,2,75,21499138
9,72,East Europe,East Europe Store 8,2019-07-14,Clothing,Swimwear,4,12,76103577
10,101,East Europe,East Europe Store 8,2019-07-16,Electronics,Televisions,2,100,75866330
11,71,East Europe,East Europe Store 8,2019-05-21,Furniture,Patio furniture,6,40,61057728
12,78,East Europe,East Europe Store 8,2019-02-01,Clothing,Shoes,2,25,19550668
13,55,East Europe,East Europe Store 8,2019-02-15,Clothing,Swimwear,2,10,50213376
14,37,East Europe,East Europe Store 8,2019-04-11,Clothing,Baby,4,13,42473317
15,93,East Europe,East Europe Store 8,2019-03-24,Electronics,Computers,2,300,42749219
16,36,East Europe,East Europe Store 8,2019-03-16,Clothing,Mens,2,25,75004315
17,32,East Europe,East Europe Store 8,2019-02-20,Baby,Baby toys,4,30,12760588
18,35,East Europe,East Europe Store 8,2019-05-19,Furniture,Patio furniture,7,100,45615189
19,74,East Europe,East Europe Store 8,2019-06-13,Electronics,Headphones,1,200,40805735
20,15,East Europe,East Europe Store 8,2019-01-22,Clothing,Womens,4,25,42847293
21,85,East Europe,East Europe Store 8,2019-05-04,Clothing,Shoes,5,12,84291973
22,22,East Europe,East Europe Store 8,2019-07-01,Clothing,Shoes,5,20,59793488
23,58,East Europe,East Europe Store 8,2019-04-23,Clothing,Womens,4,20,89697859
24,24,East Europe,East Europe Store 8,2019-05-22,Beauty/Health,Fragrances,4,15,16668577
25,2,East Europe,East Europe Store 8,2019-05-15,Beauty/Health,Fragrances,5,10,98531178
26,35,East Europe,East Europe Store 8,2019-07-12,Electronics,Cell Phones,2,100,84451547
27,91,East Europe,East Europe Store 8,2019-01-31,Beauty/Health,Makeup,4,10,22771015
28,45,East Europe,East Europe Store 8,2019-03-22,Clothing,Baby,4,12,65150320
29,32,East Europe,East Europe Store 8,2019-04-14,Baby,Diapers,6,15,39733349
30,81,East Europe,East Europe Store 8,2019-04-23,Baby,Cribs,9,30,40257646
31,22,East Europe,East Europe Store 8,2019-06-07,Clothing,Womens,8,20,23446474
32,32,East Europe,East Europe Store 8,2019-02-11,Electronics,Tablets,1,100,72878124
33,72,East Europe,East Europe Store 8,2019-04-13,Furniture,Pool furniture,9,100,21024658
34,97,East Europe,East Europe Store 8,2019-06-24,Clothing,Swimwear,6,25,30276980
35,38,East Europe,East Europe Store 8,2019-05-23,Electronics,Headphones,2,200,36935399
36,48,East Europe,East Europe Store 8,2019-04-15,Clothing,Womens,9,25,40716587
37,5,East Europe,East Europe Store 8,2019-03-01,Baby,Diaper bags,4,12,76137419
38,44,East Europe,East Europe Store 8,2019-03-05,Clothing,Baby,3,20,70683152
39,51,East Europe,East Europe Store 8,2019-07-01,Beauty/Health,Feminine Products,4,10,58990578
40,10,East Europe,East Europe Store 8,2019-03-02,Baby,Strollers,1,30,93358924
41,67,East Europe,East Europe Store 8,2019-04-24,Baby,Cribs,10,15,76532982
42,39,East Europe,East Europe Store 8,2019-02-23,Clothing,Swimwear,3,25,39557176
43,82,East Europe,East Europe Store 8,2019-05-20,Baby,Baby toys,3,30,33835680
44,60,East Europe,East Europe Store 8,2019-02-03,Electronics,Cell Phones,1,100,44469749
45,94,East Europe,East Europe Store 8,2019-06-16,Beauty/Health,Skincare,6,10,86080848
46,93,East Europe,East Europe Store 8,2019-05-15,Clothing,Kids,6,10,56966637
47,8,East Europe,East Europe Store 8,2019-02-13,Beauty/Health,Fragrances,3,10,94292190
48,66,East Europe,East Europe Store 8,2019-04-28,Electronics,Televisions,1,50,82467849
49,79,East Europe,East Europe Store 8,2019-01-09,Beauty/Health,Bath,3,10,38438675
50,7,East Europe,East Europe Store 8,2019-02-23,Furniture,Pool furniture,3,40,83296108
51,61,East Europe,East Europe Store 8,2019-06-14,Beauty/Health,Skincare,5,10,70034602
52,51,East Europe,East Europe Store 8,2019-06-03,Beauty/Health,Oral care,3,10,36667651
53,89,East Europe,East Europe Store 8,2019-02-22,Furniture,Pool furniture,1,100,63273987
54,27,East Europe,East Europe Store 8,2019-04-03,Baby,Diaper bags,1,15,15198284
55,23,East Europe,East Europe Store 8,2019-01-07,Baby,Diaper bags,2,5,58080644
56,18,East Europe,East Europe Store 8,2019-05-13,Clothing,Womens,3,10,76989705
57,97,East Europe,East Europe Store 8,2019-05-26,Clothing,Womens,10,10,75879748
58,91,East Europe,East Europe Store 8,2019-03-06,Beauty/Health,Skincare,3,10,36018577
59,3,East Europe,East Europe Store 8,2019-03-11,Clothing,Shoes,2,10,63027252
60,97,East Europe,East Europe Store 8,2019-01-12,Electronics,Televisions,1,50,16343320
61,13,East Europe,East Europe Store 8,2019-01-21,Baby,Car seats,4,12,55918393
62,58,East Europe,East Europe Store 8,2019-07-03,Furniture,Patio furniture,3,40,34740657
63,70,East Europe,East Europe Store 8,2019-02-05,Baby,Cribs,4,30,45008793
64,76,East Europe,East Europe Store 8,2019-02-20,Electronics,Tablets,2,200,71086419
65,18,East Europe,East Europe Store 8,2019-07-16,Clothing,Shoes,3,25,21333801
66,11,East Europe,East Europe Store 8,2019-01-26,Baby,Baby toys,5,5,21822425
67,75,East Europe,East Europe Store 8,2019-06-16,Beauty/Health,Bath,8,15,23108754
68,39,East Europe,East Europe Store 8,2019-01-15,Electronics,Speakers,1,300,54312684
69,72,East Europe,East Europe Store 8,2019-02-13,Furniture,Indoor seating,3,15,16275433
70,81,East Europe,East Europe Store 8,2019-01-04,Baby,Car seats,5,30,50273284
71,18,East Europe,East Europe Store 8,2019-01-11,Beauty/Health,Oral care,4,10,27395153
72,21,East Europe,East Europe Store 8,2019-06-07,Beauty/Health,Feminine Products,3,6,72367126
73,29,East Europe,East Europe Store 8,2019-04-29,Clothing,Swimwear,5,13,28189764
74,3,East Europe,East Europe Store 8,2019-07-06,Baby,Car seats,8,30,44232407
75,30,East Europe,East Europe Store 8,2019-06-24,Beauty/Health,Makeup,10,10,46203965
76,70,East Europe,East Europe Store 8,2019-03-24,Beauty/Health,Feminine Products,3,15,21700113
77,81,East Europe,East Europe Store 8,2019-07-05,Furniture,Pool furniture,10,15,92649049
78,52,East Europe,East Europe Store 8,2019-05-02,Furniture,Pool furniture,5,100,66461387
79,37,East Europe,East Europe Store 8,2019-05-20,Clothing,Baby,6,12,45282018
80,89,East Europe,East Europe Store 8,2019-05-26,Baby,Baby toys,10,30,52517524
81,54,East Europe,East Europe Store 8,2019-07-03,Baby,Cribs,7,10,93420145
82,4,East Europe,East Europe Store 8,2019-04-26,Beauty/Health,Makeup,10,15,92971420
83,1,East Europe,East Europe Store 8,2019-05-03,Furniture,Beds,9,30,93328537
84,98,East Europe,East Europe Store 8,2019-05-19,Beauty/Health,Makeup,7,6,62972592
85,25,East Europe,East Europe Store 8,2019-02-27,Clothing,Swimwear,1,25,37514737
86,2,East Europe,East Europe Store 8,2019-05-04,Beauty/Health,Fragrances,4,10,79225607
87,77,East Europe,East Europe Store 8,2019-03-25,Electronics,Tablets,1,100,87738257
88,8,East Europe,East Europe Store 8,2019-05-31,Furniture,Indoor seating,4,100,82364812
89,26,East Europe,East Europe Store 8,2019-05-04,Baby,Strollers,6,10,11592607
90,24,East Europe,East Europe Store 8,2019-05-04,Furniture,Indoor seating,7,100,10222937
91,16,East Europe,East Europe Store 8,2019-03-21,Electronics,Headphones,1,50,52850158
92,6,East Europe,East Europe Store 8,2019-02-15,Furniture,Indoor tables,4,40,95422286
93,43,East Europe,East Europe Store 8,2019-07-15,Baby,Baby toys,5,30,26954789
94,95,East Europe,East Europe Store 8,2019-05-04,Electronics,Computers,2,50,13292588
95,40,East Europe,East Europe Store 8,2019-05-30,Furniture,Indoor tables,8,75,20439012
96,12,East Europe,East Europe Store 8,2019-06-25,Baby,Strollers,4,5,20437111
97,76,East Europe,East Europe Store 8,2019-05-01,Furniture,Indoor tables,5,100,61512737
98,63,East Europe,East Europe Store 8,2019-07-02,Beauty/Health,Skincare,5,10,61554500
99,68,East Europe,East Europe Store 8,2019-02-02,Beauty/Health,Feminine Products,2,14,52418271
100,28,East Europe,East Europe Store 8,2019-03-20,Clothing,Womens,1,12,69517981
101,26,East Europe,East Europe Store 8,2019-02-13,Beauty/Health,Makeup,3,10,56591869
102,66,East Europe,East Europe Store 8,2019-04-22,Clothing,Swimwear,7,12,16395264
103,63,East Europe,East Europe Store 8,2019-02-10,Electronics,Computers,2,100,44882956
104,46,East Europe,East Europe Store 8,2019-02-23,Baby,Diaper bags,1,10,78486695
105,75,East Europe,East Europe Store 8,2019-05-23,Clothing,Womens,9,25,36177626
106,77,East Europe,East Europe Store 8,2019-03-23,Electronics,Tablets,1,300,43531042
107,27,East Europe,East Europe Store 8,2019-03-16,Clothing,Kids,1,12,43822338
108,22,East Europe,East Europe Store 8,2019-05-04,Furniture,Pool furniture,10,75,70568583
109,86,East Europe,East Europe Store 8,2019-01-10,Clothing,Womens,5,10,69572281
110,37,East Europe,East Europe Store 8,2019-04-11,Clothing,Womens,7,13,24742122
111,20,East Europe,East Europe Store 8,2019-04-30,Beauty/Health,Haircare,6,15,88440585
112,5,East Europe,East Europe Store 8,2019-01-19,Baby,Cribs,5,10,71298012
113,38,East Europe,East Europe Store 8,2019-01-31,Furniture,Indoor tables,1,15,82832416
114,69,East Europe,East Europe Store 8,2019-06-08,Furniture,Indoor seating,10,40,59103119
115,101,East Europe,East Europe Store 8,2019-04-05,Electronics,Speakers,2,50,12880062
116,79,East Europe,East Europe Store 8,2019-05-05,Baby,Car seats,8,15,59378075
117,21,East Europe,East Europe Store 8,2019-01-28,Baby,Baby toys,1,30,24224909
118,86,East Europe,East Europe Store 8,2019-03-20,Baby,Strollers,4,30,30030388
119,24,East Europe,East Europe Store 8,2019-02-18,Furniture,Indoor tables,3,15,86248907
120,17,East Europe,East Europe Store 8,2019-07-05,Baby,Strollers,8,15,43175119
121,35,East Europe,East Europe Store 8,2019-04-02,Baby,Diapers,1,30,70651274
122,53,East Europe,East Europe Store 8,2019-04-01,Electronics,Computers,2,200,13318934
123,64,East Europe,East Europe Store 8,2019-07-03,Baby,Cribs,6,30,92419729
124,101,East Europe,East Europe Store 8,2019-04-24,Clothing,Shoes,6,12,97459548
125,60,East Europe,East Europe Store 8,2019-06-12,Clothing,Baby,3,20,10210588
126,65,East Europe,East Europe Store 8,2019-02-19,Baby,Strollers,2,10,86594613
127,54,East Europe,East Europe Store 8,2019-05-22,Baby,Diaper bags,6,30,83081942
128,78,East Europe,East Europe Store 8,2019-03-03,Electronics,Cell Phones,2,200,56940427
129,14,East Europe,East Europe Store 8,2019-02-19,Baby,Diaper bags,5,5,74358116
130,79,East Europe,East Europe Store 8,2019-03-25,Baby,Diapers,2,15,74586526
131,11,East Europe,East Europe Store 8,2019-03-06,Beauty/Health,Feminine Products,1,10,49967764
132,81,East Europe,East Europe Store 8,2019-07-11,Beauty/Health,Fragrances,4,10,87991548
133,12,East Europe,East Europe Store 8,2019-07-12,Clothing,Baby,7,12,19236541
134,83,East Europe,East Europe Store 8,2019-02-04,Electronics,Computers,2,50,20433011
135,48,East Europe,East Europe Store 8,2019-07-09,Clothing,Mens,4,13,88979411
136,100,East Europe,East Europe Store 8,2019-07-03,Electronics,Headphones,1,100,76383313
137,50,East Europe,East Europe Store 8,2019-05-05,Electronics,Computers,2,200,43901937
138,38,East Europe,East Europe Store 8,2019-01-20,Baby,Baby toys,4,5,64290681
139,100,East Europe,East Europe Store 8,2019-07-08,Furniture,Indoor tables,6,30,65266681
140,85,East Europe,East Europe Store 8,2019-01-15,Furniture,Pool furniture,3,30,65202678
141,39,East Europe,East Europe Store 8,2019-04-21,Clothing,Shoes,6,25,52878316
142,72,East Europe,East Europe Store 8,2019-01-15,Baby,Cribs,4,30,17315813
143,43,East Europe,East Europe Store 8,2019-07-15,Electronics,Tablets,2,200,78111346
144,77,East Europe,East Europe Store 8,2019-03-23,Baby,Strollers,5,5,98211625
145,38,East Europe,East Europe Store 8,2019-02-01,Baby,Strollers,5,30,18735635
146,21,East Europe,East Europe Store 8,2019-04-16,Electronics,Computers,1,50,60923875
147,38,East Europe,East Europe Store 8,2019-01-05,Electronics,Tablets,2,300,44530186
148,16,East Europe,East Europe Store 8,2019-04-25,Baby,Car seats,7,10,44078595
149,61,East Europe,East Europe Store 8,2019-02-14,Clothing,Shoes,1,25,85241700
150,20,East Europe,East Europe Store 8,2019-02-26,Furniture,Beds,1,15,78189153
151,99,East Europe,East Europe Store 8,2019-04-23,Electronics,Computers,1,100,22214339
152,29,East Europe,East Europe Store 8,2019-06-06,Baby,Baby toys,6,30,87708259
153,46,East Europe,East Europe Store 8,2019-07-11,Beauty/Health,Makeup,7,6,80257800
154,7,East Europe,East Europe Store 8,2019-03-05,Furniture,Pool furniture,5,100,31727098
155,86,East Europe,East Europe Store 8,2019-02-02,Baby,Baby toys,2,30,10895274
156,77,East Europe,East Europe Store 8,2019-03-19,Electronics,Computers,2,50,54907660
157,28,East Europe,East Europe Store 8,2019-05-29,Baby,Car seats,3,15,17963172
158,23,East Europe,East Europe Store 8,2019-05-26,Electronics,Headphones,2,300,94464606
159,84,East Europe,East Europe Store 8,2019-02-02,Baby,Strollers,5,12,15649277
160,54,East Europe,East Europe Store 8,2019-03-23,Clothing,Kids,3,25,57568033
161,20,East Europe,East Europe Store 8,2019-06-26,Electronics,Tablets,2,100,83397861
162,82,East Europe,East Europe Store 8,2019-01-07,Electronics,Tablets,2,200,93881790
163,52,East Europe,East Europe Store 8,2019-02-15,Beauty/Health,Haircare,5,10,94165893
164,30,East Europe,East Europe Store 8,2019-03-06,Furniture,Indoor tables,2,75,65992087
165,20,East Europe,East Europe Store 8,2019-05-02,Electronics,Headphones,2,300,88692348
166,9,East Europe,East Europe Store 8,2019-01-08,Electronics,Cell Phones,1,200,85449885
167,17,East Europe,East Europe Store 8,2019-04-06,Electronics,Headphones,2,50,82843457
168,47,East Europe,East Europe Store 8,2019-06-09,Clothing,Womens,7,12,33723100
169,45,East Europe,East Europe Store 8,2019-05-22,Beauty/Health,Oral care,7,10,42405497
170,14,East Europe,East Europe Store 8,2019-04-22,Beauty/Health,Fragrances,6,15,19445107
171,98,East Europe,East Europe Store 8,2019-04-08,Beauty/Health,Fragrances,5,10,16323505
172,62,East Europe,East Europe Store 8,2019-03-04,Baby,Cribs,3,5,62639546
173,62,East Europe,East Europe Store 8,2019-03-13,Furniture,Patio furniture,4,100,20412618
174,30,East Europe,East Europe Store 8,2019-07-12,Baby,Baby toys,9,10,94355184
175,57,East Europe,East Europe Store 8,2019-05-02,Furniture,Pool furniture,5,15,92131025
176,7,East Europe,East Europe Store 8,2019-03-23,Electronics,Televisions,1,100,80601935
177,33,East Europe,East Europe Store 8,2019-04-30,Furniture,Indoor tables,10,15,30264745
178,69,East Europe,East Europe Store 8,2019-04-10,Electronics,Televisions,1,200,36066957
179,97,East Europe,East Europe Store 8,2019-06-25,Baby,Diaper bags,8,12,30522903
180,42,East Europe,East Europe Store 8,2019-02-23,Electronics,Cell Phones,2,300,91427519
181,25,East Europe,East Europe Store 8,2019-06-06,Baby,Diapers,3,10,97312603
182,8,East Europe,East Europe Store 8,2019-01-29,Baby,Diapers,1,15,43247213
