ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,65,Central US,Central US Store 58,2019-03-02,Furniture,Indoor tables,6,40,46770017
1,58,Central US,Central US Store 58,2019-06-02,Electronics,Speakers,4,50,87873850
2,67,Central US,Central US Store 58,2019-01-23,Beauty/Health,Haircare,4,10,84384723
3,93,Central US,Central US Store 58,2019-03-13,Baby,Diapers,7,10,86828446
4,62,Central US,Central US Store 58,2019-02-04,Electronics,Televisions,4,300,56778934
5,12,Central US,Central US Store 58,2019-02-04,Furniture,Indoor tables,7,40,21099264
6,83,Central US,Central US Store 58,2019-05-06,Clothing,Womens,5,10,12023438
7,35,Central US,Central US Store 58,2019-03-01,Beauty/Health,Oral care,3,14,92986212
8,37,Central US,Central US Store 58,2019-03-03,Clothing,Womens,4,10,77652775
9,35,Central US,Central US Store 58,2019-03-22,Electronics,Tablets,4,50,86164961
10,45,Central US,Central US Store 58,2019-02-28,Beauty/Health,Skincare,4,10,54161057
11,74,Central US,Central US Store 58,2019-05-29,Beauty/Health,Haircare,5,6,37154294
12,47,Central US,Central US Store 58,2019-02-03,Beauty/Health,Feminine Products,3,14,37385442
13,49,Central US,Central US Store 58,2019-07-14,Clothing,Mens,11,25,73574636
14,75,Central US,Central US Store 58,2019-06-19,Electronics,Cell Phones,4,100,66038286
15,85,Central US,Central US Store 58,2019-03-30,Baby,Baby toys,7,30,27131982
16,79,Central US,Central US Store 58,2019-02-23,Furniture,Indoor seating,3,30,53940413
17,23,Central US,Central US Store 58,2019-06-24,Electronics,Televisions,3,100,41569350
18,97,Central US,Central US Store 58,2019-03-15,Baby,Diapers,5,30,88263127
19,20,Central US,Central US Store 58,2019-01-28,Electronics,Headphones,3,100,45320444
20,50,Central US,Central US Store 58,2019-02-17,Clothing,Baby,7,13,42435223
21,19,Central US,Central US Store 58,2019-02-17,Clothing,Baby,3,25,31708751
22,28,Central US,Central US Store 58,2019-02-17,Electronics,Computers,4,50,23322092
23,52,Central US,Central US Store 58,2019-01-02,Baby,Strollers,4,10,20299385
24,44,Central US,Central US Store 58,2019-05-09,Baby,Diapers,5,30,68266726
25,35,Central US,Central US Store 58,2019-04-07,Baby,Diaper bags,6,10,31516409
26,10,Central US,Central US Store 58,2019-03-19,Electronics,Speakers,3,50,65973632
27,47,Central US,Central US Store 58,2019-05-21,Electronics,Computers,4,100,27500986
28,14,Central US,Central US Store 58,2019-07-07,Electronics,Speakers,3,50,24524899
29,73,Central US,Central US Store 58,2019-04-14,Electronics,Headphones,4,200,42166146
30,101,Central US,Central US Store 58,2019-01-14,Clothing,Swimwear,4,10,60694091
31,48,Central US,Central US Store 58,2019-01-12,Baby,Car seats,4,30,73274518
32,37,Central US,Central US Store 58,2019-04-03,Clothing,Womens,7,20,97416539
33,77,Central US,Central US Store 58,2019-04-28,Clothing,Baby,6,13,92832528
34,9,Central US,Central US Store 58,2019-04-05,Electronics,Computers,3,100,74580872
35,52,Central US,Central US Store 58,2019-01-06,Furniture,Indoor tables,3,40,93984167
36,95,Central US,Central US Store 58,2019-05-24,Clothing,Swimwear,7,10,80683943
37,90,Central US,Central US Store 58,2019-02-12,Electronics,Headphones,3,200,41451496
38,55,Central US,Central US Store 58,2019-06-04,Beauty/Health,Fragrances,10,10,90613668
39,40,Central US,Central US Store 58,2019-04-12,Baby,Strollers,11,5,79161150
40,21,Central US,Central US Store 58,2019-02-04,Clothing,Mens,7,25,80889813
41,47,Central US,Central US Store 58,2019-01-15,Clothing,Baby,4,25,55344236
42,54,Central US,Central US Store 58,2019-05-30,Furniture,Indoor tables,8,40,49798478
43,27,Central US,Central US Store 58,2019-01-26,Furniture,Pool furniture,6,15,54919475
44,41,Central US,Central US Store 58,2019-02-05,Clothing,Shoes,5,20,64779687
