ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,53,Central US,Central US Store 67,2019-07-05,Baby,Diapers,8,12,33164771
1,66,Central US,Central US Store 67,2019-06-06,Electronics,Computers,4,200,41262998
2,101,Central US,Central US Store 67,2019-02-10,Baby,Diaper bags,6,15,36413505
3,77,Central US,Central US Store 67,2019-05-07,Beauty/Health,Bath,5,10,45459716
4,81,Central US,Central US Store 67,2019-01-24,Beauty/Health,Feminine Products,7,10,88476209
5,40,Central US,Central US Store 67,2019-06-30,Baby,Diaper bags,10,30,62050466
6,58,Central US,Central US Store 67,2019-02-28,Electronics,Speakers,3,100,21439105
7,29,Central US,Central US Store 67,2019-04-14,Baby,Diaper bags,5,12,18761583
8,62,Central US,Central US Store 67,2019-05-08,Beauty/Health,Fragrances,10,10,69244677
9,42,Central US,Central US Store 67,2019-03-05,Electronics,Televisions,4,100,94071871
10,44,Central US,Central US Store 67,2019-04-02,Beauty/Health,Haircare,6,10,83069628
11,87,Central US,Central US Store 67,2019-07-06,Clothing,Shoes,9,25,21080265
12,67,Central US,Central US Store 67,2019-02-07,Beauty/Health,Bath,6,10,42685757
13,69,Central US,Central US Store 67,2019-06-15,Beauty/Health,Skincare,10,10,27090989
14,96,Central US,Central US Store 67,2019-05-28,Baby,Diapers,12,5,50157232
15,23,Central US,Central US Store 67,2019-02-08,Clothing,Mens,6,13,64488887
16,55,Central US,Central US Store 67,2019-04-19,Baby,Diapers,5,30,60333705
17,1,Central US,Central US Store 67,2019-05-31,Furniture,Indoor seating,8,30,95813293
18,40,Central US,Central US Store 67,2019-01-03,Beauty/Health,Bath,5,10,41209026
19,34,Central US,Central US Store 67,2019-03-30,Baby,Cribs,7,30,48285973
20,42,Central US,Central US Store 67,2019-05-19,Baby,Strollers,6,10,40287276
21,68,Central US,Central US Store 67,2019-01-25,Beauty/Health,Skincare,6,14,77192922
22,36,Central US,Central US Store 67,2019-03-18,Beauty/Health,Oral care,5,10,21938301
23,96,Central US,Central US Store 67,2019-05-03,Clothing,Baby,5,25,48141449
24,24,Central US,Central US Store 67,2019-05-22,Clothing,Baby,7,20,29770425
25,11,Central US,Central US Store 67,2019-07-12,Beauty/Health,Haircare,11,10,33948675
26,51,Central US,Central US Store 67,2019-05-27,Clothing,Kids,8,10,35206724
27,26,Central US,Central US Store 67,2019-06-13,Beauty/Health,Haircare,6,10,56449161
28,91,Central US,Central US Store 67,2019-03-21,Furniture,Indoor tables,3,15,86395480
29,87,Central US,Central US Store 67,2019-05-25,Electronics,Computers,4,100,17904258
30,68,Central US,Central US Store 67,2019-01-08,Electronics,Speakers,4,50,39708570
31,70,Central US,Central US Store 67,2019-05-21,Electronics,Speakers,4,300,91057000
32,43,Central US,Central US Store 67,2019-07-04,Beauty/Health,Skincare,10,10,42814870
33,67,Central US,Central US Store 67,2019-04-20,Clothing,Kids,12,20,31948765
34,31,Central US,Central US Store 67,2019-03-08,Furniture,Pool furniture,7,40,89588389
35,20,Central US,Central US Store 67,2019-03-31,Clothing,Baby,7,25,61248939
36,36,Central US,Central US Store 67,2019-02-16,Furniture,Indoor tables,7,100,61256950
37,74,Central US,Central US Store 67,2019-01-25,Baby,Strollers,7,30,80705612
38,38,Central US,Central US Store 67,2019-07-06,Furniture,Beds,6,75,81852313
39,17,Central US,Central US Store 67,2019-05-06,Baby,Baby toys,8,10,14535160
