ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,42,Australia Southeast,Australia Southeast Store 78,2019-04-07,Furniture,Pool furniture,2,30,60694460
1,79,Australia Southeast,Australia Southeast Store 78,2019-07-14,Baby,Strollers,5,30,39448574
2,18,Australia Southeast,Australia Southeast Store 78,2019-04-05,Baby,Cribs,1,30,43355936
3,48,Australia Southeast,Australia Southeast Store 78,2019-02-10,Baby,Diapers,5,30,71496089
4,63,Australia Southeast,Australia Southeast Store 78,2019-03-26,Baby,Car seats,5,15,13702616
5,16,Australia Southeast,Australia Southeast Store 78,2019-05-07,Electronics,Tablets,1,300,48186256
6,96,Australia Southeast,Australia Southeast Store 78,2019-01-21,Furniture,Patio furniture,2,40,72489143
7,37,Australia Southeast,Australia Southeast Store 78,2019-04-20,Beauty/Health,Skincare,6,10,36771466
8,70,Australia Southeast,Australia Southeast Store 78,2019-06-11,Electronics,Cell Phones,2,200,56276474
9,62,Australia Southeast,Australia Southeast Store 78,2019-06-10,Clothing,Swimwear,9,12,76916517
10,78,Australia Southeast,Australia Southeast Store 78,2019-03-04,Furniture,Indoor tables,4,75,89017840
11,85,Australia Southeast,Australia Southeast Store 78,2019-03-12,Electronics,Headphones,1,200,24065364
12,33,Australia Southeast,Australia Southeast Store 78,2019-02-25,Beauty/Health,Oral care,1,10,76880520
13,50,Australia Southeast,Australia Southeast Store 78,2019-01-13,Clothing,Womens,5,20,76384790
14,44,Australia Southeast,Australia Southeast Store 78,2019-03-03,Electronics,Tablets,1,300,80360626
15,27,Australia Southeast,Australia Southeast Store 78,2019-04-15,Baby,Diapers,10,15,20000517
16,18,Australia Southeast,Australia Southeast Store 78,2019-06-18,Clothing,Mens,6,10,89747899
17,22,Australia Southeast,Australia Southeast Store 78,2019-05-15,Beauty/Health,Feminine Products,10,6,24391365
18,38,Australia Southeast,Australia Southeast Store 78,2019-06-20,Electronics,Tablets,1,100,31488193
19,66,Australia Southeast,Australia Southeast Store 78,2019-07-04,Electronics,Cell Phones,1,300,77893015
20,57,Australia Southeast,Australia Southeast Store 78,2019-07-04,Furniture,Indoor seating,10,75,19744082
21,24,Australia Southeast,Australia Southeast Store 78,2019-05-27,Furniture,Pool furniture,9,75,66897097
22,90,Australia Southeast,Australia Southeast Store 78,2019-02-14,Baby,Diaper bags,4,5,86054927
23,22,Australia Southeast,Australia Southeast Store 78,2019-05-21,Furniture,Indoor seating,3,15,68582859
24,10,Australia Southeast,Australia Southeast Store 78,2019-02-14,Beauty/Health,Haircare,3,6,57002911
25,95,Australia Southeast,Australia Southeast Store 78,2019-05-26,Baby,Car seats,9,10,73249987
26,50,Australia Southeast,Australia Southeast Store 78,2019-02-21,Beauty/Health,Feminine Products,4,10,77805258
27,41,Australia Southeast,Australia Southeast Store 78,2019-05-26,Furniture,Pool furniture,7,75,15044749
28,91,Australia Southeast,Australia Southeast Store 78,2019-04-21,Clothing,Swimwear,7,12,80485517
29,23,Australia Southeast,Australia Southeast Store 78,2019-04-12,Beauty/Health,Bath,4,10,43739263
30,28,Australia Southeast,Australia Southeast Store 78,2019-04-24,Baby,Diaper bags,8,30,10794213
31,88,Australia Southeast,Australia Southeast Store 78,2019-04-05,Furniture,Indoor seating,4,40,51355371
32,20,Australia Southeast,Australia Southeast Store 78,2019-07-13,Clothing,Mens,4,13,95781486
33,27,Australia Southeast,Australia Southeast Store 78,2019-06-19,Clothing,Kids,8,10,91862908
34,28,Australia Southeast,Australia Southeast Store 78,2019-05-17,Baby,Cribs,5,12,68064420
35,76,Australia Southeast,Australia Southeast Store 78,2019-03-11,Electronics,Computers,2,50,78912691
36,64,Australia Southeast,Australia Southeast Store 78,2019-03-29,Clothing,Swimwear,3,10,77513902
37,6,Australia Southeast,Australia Southeast Store 78,2019-01-30,Electronics,Televisions,2,300,74399895
38,7,Australia Southeast,Australia Southeast Store 78,2019-04-19,Beauty/Health,Fragrances,4,14,39225762
39,88,Australia Southeast,Australia Southeast Store 78,2019-02-12,Furniture,Patio furniture,4,15,93364633
40,92,Australia Southeast,Australia Southeast Store 78,2019-06-16,Clothing,Kids,9,10,26727515
41,18,Australia Southeast,Australia Southeast Store 78,2019-05-04,Furniture,Indoor tables,9,30,18347537
42,68,Australia Southeast,Australia Southeast Store 78,2019-04-02,Electronics,Tablets,2,300,26343057
43,46,Australia Southeast,Australia Southeast Store 78,2019-04-10,Baby,Strollers,5,30,10808322
44,49,Australia Southeast,Australia Southeast Store 78,2019-06-07,Beauty/Health,Makeup,9,10,13772449
45,3,Australia Southeast,Australia Southeast Store 78,2019-03-19,Electronics,Cell Phones,2,50,71175986
46,8,Australia Southeast,Australia Southeast Store 78,2019-05-17,Beauty/Health,Fragrances,10,15,56018906
47,100,Australia Southeast,Australia Southeast Store 78,2019-01-21,Baby,Strollers,1,30,24469628
48,50,Australia Southeast,Australia Southeast Store 78,2019-05-10,Baby,Baby toys,8,30,71797890
49,25,Australia Southeast,Australia Southeast Store 78,2019-03-21,Electronics,Speakers,2,300,33917775
50,73,Australia Southeast,Australia Southeast Store 78,2019-05-24,Electronics,Cell Phones,1,300,70003683
51,26,Australia Southeast,Australia Southeast Store 78,2019-04-28,Baby,Car seats,8,30,35069734
52,77,Australia Southeast,Australia Southeast Store 78,2019-03-23,Baby,Diaper bags,1,10,28267650
53,87,Australia Southeast,Australia Southeast Store 78,2019-07-04,Beauty/Health,Fragrances,3,10,27985962
54,66,Australia Southeast,Australia Southeast Store 78,2019-01-31,Furniture,Indoor tables,3,100,53228061
55,67,Australia Southeast,Australia Southeast Store 78,2019-02-28,Furniture,Indoor tables,2,100,41476915
56,97,Australia Southeast,Australia Southeast Store 78,2019-06-08,Beauty/Health,Haircare,5,10,55909897
57,77,Australia Southeast,Australia Southeast Store 78,2019-05-15,Furniture,Indoor seating,5,75,86465917
58,93,Australia Southeast,Australia Southeast Store 78,2019-05-04,Baby,Car seats,10,10,12228106
59,94,Australia Southeast,Australia Southeast Store 78,2019-05-01,Baby,Cribs,7,5,30791519
60,16,Australia Southeast,Australia Southeast Store 78,2019-01-21,Furniture,Beds,5,100,84926963
61,36,Australia Southeast,Australia Southeast Store 78,2019-01-04,Beauty/Health,Oral care,2,10,40268460
62,70,Australia Southeast,Australia Southeast Store 78,2019-05-18,Beauty/Health,Skincare,5,10,51698777
63,18,Australia Southeast,Australia Southeast Store 78,2019-05-02,Furniture,Beds,5,40,67850846
64,97,Australia Southeast,Australia Southeast Store 78,2019-07-13,Baby,Strollers,10,10,71929959
65,3,Australia Southeast,Australia Southeast Store 78,2019-06-01,Furniture,Indoor seating,9,100,50567550
66,24,Australia Southeast,Australia Southeast Store 78,2019-02-10,Furniture,Beds,3,30,67324128
67,16,Australia Southeast,Australia Southeast Store 78,2019-02-28,Baby,Car seats,1,12,63975350
68,72,Australia Southeast,Australia Southeast Store 78,2019-07-05,Furniture,Indoor seating,8,30,76560269
69,8,Australia Southeast,Australia Southeast Store 78,2019-04-13,Furniture,Pool furniture,4,40,63223445
70,14,Australia Southeast,Australia Southeast Store 78,2019-05-12,Clothing,Shoes,3,25,78015761
71,22,Australia Southeast,Australia Southeast Store 78,2019-01-11,Clothing,Swimwear,1,10,26509379
72,40,Australia Southeast,Australia Southeast Store 78,2019-01-25,Beauty/Health,Bath,3,10,70389917
73,5,Australia Southeast,Australia Southeast Store 78,2019-07-10,Furniture,Indoor seating,3,75,95922311
74,21,Australia Southeast,Australia Southeast Store 78,2019-05-15,Electronics,Headphones,2,300,48158474
75,75,Australia Southeast,Australia Southeast Store 78,2019-05-08,Baby,Strollers,4,12,66558584
76,28,Australia Southeast,Australia Southeast Store 78,2019-05-11,Clothing,Swimwear,7,10,27759416
77,79,Australia Southeast,Australia Southeast Store 78,2019-04-27,Clothing,Mens,5,25,86668786
78,14,Australia Southeast,Australia Southeast Store 78,2019-03-10,Beauty/Health,Feminine Products,5,14,51645100
79,8,Australia Southeast,Australia Southeast Store 78,2019-03-24,Furniture,Pool furniture,5,15,57479692
80,15,Australia Southeast,Australia Southeast Store 78,2019-01-30,Clothing,Womens,2,25,60722348
81,67,Australia Southeast,Australia Southeast Store 78,2019-05-25,Beauty/Health,Oral care,8,10,68827824
82,80,Australia Southeast,Australia Southeast Store 78,2019-05-29,Beauty/Health,Bath,9,14,34005816
83,17,Australia Southeast,Australia Southeast Store 78,2019-02-05,Electronics,Televisions,2,200,95069068
84,89,Australia Southeast,Australia Southeast Store 78,2019-07-02,Beauty/Health,Bath,4,6,21933227
85,81,Australia Southeast,Australia Southeast Store 78,2019-02-20,Beauty/Health,Feminine Products,3,10,98997881
86,56,Australia Southeast,Australia Southeast Store 78,2019-02-19,Beauty/Health,Haircare,3,10,71778605
87,30,Australia Southeast,Australia Southeast Store 78,2019-01-22,Clothing,Womens,3,12,36109358
88,21,Australia Southeast,Australia Southeast Store 78,2019-06-03,Baby,Diapers,3,12,24958213
89,75,Australia Southeast,Australia Southeast Store 78,2019-01-05,Beauty/Health,Feminine Products,4,10,25862189
90,70,Australia Southeast,Australia Southeast Store 78,2019-02-17,Baby,Diapers,3,30,67524923
91,94,Australia Southeast,Australia Southeast Store 78,2019-04-08,Beauty/Health,Bath,2,6,17356165
92,30,Australia Southeast,Australia Southeast Store 78,2019-05-22,Furniture,Patio furniture,7,30,58438725
93,65,Australia Southeast,Australia Southeast Store 78,2019-03-06,Beauty/Health,Skincare,3,10,35355135
94,37,Australia Southeast,Australia Southeast Store 78,2019-03-16,Baby,Diapers,1,30,13762824
95,99,Australia Southeast,Australia Southeast Store 78,2019-04-12,Furniture,Indoor seating,10,100,44191087
96,43,Australia Southeast,Australia Southeast Store 78,2019-05-04,Electronics,Speakers,2,100,13649766
97,31,Australia Southeast,Australia Southeast Store 78,2019-01-13,Clothing,Kids,1,25,94980577
98,54,Australia Southeast,Australia Southeast Store 78,2019-04-19,Baby,Car seats,4,5,18934403
99,89,Australia Southeast,Australia Southeast Store 78,2019-04-26,Clothing,Baby,9,20,51394213
100,46,Australia Southeast,Australia Southeast Store 78,2019-05-02,Electronics,Cell Phones,2,100,99332964
101,68,Australia Southeast,Australia Southeast Store 78,2019-06-28,Furniture,Pool furniture,7,100,83519611
102,17,Australia Southeast,Australia Southeast Store 78,2019-03-22,Beauty/Health,Skincare,2,10,26197084
103,84,Australia Southeast,Australia Southeast Store 78,2019-01-05,Electronics,Tablets,1,200,22582506
104,5,Australia Southeast,Australia Southeast Store 78,2019-02-27,Clothing,Swimwear,4,25,77057427
105,44,Australia Southeast,Australia Southeast Store 78,2019-03-11,Electronics,Televisions,1,50,46543280
