ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,69,North Europe,North Europe Store 25,2019-06-13,Baby,Diapers,4,5,85715211
1,89,North Europe,North Europe Store 25,2019-02-19,Baby,Car seats,1,30,36080788
2,11,North Europe,North Europe Store 25,2019-06-06,Baby,Baby toys,7,15,19568955
3,83,North Europe,North Europe Store 25,2019-06-09,Beauty/Health,Feminine Products,7,10,46686995
4,45,North Europe,North Europe Store 25,2019-01-28,Furniture,Pool furniture,3,30,89243451
5,72,North Europe,North Europe Store 25,2019-01-10,Clothing,Shoes,4,25,47278829
6,78,North Europe,North Europe Store 25,2019-03-12,Furniture,Pool furniture,5,100,80859237
7,56,North Europe,North Europe Store 25,2019-03-28,Furniture,Indoor tables,5,40,69655572
8,39,North Europe,North Europe Store 25,2019-06-15,Clothing,Baby,6,12,52025064
9,41,North Europe,North Europe Store 25,2019-04-26,Clothing,Kids,6,13,33066084
10,34,North Europe,North Europe Store 25,2019-01-31,Baby,Strollers,2,12,37457005
11,29,North Europe,North Europe Store 25,2019-04-17,Beauty/Health,Makeup,10,14,12318875
12,89,North Europe,North Europe Store 25,2019-02-05,Furniture,Pool furniture,3,15,54434187
13,30,North Europe,North Europe Store 25,2019-02-03,Clothing,Baby,2,25,19594143
14,46,North Europe,North Europe Store 25,2019-02-27,Clothing,Shoes,3,25,67072690
15,48,North Europe,North Europe Store 25,2019-06-03,Clothing,Womens,8,25,95359536
16,20,North Europe,North Europe Store 25,2019-01-02,Baby,Car seats,4,10,40256880
17,92,North Europe,North Europe Store 25,2019-04-06,Beauty/Health,Fragrances,5,14,83302966
18,49,North Europe,North Europe Store 25,2019-05-13,Beauty/Health,Fragrances,7,10,47982058
19,78,North Europe,North Europe Store 25,2019-03-28,Furniture,Pool furniture,1,30,61487744
20,57,North Europe,North Europe Store 25,2019-05-12,Furniture,Indoor seating,10,30,87928879
21,61,North Europe,North Europe Store 25,2019-06-04,Beauty/Health,Makeup,7,15,62081921
22,89,North Europe,North Europe Store 25,2019-03-14,Electronics,Cell Phones,1,300,88900169
23,1,North Europe,North Europe Store 25,2019-01-24,Electronics,Computers,2,200,57137061
24,92,North Europe,North Europe Store 25,2019-03-06,Clothing,Mens,1,10,99386721
25,84,North Europe,North Europe Store 25,2019-04-21,Beauty/Health,Haircare,7,14,53513011
26,58,North Europe,North Europe Store 25,2019-05-10,Beauty/Health,Fragrances,5,10,94726442
27,31,North Europe,North Europe Store 25,2019-04-06,Furniture,Patio furniture,1,30,27640905
28,4,North Europe,North Europe Store 25,2019-06-16,Clothing,Baby,5,10,45417951
29,47,North Europe,North Europe Store 25,2019-03-25,Beauty/Health,Oral care,3,6,82324136
30,78,North Europe,North Europe Store 25,2019-05-03,Beauty/Health,Skincare,6,10,59251707
31,47,North Europe,North Europe Store 25,2019-04-12,Electronics,Computers,2,50,76851070
32,64,North Europe,North Europe Store 25,2019-05-05,Clothing,Womens,4,25,53094555
33,4,North Europe,North Europe Store 25,2019-03-17,Beauty/Health,Makeup,4,6,72934149
34,71,North Europe,North Europe Store 25,2019-05-06,Furniture,Indoor tables,7,100,76046608
35,98,North Europe,North Europe Store 25,2019-01-24,Furniture,Patio furniture,2,40,88712976
36,57,North Europe,North Europe Store 25,2019-06-05,Electronics,Tablets,1,200,65897279
37,94,North Europe,North Europe Store 25,2019-04-14,Beauty/Health,Makeup,4,6,86344555
38,62,North Europe,North Europe Store 25,2019-06-27,Clothing,Womens,5,25,31445328
39,10,North Europe,North Europe Store 25,2019-04-26,Baby,Cribs,5,10,96937258
40,101,North Europe,North Europe Store 25,2019-06-11,Electronics,Headphones,2,200,23555652
41,28,North Europe,North Europe Store 25,2019-04-06,Electronics,Televisions,2,300,12160370
42,58,North Europe,North Europe Store 25,2019-04-24,Furniture,Pool furniture,10,30,30074809
43,59,North Europe,North Europe Store 25,2019-03-20,Electronics,Cell Phones,2,200,56200563
44,68,North Europe,North Europe Store 25,2019-01-10,Clothing,Kids,2,20,85134172
45,31,North Europe,North Europe Store 25,2019-01-01,Electronics,Headphones,1,200,32864161
46,79,North Europe,North Europe Store 25,2019-05-23,Furniture,Pool furniture,9,75,94875923
47,76,North Europe,North Europe Store 25,2019-03-12,Electronics,Tablets,1,100,92158460
48,18,North Europe,North Europe Store 25,2019-03-25,Baby,Cribs,2,30,55995665
49,42,North Europe,North Europe Store 25,2019-02-06,Furniture,Indoor tables,3,100,59883387
50,62,North Europe,North Europe Store 25,2019-05-16,Baby,Baby toys,3,5,27328950
51,84,North Europe,North Europe Store 25,2019-02-11,Beauty/Health,Oral care,1,6,28334020
52,3,North Europe,North Europe Store 25,2019-05-01,Beauty/Health,Skincare,3,10,65504202
53,73,North Europe,North Europe Store 25,2019-02-08,Baby,Strollers,2,30,49933904
54,6,North Europe,North Europe Store 25,2019-05-04,Electronics,Tablets,2,200,35981442
55,18,North Europe,North Europe Store 25,2019-04-10,Clothing,Shoes,6,25,47193161
56,78,North Europe,North Europe Store 25,2019-06-22,Beauty/Health,Bath,5,10,45170367
57,35,North Europe,North Europe Store 25,2019-01-19,Furniture,Beds,5,40,18331800
