ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,64,East Europe,East Europe Store 98,2019-01-19,Electronics,Speakers,1,100,83725453
1,49,East Europe,East Europe Store 98,2019-03-05,Baby,Strollers,2,15,72082106
2,33,East Europe,East Europe Store 98,2019-05-07,Furniture,Beds,6,30,59030399
3,44,East Europe,East Europe Store 98,2019-03-18,Electronics,Televisions,2,50,29783768
4,86,East Europe,East Europe Store 98,2019-03-14,Beauty/Health,Haircare,5,10,45147171
5,41,East Europe,East Europe Store 98,2019-07-12,Clothing,Womens,9,10,13341940
6,25,East Europe,East Europe Store 98,2019-02-05,Clothing,Baby,4,10,67563945
7,17,East Europe,East Europe Store 98,2019-05-21,Beauty/Health,Haircare,3,6,21185100
8,69,East Europe,East Europe Store 98,2019-03-14,Clothing,Baby,2,12,10812607
9,77,East Europe,East Europe Store 98,2019-07-16,Electronics,Televisions,1,50,43306940
10,39,East Europe,East Europe Store 98,2019-05-03,Baby,Strollers,4,12,63482828
11,74,East Europe,East Europe Store 98,2019-02-04,Beauty/Health,Haircare,5,10,10632222
12,101,East Europe,East Europe Store 98,2019-02-16,Baby,Cribs,4,30,50739962
13,17,East Europe,East Europe Store 98,2019-04-30,Electronics,Speakers,1,300,56432292
14,75,East Europe,East Europe Store 98,2019-01-13,Beauty/Health,Haircare,4,10,83469374
15,92,East Europe,East Europe Store 98,2019-05-23,Beauty/Health,Oral care,4,10,44465547
16,49,East Europe,East Europe Store 98,2019-01-19,Electronics,Televisions,1,300,35519704
17,15,East Europe,East Europe Store 98,2019-01-31,Furniture,Pool furniture,3,30,99277732
18,69,East Europe,East Europe Store 98,2019-06-19,Clothing,Baby,3,13,95995108
19,10,East Europe,East Europe Store 98,2019-03-27,Electronics,Speakers,1,200,55987244
20,53,East Europe,East Europe Store 98,2019-04-03,Clothing,Mens,5,13,21715329
21,46,East Europe,East Europe Store 98,2019-06-22,Baby,Diaper bags,4,10,56681016
