ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,12,West US,West US Store 87,2019-04-08,Beauty/Health,Fragrances,6,10,97612191
1,100,West US,West US Store 87,2019-02-13,Electronics,Tablets,4,100,37921484
2,10,West US,West US Store 87,2019-02-03,Baby,Cribs,6,10,57906141
3,24,West US,West US Store 87,2019-05-01,Beauty/Health,Skincare,7,10,57970055
4,66,West US,West US Store 87,2019-01-28,Baby,Car seats,6,15,51512171
5,37,West US,West US Store 87,2019-06-26,Beauty/Health,Oral care,10,6,34260583
6,46,West US,West US Store 87,2019-04-12,Furniture,Indoor tables,8,75,94786891
7,20,West US,West US Store 87,2019-02-05,Furniture,Patio furniture,6,100,42989213
8,86,West US,West US Store 87,2019-03-13,Furniture,Pool furniture,7,40,91735378
9,40,West US,West US Store 87,2019-04-09,Beauty/Health,Oral care,7,10,22200828
10,29,West US,West US Store 87,2019-04-07,Clothing,Shoes,3,10,66546115
11,101,West US,West US Store 87,2019-05-21,Electronics,Speakers,3,300,46421641
12,38,West US,West US Store 87,2019-02-13,Clothing,Shoes,7,25,30293435
13,58,West US,West US Store 87,2019-01-05,Baby,Car seats,3,12,14440822
14,7,West US,West US Store 87,2019-04-17,Furniture,Patio furniture,6,30,99964746
15,78,West US,West US Store 87,2019-06-22,Furniture,Patio furniture,5,100,78086788
16,85,West US,West US Store 87,2019-05-20,Clothing,Kids,12,13,56110591
17,65,West US,West US Store 87,2019-02-03,Beauty/Health,Skincare,3,6,13049472
18,59,West US,West US Store 87,2019-06-15,Baby,Baby toys,5,10,71591942
19,27,West US,West US Store 87,2019-07-10,Furniture,Indoor tables,8,100,15307272
20,31,West US,West US Store 87,2019-05-10,Electronics,Computers,4,100,62809633
21,26,West US,West US Store 87,2019-04-27,Electronics,Tablets,3,200,11133181
22,43,West US,West US Store 87,2019-02-23,Furniture,Pool furniture,4,15,52051757
23,72,West US,West US Store 87,2019-06-30,Electronics,Headphones,3,200,10850309
24,89,West US,West US Store 87,2019-01-04,Furniture,Indoor seating,7,30,31240720
25,36,West US,West US Store 87,2019-02-28,Electronics,Headphones,3,50,62377903
26,3,West US,West US Store 87,2019-02-15,Furniture,Indoor seating,3,30,57175867
27,3,West US,West US Store 87,2019-07-08,Furniture,Patio furniture,12,100,62705542
28,26,West US,West US Store 87,2019-03-05,Electronics,Cell Phones,4,200,40296791
29,49,West US,West US Store 87,2019-05-11,Clothing,Swimwear,7,10,28735272
30,2,West US,West US Store 87,2019-03-31,Beauty/Health,Oral care,5,10,39941807
31,84,West US,West US Store 87,2019-03-26,Beauty/Health,Skincare,6,14,97696111
32,16,West US,West US Store 87,2019-06-08,Electronics,Televisions,3,200,31898701
33,52,West US,West US Store 87,2019-01-30,Baby,Cribs,6,15,35710154
34,18,West US,West US Store 87,2019-04-02,Baby,Car seats,6,30,88187143
35,35,West US,West US Store 87,2019-05-14,Furniture,Indoor seating,12,40,84018294
36,42,West US,West US Store 87,2019-04-01,Beauty/Health,Bath,3,10,27268194
37,12,West US,West US Store 87,2019-04-22,Furniture,Indoor tables,9,30,60789162
38,68,West US,West US Store 87,2019-02-07,Baby,Strollers,6,10,12323334
39,20,West US,West US Store 87,2019-01-27,Clothing,Mens,3,20,72769810
40,25,West US,West US Store 87,2019-03-13,Electronics,Headphones,3,50,63440005
41,84,West US,West US Store 87,2019-02-09,Electronics,Headphones,4,100,36144805
42,52,West US,West US Store 87,2019-05-25,Baby,Baby toys,7,10,90899750
43,14,West US,West US Store 87,2019-02-07,Baby,Diaper bags,6,30,59363696
44,22,West US,West US Store 87,2019-04-17,Clothing,Mens,9,13,16838916
45,82,West US,West US Store 87,2019-06-05,Clothing,Womens,12,12,42695406
46,27,West US,West US Store 87,2019-03-15,Beauty/Health,Feminine Products,7,14,29805593
47,46,West US,West US Store 87,2019-06-24,Electronics,Computers,3,200,57830886
48,11,West US,West US Store 87,2019-01-18,Beauty/Health,Makeup,6,15,22477061
49,4,West US,West US Store 87,2019-05-23,Beauty/Health,Fragrances,11,10,42411499
50,73,West US,West US Store 87,2019-04-18,Furniture,Indoor seating,8,15,12649344
51,36,West US,West US Store 87,2019-05-17,Clothing,Kids,5,10,72129823
52,7,West US,West US Store 87,2019-02-26,Electronics,Tablets,3,300,65832416
53,39,West US,West US Store 87,2019-07-11,Electronics,Speakers,3,100,71784391
