ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,8,West US,West US Store 3,2019-05-10,Furniture,Beds,7,30,49256709
1,59,West US,West US Store 3,2019-01-27,Electronics,Cell Phones,3,100,59080615
2,49,West US,West US Store 3,2019-03-09,Clothing,Shoes,3,20,26915801
3,41,West US,West US Store 3,2019-02-18,Beauty/Health,Haircare,4,6,61783900
4,24,West US,West US Store 3,2019-03-19,Beauty/Health,Haircare,5,10,18439920
5,68,West US,West US Store 3,2019-02-28,Electronics,Televisions,3,100,76366078
6,42,West US,West US Store 3,2019-06-18,Beauty/Health,Makeup,11,10,85564177
7,47,West US,West US Store 3,2019-06-25,Clothing,Swimwear,6,20,14838641
8,23,West US,West US Store 3,2019-03-03,Furniture,Indoor seating,3,30,86331658
9,72,West US,West US Store 3,2019-04-16,Electronics,Tablets,4,50,93174546
10,50,West US,West US Store 3,2019-01-26,Clothing,Womens,4,25,32727999
11,20,West US,West US Store 3,2019-05-10,Baby,Diapers,5,5,82154714
12,27,West US,West US Store 3,2019-07-06,Beauty/Health,Makeup,12,10,78671309
13,36,West US,West US Store 3,2019-01-17,Baby,Strollers,3,12,47639935
14,42,West US,West US Store 3,2019-06-01,Electronics,Computers,3,300,66573008
15,19,West US,West US Store 3,2019-06-02,Clothing,Mens,11,25,14733118
16,6,West US,West US Store 3,2019-06-16,Furniture,Patio furniture,6,30,86177739
17,57,West US,West US Store 3,2019-02-18,Furniture,Indoor seating,3,40,77544304
18,89,West US,West US Store 3,2019-04-12,Baby,Diaper bags,11,15,16412150
19,86,West US,West US Store 3,2019-03-22,Electronics,Cell Phones,3,50,45929965
20,76,West US,West US Store 3,2019-02-09,Beauty/Health,Makeup,3,10,87950595
21,91,West US,West US Store 3,2019-04-01,Clothing,Mens,7,13,72701857
22,96,West US,West US Store 3,2019-04-21,Electronics,Cell Phones,3,100,22900300
23,38,West US,West US Store 3,2019-01-10,Beauty/Health,Skincare,7,10,29133037
24,41,West US,West US Store 3,2019-02-09,Electronics,Headphones,3,50,43428452
25,84,West US,West US Store 3,2019-05-25,Baby,Cribs,5,15,41784134
26,24,West US,West US Store 3,2019-02-10,Clothing,Womens,3,13,42492054
27,41,West US,West US Store 3,2019-07-06,Beauty/Health,Feminine Products,10,10,64538795
28,77,West US,West US Store 3,2019-03-19,Baby,Diapers,6,10,87963271
29,39,West US,West US Store 3,2019-04-02,Clothing,Shoes,4,13,62513470
30,22,West US,West US Store 3,2019-05-12,Furniture,Indoor tables,9,100,84928096
31,57,West US,West US Store 3,2019-07-07,Clothing,Kids,11,20,94131451
32,27,West US,West US Store 3,2019-03-18,Baby,Diapers,5,5,26994384
33,51,West US,West US Store 3,2019-07-10,Electronics,Tablets,4,200,46292619
34,12,West US,West US Store 3,2019-04-28,Baby,Car seats,5,10,58699265
35,56,West US,West US Store 3,2019-04-05,Beauty/Health,Oral care,6,14,77696643
36,50,West US,West US Store 3,2019-02-12,Clothing,Swimwear,3,25,89331604
37,101,West US,West US Store 3,2019-03-17,Baby,Car seats,5,12,66802164
38,58,West US,West US Store 3,2019-01-31,Beauty/Health,Oral care,7,15,69132037
39,22,West US,West US Store 3,2019-03-12,Electronics,Headphones,3,300,77691609
40,58,West US,West US Store 3,2019-07-03,Furniture,Beds,11,100,12991461
41,27,West US,West US Store 3,2019-03-26,Clothing,Swimwear,5,12,88733246
42,100,West US,West US Store 3,2019-01-02,Electronics,Headphones,4,50,44754700
43,40,West US,West US Store 3,2019-03-20,Baby,Car seats,4,30,66210855
44,101,West US,West US Store 3,2019-07-09,Baby,Car seats,6,30,70784951
45,95,West US,West US Store 3,2019-06-08,Baby,Diaper bags,12,5,74612235
46,49,West US,West US Store 3,2019-04-27,Beauty/Health,Bath,8,10,83187167
47,50,West US,West US Store 3,2019-02-23,Furniture,Indoor tables,5,75,31109329
48,16,West US,West US Store 3,2019-05-02,Baby,Strollers,7,15,99043639
49,97,West US,West US Store 3,2019-03-21,Electronics,Cell Phones,3,50,89175946
50,73,West US,West US Store 3,2019-02-23,Beauty/Health,Skincare,4,10,74893572
51,53,West US,West US Store 3,2019-04-18,Baby,Strollers,9,15,14695050
52,46,West US,West US Store 3,2019-06-17,Electronics,Speakers,3,200,75882820
53,72,West US,West US Store 3,2019-03-10,Baby,Baby toys,3,12,41191046
54,19,West US,West US Store 3,2019-05-04,Furniture,Indoor tables,11,30,85574251
