ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,25,West US,West US Store 19,2019-01-21,Furniture,Indoor seating,4,30,35810860
1,84,West US,West US Store 19,2019-06-16,Beauty/Health,Bath,11,15,99981330
2,31,West US,West US Store 19,2019-04-15,Clothing,Shoes,5,25,12400068
3,73,West US,West US Store 19,2019-04-28,Furniture,Pool furniture,9,30,31218755
4,32,West US,West US Store 19,2019-05-18,Beauty/Health,Bath,12,10,56564320
5,15,West US,West US Store 19,2019-07-14,Beauty/Health,Fragrances,7,10,37995444
6,65,West US,West US Store 19,2019-02-17,Beauty/Health,Bath,6,14,13953800
7,16,West US,West US Store 19,2019-07-09,Electronics,Computers,3,50,29274168
8,97,West US,West US Store 19,2019-03-27,Baby,Strollers,4,30,17819435
9,63,West US,West US Store 19,2019-06-25,Beauty/Health,Bath,10,10,40314631
10,79,West US,West US Store 19,2019-04-29,Baby,Strollers,11,30,59705934
11,35,West US,West US Store 19,2019-02-11,Beauty/Health,Skincare,4,15,15531391
12,30,West US,West US Store 19,2019-03-03,Clothing,Shoes,7,20,21737449
13,99,West US,West US Store 19,2019-04-24,Furniture,Indoor tables,5,75,87617052
14,18,West US,West US Store 19,2019-05-12,Baby,Cribs,11,12,57905444
15,41,West US,West US Store 19,2019-02-01,Beauty/Health,Skincare,4,10,70651278
16,22,West US,West US Store 19,2019-04-13,Electronics,Televisions,3,50,92831083
17,46,West US,West US Store 19,2019-02-11,Electronics,Computers,4,100,21848616
18,29,West US,West US Store 19,2019-04-04,Electronics,Computers,4,200,20530306
19,24,West US,West US Store 19,2019-03-01,Baby,Baby toys,7,15,17978449
20,39,West US,West US Store 19,2019-04-17,Electronics,Cell Phones,3,300,94966419
21,59,West US,West US Store 19,2019-05-19,Beauty/Health,Haircare,11,10,30219134
22,86,West US,West US Store 19,2019-04-13,Electronics,Computers,3,200,13474669
23,78,West US,West US Store 19,2019-04-03,Clothing,Mens,3,10,53010764
24,60,West US,West US Store 19,2019-02-03,Baby,Cribs,5,30,59663237
25,8,West US,West US Store 19,2019-04-06,Baby,Strollers,3,30,86242028
26,28,West US,West US Store 19,2019-04-06,Baby,Baby toys,6,30,85366548
27,82,West US,West US Store 19,2019-06-15,Furniture,Pool furniture,12,15,22297224
28,41,West US,West US Store 19,2019-04-02,Furniture,Indoor seating,4,40,53049602
29,46,West US,West US Store 19,2019-06-20,Baby,Car seats,10,30,28413636
30,49,West US,West US Store 19,2019-06-30,Beauty/Health,Haircare,8,6,23069206
31,59,West US,West US Store 19,2019-07-04,Furniture,Patio furniture,7,30,35705642
32,20,West US,West US Store 19,2019-07-15,Furniture,Indoor tables,7,100,96249710
33,19,West US,West US Store 19,2019-06-06,Electronics,Televisions,3,100,63460037
34,34,West US,West US Store 19,2019-06-12,Clothing,Womens,8,10,60705843
35,84,West US,West US Store 19,2019-05-06,Clothing,Baby,5,13,43661611
36,58,West US,West US Store 19,2019-04-26,Clothing,Swimwear,9,25,87200591
37,66,West US,West US Store 19,2019-07-05,Baby,Diaper bags,8,12,70341041
38,61,West US,West US Store 19,2019-03-11,Clothing,Womens,3,25,59386290
39,35,West US,West US Store 19,2019-02-25,Electronics,Cell Phones,3,200,14960081
40,3,West US,West US Store 19,2019-05-05,Clothing,Swimwear,5,10,35360337
41,101,West US,West US Store 19,2019-03-05,Clothing,Mens,7,25,11608214
42,98,West US,West US Store 19,2019-03-10,Beauty/Health,Feminine Products,5,10,88031102
43,90,West US,West US Store 19,2019-04-23,Furniture,Pool furniture,5,30,62098398
44,4,West US,West US Store 19,2019-05-03,Clothing,Kids,12,10,94719052
45,40,West US,West US Store 19,2019-04-03,Clothing,Swimwear,3,13,90640060
46,4,West US,West US Store 19,2019-04-09,Baby,Car seats,9,30,71872266
47,99,West US,West US Store 19,2019-07-14,Furniture,Indoor tables,6,75,27821291
48,87,West US,West US Store 19,2019-07-02,Clothing,Baby,7,25,51860811
49,3,West US,West US Store 19,2019-02-12,Electronics,Cell Phones,3,100,99289758
50,40,West US,West US Store 19,2019-01-25,Beauty/Health,Fragrances,3,15,65325657
51,74,West US,West US Store 19,2019-02-13,Furniture,Indoor tables,6,30,21938689
52,34,West US,West US Store 19,2019-03-13,Clothing,Mens,6,20,34619737
53,23,West US,West US Store 19,2019-02-11,Furniture,Indoor tables,5,30,96191300
54,30,West US,West US Store 19,2019-04-18,Baby,Strollers,6,10,30132305
55,64,West US,West US Store 19,2019-03-12,Furniture,Patio furniture,7,30,38919764
56,28,West US,West US Store 19,2019-07-03,Furniture,Beds,9,15,84299914
57,34,West US,West US Store 19,2019-06-20,Baby,Car seats,11,5,92105782
58,22,West US,West US Store 19,2019-02-02,Beauty/Health,Oral care,3,10,26431468
59,76,West US,West US Store 19,2019-04-28,Beauty/Health,Oral care,10,14,84577134
60,7,West US,West US Store 19,2019-02-14,Baby,Car seats,6,12,33706467
61,21,West US,West US Store 19,2019-07-13,Furniture,Patio furniture,6,40,92672233
62,89,West US,West US Store 19,2019-05-19,Baby,Cribs,7,15,86634791
63,96,West US,West US Store 19,2019-01-28,Electronics,Televisions,3,200,64355758
64,17,West US,West US Store 19,2019-03-26,Clothing,Kids,6,25,29561168
65,2,West US,West US Store 19,2019-02-28,Clothing,Womens,7,20,59282415
66,57,West US,West US Store 19,2019-03-24,Furniture,Patio furniture,6,15,86182889
67,60,West US,West US Store 19,2019-02-03,Furniture,Patio furniture,6,40,34205054
68,71,West US,West US Store 19,2019-05-09,Baby,Car seats,6,5,16234733
69,64,West US,West US Store 19,2019-04-04,Electronics,Cell Phones,3,100,79201163
70,37,West US,West US Store 19,2019-06-27,Baby,Cribs,6,15,46579099
71,21,West US,West US Store 19,2019-01-05,Baby,Cribs,7,5,83528493
72,74,West US,West US Store 19,2019-02-08,Electronics,Tablets,4,50,82740022
73,85,West US,West US Store 19,2019-07-11,Beauty/Health,Fragrances,9,10,72032335
74,92,West US,West US Store 19,2019-02-03,Beauty/Health,Haircare,4,15,55345007
75,23,West US,West US Store 19,2019-01-03,Clothing,Swimwear,6,25,92050237
76,45,West US,West US Store 19,2019-01-30,Beauty/Health,Fragrances,6,15,28441467
77,51,West US,West US Store 19,2019-05-05,Baby,Diapers,7,10,19361931
78,58,West US,West US Store 19,2019-04-02,Electronics,Computers,4,100,51557902
79,7,West US,West US Store 19,2019-05-21,Furniture,Indoor seating,12,100,71898900
80,24,West US,West US Store 19,2019-05-11,Electronics,Cell Phones,3,100,87642641
81,20,West US,West US Store 19,2019-05-23,Beauty/Health,Bath,6,10,24102646
82,41,West US,West US Store 19,2019-04-12,Furniture,Patio furniture,6,40,11620722
83,54,West US,West US Store 19,2019-07-06,Furniture,Beds,6,15,24536601
84,11,West US,West US Store 19,2019-06-25,Electronics,Cell Phones,3,200,39195022
85,18,West US,West US Store 19,2019-04-24,Electronics,Tablets,3,100,64994028
86,92,West US,West US Store 19,2019-03-07,Furniture,Pool furniture,5,40,51819060
87,6,West US,West US Store 19,2019-07-09,Baby,Strollers,5,12,38051133
88,12,West US,West US Store 19,2019-05-04,Beauty/Health,Haircare,5,10,69128111
89,12,West US,West US Store 19,2019-07-12,Beauty/Health,Skincare,12,10,69669694
90,2,West US,West US Store 19,2019-02-28,Beauty/Health,Feminine Products,4,15,74059606
91,66,West US,West US Store 19,2019-01-20,Clothing,Shoes,4,25,35849437
92,40,West US,West US Store 19,2019-05-26,Furniture,Pool furniture,10,30,50714499
93,56,West US,West US Store 19,2019-04-19,Furniture,Pool furniture,11,100,44040233
94,80,West US,West US Store 19,2019-02-03,Electronics,Headphones,3,100,86964987
95,57,West US,West US Store 19,2019-03-12,Beauty/Health,Fragrances,7,14,82970746
96,26,West US,West US Store 19,2019-01-30,Baby,Baby toys,4,30,86157764
97,72,West US,West US Store 19,2019-06-24,Beauty/Health,Feminine Products,10,15,85322112
98,81,West US,West US Store 19,2019-04-23,Baby,Cribs,10,12,42374180
99,18,West US,West US Store 19,2019-02-08,Clothing,Womens,6,10,50020482
100,46,West US,West US Store 19,2019-05-31,Electronics,Headphones,4,200,61360034
101,94,West US,West US Store 19,2019-02-17,Baby,Diaper bags,6,12,73209925
102,96,West US,West US Store 19,2019-01-20,Baby,Diaper bags,6,15,99259244
