ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,49,Central US,Central US Store 0,2019-02-06,Beauty/Health,Oral care,7,14,78439720
1,82,Central US,Central US Store 0,2019-01-05,Baby,Strollers,5,15,17733549
2,58,Central US,Central US Store 0,2019-05-07,Furniture,Pool furniture,11,75,17819663
3,94,Central US,Central US Store 0,2019-05-11,Clothing,Womens,10,12,23652890
4,91,Central US,Central US Store 0,2019-05-22,Beauty/Health,Oral care,11,10,52061991
5,64,Central US,Central US Store 0,2019-01-12,Furniture,Patio furniture,5,15,86345773
6,46,Central US,Central US Store 0,2019-04-28,Baby,Baby toys,8,10,51649858
7,99,Central US,Central US Store 0,2019-05-10,Baby,Strollers,7,5,68204496
8,91,Central US,Central US Store 0,2019-01-20,Electronics,Computers,3,200,89074469
9,73,Central US,Central US Store 0,2019-04-29,Baby,Baby toys,10,15,97729078
10,5,Central US,Central US Store 0,2019-02-06,Beauty/Health,Haircare,6,10,16820556
11,9,Central US,Central US Store 0,2019-07-07,Beauty/Health,Skincare,9,10,52461388
12,14,Central US,Central US Store 0,2019-07-04,Electronics,Computers,3,200,95792909
13,11,Central US,Central US Store 0,2019-03-25,Beauty/Health,Oral care,4,14,53414635
14,43,Central US,Central US Store 0,2019-01-14,Baby,Strollers,7,30,14207607
15,96,Central US,Central US Store 0,2019-07-13,Electronics,Televisions,4,300,85759159
16,45,Central US,Central US Store 0,2019-01-14,Beauty/Health,Oral care,5,10,63909039
17,13,Central US,Central US Store 0,2019-04-20,Electronics,Headphones,4,100,23078005
18,75,Central US,Central US Store 0,2019-06-16,Baby,Baby toys,7,12,68959809
19,92,Central US,Central US Store 0,2019-05-06,Clothing,Baby,8,20,31116796
20,80,Central US,Central US Store 0,2019-06-20,Electronics,Headphones,3,200,54912172
21,52,Central US,Central US Store 0,2019-05-28,Clothing,Swimwear,10,13,19756609
22,71,Central US,Central US Store 0,2019-02-28,Beauty/Health,Makeup,4,6,48579376
23,85,Central US,Central US Store 0,2019-05-16,Electronics,Headphones,3,50,18015022
24,70,Central US,Central US Store 0,2019-02-26,Electronics,Speakers,3,100,10900026
25,17,Central US,Central US Store 0,2019-04-09,Beauty/Health,Feminine Products,11,14,92017555
26,56,Central US,Central US Store 0,2019-02-03,Electronics,Cell Phones,3,100,46152706
27,97,Central US,Central US Store 0,2019-06-05,Electronics,Computers,4,300,56180765
28,21,Central US,Central US Store 0,2019-05-12,Electronics,Tablets,3,50,81458986
29,48,Central US,Central US Store 0,2019-02-23,Beauty/Health,Bath,4,10,76777458
30,92,Central US,Central US Store 0,2019-03-28,Baby,Diaper bags,6,12,29829453
31,22,Central US,Central US Store 0,2019-02-13,Furniture,Beds,3,30,43243392
32,74,Central US,Central US Store 0,2019-04-03,Furniture,Beds,6,40,71085795
33,4,Central US,Central US Store 0,2019-04-15,Baby,Strollers,5,5,56212836
34,60,Central US,Central US Store 0,2019-06-07,Beauty/Health,Skincare,7,6,56809383
35,3,Central US,Central US Store 0,2019-03-31,Beauty/Health,Haircare,4,10,36752659
36,25,Central US,Central US Store 0,2019-02-17,Furniture,Indoor tables,6,40,42310570
37,29,Central US,Central US Store 0,2019-05-23,Furniture,Patio furniture,6,15,91926677
38,20,Central US,Central US Store 0,2019-05-31,Clothing,Swimwear,11,25,84349553
39,99,Central US,Central US Store 0,2019-05-21,Furniture,Indoor tables,6,40,91024752
40,50,Central US,Central US Store 0,2019-03-30,Beauty/Health,Fragrances,6,15,96198917
41,4,Central US,Central US Store 0,2019-03-26,Beauty/Health,Oral care,5,6,25056144
42,58,Central US,Central US Store 0,2019-02-06,Baby,Strollers,6,10,95219034
43,87,Central US,Central US Store 0,2019-03-21,Electronics,Speakers,4,200,31174012
44,43,Central US,Central US Store 0,2019-04-02,Furniture,Indoor seating,7,75,23426884
