ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,68,West US,West US Store 57,2019-06-10,Beauty/Health,Haircare,8,10,64670445
1,48,West US,West US Store 57,2019-02-11,Beauty/Health,Feminine Products,5,10,30236781
2,91,West US,West US Store 57,2019-02-13,Electronics,Headphones,4,50,48725264
3,56,West US,West US Store 57,2019-03-08,Electronics,Televisions,4,100,74161513
4,33,West US,West US Store 57,2019-04-03,Electronics,Tablets,3,100,27913659
5,32,West US,West US Store 57,2019-06-19,Electronics,Speakers,4,50,34971360
6,45,West US,West US Store 57,2019-02-26,Beauty/Health,Makeup,4,6,47484901
7,31,West US,West US Store 57,2019-02-21,Beauty/Health,Skincare,4,10,93618560
8,54,West US,West US Store 57,2019-02-20,Baby,Cribs,5,30,75951092
9,24,West US,West US Store 57,2019-03-11,Electronics,Headphones,4,50,15169884
10,10,West US,West US Store 57,2019-04-13,Beauty/Health,Feminine Products,11,14,49678015
11,90,West US,West US Store 57,2019-05-28,Clothing,Swimwear,11,25,42322228
12,14,West US,West US Store 57,2019-03-20,Clothing,Swimwear,4,20,32391040
13,17,West US,West US Store 57,2019-02-28,Beauty/Health,Bath,5,10,95167905
14,58,West US,West US Store 57,2019-06-06,Clothing,Shoes,5,25,78997594
15,56,West US,West US Store 57,2019-03-31,Clothing,Baby,5,10,44477910
16,61,West US,West US Store 57,2019-02-02,Beauty/Health,Makeup,3,15,68095276
17,74,West US,West US Store 57,2019-04-29,Electronics,Tablets,4,100,88657939
18,34,West US,West US Store 57,2019-07-12,Beauty/Health,Bath,12,10,45415174
19,2,West US,West US Store 57,2019-03-10,Baby,Diaper bags,5,12,61656517
20,60,West US,West US Store 57,2019-06-28,Baby,Diapers,12,15,98024781
21,23,West US,West US Store 57,2019-05-01,Clothing,Shoes,5,12,13699667
22,45,West US,West US Store 57,2019-04-07,Baby,Diaper bags,5,12,54713723
23,48,West US,West US Store 57,2019-07-16,Furniture,Pool furniture,11,30,15624341
24,35,West US,West US Store 57,2019-01-30,Furniture,Indoor seating,3,100,77846624
25,14,West US,West US Store 57,2019-04-20,Furniture,Indoor tables,7,100,32181655
26,73,West US,West US Store 57,2019-05-09,Baby,Cribs,10,12,52812480
27,87,West US,West US Store 57,2019-01-16,Furniture,Indoor seating,4,15,71108557
28,5,West US,West US Store 57,2019-05-28,Clothing,Kids,5,10,59116812
29,76,West US,West US Store 57,2019-02-22,Beauty/Health,Haircare,6,10,16020510
30,27,West US,West US Store 57,2019-06-30,Furniture,Indoor tables,12,75,79803052
31,75,West US,West US Store 57,2019-04-22,Furniture,Patio furniture,12,30,63709202
32,78,West US,West US Store 57,2019-04-11,Clothing,Baby,12,12,22596053
33,74,West US,West US Store 57,2019-05-26,Furniture,Pool furniture,6,40,85452422
34,33,West US,West US Store 57,2019-04-30,Electronics,Cell Phones,3,100,33812219
35,84,West US,West US Store 57,2019-04-10,Clothing,Swimwear,10,25,98765636
36,64,West US,West US Store 57,2019-01-20,Baby,Diapers,4,15,46662382
37,37,West US,West US Store 57,2019-04-13,Baby,Diapers,6,5,17163339
38,4,West US,West US Store 57,2019-01-28,Electronics,Computers,4,50,85643868
39,27,West US,West US Store 57,2019-05-25,Electronics,Televisions,3,100,32074342
40,77,West US,West US Store 57,2019-05-09,Beauty/Health,Fragrances,6,10,55251676
41,36,West US,West US Store 57,2019-04-28,Baby,Car seats,6,30,46763654
42,7,West US,West US Store 57,2019-06-11,Electronics,Televisions,3,100,53724771
43,91,West US,West US Store 57,2019-01-24,Furniture,Patio furniture,7,30,54462851
44,86,West US,West US Store 57,2019-02-22,Clothing,Swimwear,5,20,10353756
45,66,West US,West US Store 57,2019-05-09,Furniture,Indoor seating,10,15,52624456
46,79,West US,West US Store 57,2019-02-25,Beauty/Health,Bath,4,10,19515697
47,66,West US,West US Store 57,2019-06-12,Furniture,Patio furniture,8,75,82087174
48,39,West US,West US Store 57,2019-04-19,Baby,Car seats,9,30,55077350
