ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,85,East US,East US Store 32,2019-06-10,Clothing,Swimwear,11,12,82485645
1,32,East US,East US Store 32,2019-05-13,Baby,Car seats,7,30,47288812
2,9,East US,East US Store 32,2019-02-27,Electronics,Cell Phones,3,200,43847919
3,90,East US,East US Store 32,2019-05-10,Clothing,Baby,7,12,18830919
4,31,East US,East US Store 32,2019-02-20,Beauty/Health,Feminine Products,6,15,10718694
5,72,East US,East US Store 32,2019-04-08,Clothing,Mens,6,13,46940694
6,87,East US,East US Store 32,2019-07-11,Beauty/Health,Makeup,8,10,97028600
7,100,East US,East US Store 32,2019-03-18,Baby,Diapers,4,5,18380458
8,67,East US,East US Store 32,2019-01-20,Furniture,Patio furniture,4,40,23966091
9,9,East US,East US Store 32,2019-04-15,Clothing,Baby,5,25,73942760
10,54,East US,East US Store 32,2019-01-15,Clothing,Womens,5,25,51026178
11,75,East US,East US Store 32,2019-03-23,Furniture,Beds,5,30,75646710
12,100,East US,East US Store 32,2019-03-17,Furniture,Indoor seating,4,100,80002904
13,17,East US,East US Store 32,2019-01-14,Baby,Strollers,6,15,35639189
14,31,East US,East US Store 32,2019-05-11,Baby,Diaper bags,7,12,52150379
15,96,East US,East US Store 32,2019-02-20,Baby,Car seats,5,5,47094317
16,11,East US,East US Store 32,2019-02-16,Furniture,Beds,3,40,95499119
17,2,East US,East US Store 32,2019-06-08,Electronics,Speakers,3,200,60573835
18,98,East US,East US Store 32,2019-01-16,Beauty/Health,Feminine Products,3,15,54006323
19,36,East US,East US Store 32,2019-06-28,Electronics,Computers,3,100,74638613
20,48,East US,East US Store 32,2019-06-24,Beauty/Health,Feminine Products,8,10,42519683
21,10,East US,East US Store 32,2019-07-09,Furniture,Beds,6,100,76460414
22,12,East US,East US Store 32,2019-07-05,Beauty/Health,Fragrances,9,15,63939674
23,54,East US,East US Store 32,2019-04-26,Electronics,Speakers,3,100,85361561
24,45,East US,East US Store 32,2019-03-21,Clothing,Swimwear,3,12,71764607
25,39,East US,East US Store 32,2019-01-15,Furniture,Patio furniture,3,75,85861145
26,25,East US,East US Store 32,2019-01-13,Furniture,Patio furniture,3,15,59161381
27,97,East US,East US Store 32,2019-04-16,Furniture,Beds,10,100,72596562
28,57,East US,East US Store 32,2019-05-17,Clothing,Kids,10,25,16841194
29,21,East US,East US Store 32,2019-05-18,Clothing,Womens,9,12,12866871
30,67,East US,East US Store 32,2019-04-11,Electronics,Televisions,4,200,24883627
31,53,East US,East US Store 32,2019-07-02,Beauty/Health,Oral care,11,14,31751672
32,48,East US,East US Store 32,2019-03-14,Electronics,Televisions,3,50,97696244
33,96,East US,East US Store 32,2019-04-02,Beauty/Health,Bath,7,14,35838221
34,47,East US,East US Store 32,2019-07-11,Electronics,Computers,4,200,79593726
35,51,East US,East US Store 32,2019-01-05,Clothing,Kids,6,13,54739331
36,31,East US,East US Store 32,2019-05-21,Electronics,Headphones,3,300,50532578
37,27,East US,East US Store 32,2019-03-29,Furniture,Patio furniture,5,100,25504432
38,14,East US,East US Store 32,2019-02-22,Furniture,Pool furniture,5,15,34835168
39,5,East US,East US Store 32,2019-03-27,Beauty/Health,Makeup,3,10,24359583
40,80,East US,East US Store 32,2019-04-12,Beauty/Health,Oral care,7,15,53279404
41,40,East US,East US Store 32,2019-03-22,Electronics,Computers,4,100,80902477
42,69,East US,East US Store 32,2019-06-27,Furniture,Beds,9,100,60802486
43,85,East US,East US Store 32,2019-02-06,Beauty/Health,Bath,7,14,15849772
44,99,East US,East US Store 32,2019-05-22,Clothing,Swimwear,10,25,42273912
45,69,East US,East US Store 32,2019-01-31,Baby,Cribs,5,30,29682435
46,97,East US,East US Store 32,2019-01-12,Baby,Diapers,6,10,66421638
47,26,East US,East US Store 32,2019-03-19,Electronics,Computers,4,100,40445442
48,62,East US,East US Store 32,2019-03-29,Baby,Cribs,4,5,11285223
49,28,East US,East US Store 32,2019-03-10,Furniture,Patio furniture,6,15,33929570
50,61,East US,East US Store 32,2019-06-02,Beauty/Health,Oral care,9,6,59691757
51,62,East US,East US Store 32,2019-05-07,Baby,Strollers,9,12,35985063
52,48,East US,East US Store 32,2019-07-16,Electronics,Televisions,3,200,42381914
53,88,East US,East US Store 32,2019-06-09,Beauty/Health,Feminine Products,8,10,66198093
54,26,East US,East US Store 32,2019-04-22,Baby,Diaper bags,8,30,97553281
55,41,East US,East US Store 32,2019-01-03,Furniture,Indoor tables,6,30,31970654
56,54,East US,East US Store 32,2019-05-13,Furniture,Patio furniture,10,75,63588534
57,56,East US,East US Store 32,2019-03-24,Baby,Baby toys,6,10,61286678
58,16,East US,East US Store 32,2019-07-04,Clothing,Shoes,6,25,56476020
59,25,East US,East US Store 32,2019-05-30,Clothing,Baby,8,10,48968499
60,26,East US,East US Store 32,2019-01-04,Electronics,Tablets,3,50,77330040
61,43,East US,East US Store 32,2019-05-14,Clothing,Baby,5,20,33855704
62,51,East US,East US Store 32,2019-05-12,Beauty/Health,Skincare,12,10,18650069
63,51,East US,East US Store 32,2019-03-11,Baby,Diapers,3,10,29859080
64,46,East US,East US Store 32,2019-05-01,Furniture,Pool furniture,5,75,24177400
65,72,East US,East US Store 32,2019-04-06,Clothing,Womens,7,25,33471119
66,90,East US,East US Store 32,2019-03-01,Baby,Strollers,3,30,88086935
67,30,East US,East US Store 32,2019-04-09,Beauty/Health,Skincare,5,14,52528965
68,91,East US,East US Store 32,2019-06-05,Baby,Car seats,6,5,60397723
69,27,East US,East US Store 32,2019-03-24,Beauty/Health,Bath,7,10,13654381
70,79,East US,East US Store 32,2019-02-08,Baby,Cribs,6,5,83985853
71,68,East US,East US Store 32,2019-07-11,Clothing,Swimwear,5,13,70234701
72,20,East US,East US Store 32,2019-02-09,Clothing,Mens,3,20,31154291
73,64,East US,East US Store 32,2019-03-29,Beauty/Health,Skincare,3,14,53235005
74,72,East US,East US Store 32,2019-05-06,Furniture,Indoor seating,8,40,84456021
75,98,East US,East US Store 32,2019-06-03,Beauty/Health,Makeup,12,10,63672176
76,18,East US,East US Store 32,2019-01-06,Electronics,Headphones,3,100,25551515
77,36,East US,East US Store 32,2019-03-14,Furniture,Indoor seating,7,40,54885798
78,34,East US,East US Store 32,2019-01-13,Furniture,Pool furniture,6,40,71866912
79,95,East US,East US Store 32,2019-04-29,Baby,Cribs,6,10,38380550
80,16,East US,East US Store 32,2019-07-03,Beauty/Health,Makeup,11,10,86489515
81,27,East US,East US Store 32,2019-03-12,Clothing,Kids,7,25,38634259
82,30,East US,East US Store 32,2019-04-09,Furniture,Indoor tables,9,30,79988876
83,89,East US,East US Store 32,2019-04-28,Beauty/Health,Oral care,11,10,37218157
84,76,East US,East US Store 32,2019-06-05,Baby,Diapers,5,30,23525070
85,94,East US,East US Store 32,2019-03-13,Electronics,Televisions,4,200,78760552
86,92,East US,East US Store 32,2019-03-12,Baby,Cribs,4,30,54139435
87,3,East US,East US Store 32,2019-03-08,Clothing,Womens,4,25,54764824
88,20,East US,East US Store 32,2019-04-14,Furniture,Beds,10,75,20531136
89,87,East US,East US Store 32,2019-02-25,Electronics,Tablets,4,200,19208720
90,100,East US,East US Store 32,2019-02-25,Furniture,Pool furniture,6,100,21939136
91,90,East US,East US Store 32,2019-01-03,Baby,Cribs,7,30,23879277
92,21,East US,East US Store 32,2019-04-09,Baby,Diaper bags,9,15,94268894
93,68,East US,East US Store 32,2019-04-16,Beauty/Health,Skincare,7,10,51968198
94,50,East US,East US Store 32,2019-05-27,Baby,Strollers,5,30,75315062
95,36,East US,East US Store 32,2019-01-08,Baby,Strollers,5,15,89324614
96,70,East US,East US Store 32,2019-05-07,Baby,Baby toys,6,30,64000605
97,98,East US,East US Store 32,2019-05-31,Baby,Baby toys,8,12,51710152
98,65,East US,East US Store 32,2019-01-26,Furniture,Patio furniture,4,75,18556728
99,18,East US,East US Store 32,2019-03-11,Furniture,Beds,7,100,39387363
100,90,East US,East US Store 32,2019-05-07,Electronics,Headphones,3,300,54766972
101,66,East US,East US Store 32,2019-03-13,Electronics,Tablets,3,50,35617135
102,25,East US,East US Store 32,2019-07-10,Beauty/Health,Makeup,6,14,41338984
103,28,East US,East US Store 32,2019-01-12,Beauty/Health,Haircare,3,10,21039527
104,84,East US,East US Store 32,2019-03-25,Beauty/Health,Makeup,6,6,60852391
105,10,East US,East US Store 32,2019-06-24,Clothing,Mens,11,25,34059736
106,54,East US,East US Store 32,2019-03-11,Electronics,Speakers,3,200,75549698
107,30,East US,East US Store 32,2019-03-01,Electronics,Computers,3,300,87432112
108,87,East US,East US Store 32,2019-01-16,Baby,Diaper bags,7,30,97073055
109,14,East US,East US Store 32,2019-04-10,Electronics,Tablets,4,200,48072148
110,64,East US,East US Store 32,2019-04-22,Electronics,Tablets,4,200,81300181
111,99,East US,East US Store 32,2019-06-28,Electronics,Tablets,4,100,56831099
112,70,East US,East US Store 32,2019-06-30,Furniture,Indoor tables,8,15,60659770
113,31,East US,East US Store 32,2019-01-02,Furniture,Indoor tables,7,30,85474824
114,80,East US,East US Store 32,2019-01-15,Furniture,Indoor tables,5,40,71155681
115,30,East US,East US Store 32,2019-07-10,Clothing,Shoes,11,20,29589355
116,45,East US,East US Store 32,2019-06-11,Beauty/Health,Fragrances,12,10,39394708
117,75,East US,East US Store 32,2019-06-29,Beauty/Health,Bath,7,10,63737420
118,46,East US,East US Store 32,2019-02-05,Beauty/Health,Fragrances,3,6,33170704
119,12,East US,East US Store 32,2019-03-20,Clothing,Womens,6,25,35481752
