ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,83,West Europe,West Europe Store 76,2019-06-25,Electronics,Cell Phones,2,100,42039115
1,14,West Europe,West Europe Store 76,2019-05-02,Beauty/Health,Skincare,7,10,95651996
2,74,West Europe,West Europe Store 76,2019-05-04,Beauty/Health,Fragrances,7,10,46454152
3,78,West Europe,West Europe Store 76,2019-04-20,Furniture,Indoor tables,9,30,30489182
4,80,West Europe,West Europe Store 76,2019-05-04,Clothing,Womens,3,25,51966312
5,30,West Europe,West Europe Store 76,2019-02-20,Clothing,Kids,1,12,35374938
6,37,West Europe,West Europe Store 76,2019-06-24,Furniture,Beds,7,30,52955112
7,42,West Europe,West Europe Store 76,2019-01-02,Furniture,Indoor seating,3,75,94164992
8,26,West Europe,West Europe Store 76,2019-04-28,Beauty/Health,Feminine Products,3,14,46172815
9,30,West Europe,West Europe Store 76,2019-06-28,Electronics,Cell Phones,2,200,64337791
10,69,West Europe,West Europe Store 76,2019-06-30,Electronics,Speakers,1,100,38327540
11,83,West Europe,West Europe Store 76,2019-06-29,Beauty/Health,Feminine Products,5,10,16533659
12,36,West Europe,West Europe Store 76,2019-06-24,Clothing,Swimwear,10,12,90655682
13,42,West Europe,West Europe Store 76,2019-05-10,Electronics,Cell Phones,2,100,62949135
14,24,West Europe,West Europe Store 76,2019-01-15,Beauty/Health,Makeup,4,10,97151380
15,81,West Europe,West Europe Store 76,2019-07-09,Furniture,Patio furniture,10,75,91350398
16,13,West Europe,West Europe Store 76,2019-05-19,Furniture,Indoor tables,10,30,72130781
17,39,West Europe,West Europe Store 76,2019-02-23,Electronics,Headphones,2,200,72275362
18,69,West Europe,West Europe Store 76,2019-03-04,Clothing,Shoes,4,13,41091753
19,25,West Europe,West Europe Store 76,2019-05-31,Beauty/Health,Feminine Products,10,10,31159457
20,29,West Europe,West Europe Store 76,2019-05-20,Clothing,Womens,9,12,54441365
21,27,West Europe,West Europe Store 76,2019-01-02,Electronics,Cell Phones,2,200,54250617
22,86,West Europe,West Europe Store 76,2019-05-29,Electronics,Cell Phones,2,300,18487545
23,85,West Europe,West Europe Store 76,2019-06-29,Clothing,Mens,8,13,87608315
24,3,West Europe,West Europe Store 76,2019-07-13,Baby,Diaper bags,6,30,84424403
25,39,West Europe,West Europe Store 76,2019-05-01,Baby,Diaper bags,4,5,58186390
26,29,West Europe,West Europe Store 76,2019-04-13,Beauty/Health,Oral care,9,10,72046290
27,30,West Europe,West Europe Store 76,2019-05-14,Electronics,Tablets,1,300,56162711
28,60,West Europe,West Europe Store 76,2019-05-13,Beauty/Health,Skincare,5,10,79866517
29,83,West Europe,West Europe Store 76,2019-04-06,Electronics,Cell Phones,2,100,31790941
30,51,West Europe,West Europe Store 76,2019-06-16,Baby,Strollers,10,15,24130114
31,90,West Europe,West Europe Store 76,2019-04-16,Baby,Strollers,5,12,55706979
32,87,West Europe,West Europe Store 76,2019-05-09,Beauty/Health,Oral care,5,6,80466314
33,21,West Europe,West Europe Store 76,2019-02-16,Furniture,Beds,3,30,82383358
34,7,West Europe,West Europe Store 76,2019-01-01,Baby,Diapers,5,10,73294805
35,17,West Europe,West Europe Store 76,2019-01-04,Electronics,Cell Phones,1,200,87037799
36,46,West Europe,West Europe Store 76,2019-03-10,Baby,Baby toys,4,10,50062311
37,22,West Europe,West Europe Store 76,2019-03-08,Beauty/Health,Skincare,2,15,35067711
38,57,West Europe,West Europe Store 76,2019-02-18,Baby,Cribs,3,15,64351570
39,61,West Europe,West Europe Store 76,2019-03-27,Furniture,Indoor tables,1,15,69837912
40,46,West Europe,West Europe Store 76,2019-02-20,Clothing,Swimwear,2,25,31081486
41,71,West Europe,West Europe Store 76,2019-06-02,Electronics,Cell Phones,1,100,70427885
42,72,West Europe,West Europe Store 76,2019-06-20,Beauty/Health,Fragrances,8,10,40222068
43,101,West Europe,West Europe Store 76,2019-03-11,Beauty/Health,Skincare,5,15,80799040
44,83,West Europe,West Europe Store 76,2019-06-26,Beauty/Health,Feminine Products,7,10,29383984
45,84,West Europe,West Europe Store 76,2019-07-04,Baby,Baby toys,9,30,87936961
46,91,West Europe,West Europe Store 76,2019-04-18,Beauty/Health,Bath,9,15,61142125
47,74,West Europe,West Europe Store 76,2019-04-03,Beauty/Health,Skincare,4,15,79392826
48,96,West Europe,West Europe Store 76,2019-04-08,Clothing,Mens,3,10,26119552
49,21,West Europe,West Europe Store 76,2019-03-29,Electronics,Computers,2,200,59085679
50,1,West Europe,West Europe Store 76,2019-06-18,Electronics,Speakers,2,100,32096363
51,20,West Europe,West Europe Store 76,2019-06-13,Baby,Strollers,7,12,19965379
52,51,West Europe,West Europe Store 76,2019-01-21,Beauty/Health,Skincare,2,10,35437711
53,66,West Europe,West Europe Store 76,2019-07-02,Clothing,Kids,3,20,27650923
54,58,West Europe,West Europe Store 76,2019-07-08,Baby,Diapers,6,30,40055388
55,25,West Europe,West Europe Store 76,2019-05-19,Clothing,Womens,9,13,63745309
56,71,West Europe,West Europe Store 76,2019-02-19,Electronics,Televisions,2,50,66499230
57,46,West Europe,West Europe Store 76,2019-03-31,Clothing,Mens,5,25,10334113
58,101,West Europe,West Europe Store 76,2019-04-15,Baby,Diapers,9,12,53248745
59,91,West Europe,West Europe Store 76,2019-04-17,Beauty/Health,Haircare,10,10,27662467
60,58,West Europe,West Europe Store 76,2019-06-01,Clothing,Swimwear,7,10,75148251
61,83,West Europe,West Europe Store 76,2019-05-02,Furniture,Patio furniture,7,15,27735293
62,42,West Europe,West Europe Store 76,2019-06-18,Furniture,Patio furniture,3,40,89155725
63,4,West Europe,West Europe Store 76,2019-04-14,Clothing,Shoes,9,25,90281058
64,81,West Europe,West Europe Store 76,2019-04-19,Baby,Diapers,6,10,75222947
65,3,West Europe,West Europe Store 76,2019-03-01,Clothing,Kids,3,10,34761425
66,54,West Europe,West Europe Store 76,2019-05-06,Clothing,Swimwear,5,13,33724838
67,80,West Europe,West Europe Store 76,2019-02-27,Beauty/Health,Bath,4,15,49768294
