ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,60,Central US,Central US Store 48,2019-03-18,Electronics,Cell Phones,4,200,99903883
1,88,Central US,Central US Store 48,2019-03-17,Beauty/Health,Haircare,6,10,43131245
2,16,Central US,Central US Store 48,2019-04-29,Baby,Strollers,5,10,89528951
3,62,Central US,Central US Store 48,2019-03-13,Beauty/Health,Skincare,3,10,79754925
4,70,Central US,Central US Store 48,2019-03-03,Clothing,Shoes,3,13,83120115
5,6,Central US,Central US Store 48,2019-05-19,Baby,Diaper bags,12,10,66156630
6,24,Central US,Central US Store 48,2019-03-02,Baby,Car seats,6,15,44276498
7,52,Central US,Central US Store 48,2019-02-24,Beauty/Health,Makeup,5,15,27576576
8,81,Central US,Central US Store 48,2019-07-16,Clothing,Swimwear,11,12,31189469
9,24,Central US,Central US Store 48,2019-04-22,Electronics,Tablets,3,50,69512699
10,66,Central US,Central US Store 48,2019-07-14,Baby,Diaper bags,11,10,13848846
11,14,Central US,Central US Store 48,2019-05-27,Beauty/Health,Skincare,5,10,28466399
12,84,Central US,Central US Store 48,2019-04-05,Clothing,Mens,3,12,75824100
13,27,Central US,Central US Store 48,2019-07-02,Beauty/Health,Skincare,5,6,11469962
14,5,Central US,Central US Store 48,2019-04-18,Beauty/Health,Makeup,10,6,17081802
15,22,Central US,Central US Store 48,2019-03-12,Electronics,Speakers,4,200,36173908
16,101,Central US,Central US Store 48,2019-06-27,Beauty/Health,Bath,8,10,14066688
17,44,Central US,Central US Store 48,2019-02-21,Baby,Diaper bags,4,30,54851598
18,1,Central US,Central US Store 48,2019-02-28,Electronics,Computers,4,300,83256810
19,53,Central US,Central US Store 48,2019-06-03,Furniture,Beds,7,100,20298712
20,30,Central US,Central US Store 48,2019-07-14,Clothing,Kids,11,10,15315923
21,90,Central US,Central US Store 48,2019-02-07,Furniture,Indoor seating,4,75,44469189
22,40,Central US,Central US Store 48,2019-01-10,Beauty/Health,Makeup,6,15,30824218
23,88,Central US,Central US Store 48,2019-06-09,Beauty/Health,Feminine Products,5,10,64999753
24,39,Central US,Central US Store 48,2019-02-21,Furniture,Beds,7,100,32542484
25,65,Central US,Central US Store 48,2019-02-07,Baby,Cribs,3,5,29589988
26,52,Central US,Central US Store 48,2019-04-01,Clothing,Shoes,6,10,97509104
27,38,Central US,Central US Store 48,2019-06-10,Beauty/Health,Bath,12,10,71969054
28,91,Central US,Central US Store 48,2019-06-28,Electronics,Computers,3,50,24602967
29,36,Central US,Central US Store 48,2019-07-13,Furniture,Pool furniture,7,75,76932576
30,21,Central US,Central US Store 48,2019-05-22,Furniture,Pool furniture,9,30,58861632
31,5,Central US,Central US Store 48,2019-04-25,Baby,Diaper bags,7,12,89623822
32,34,Central US,Central US Store 48,2019-02-17,Furniture,Beds,4,100,42649862
33,69,Central US,Central US Store 48,2019-07-15,Clothing,Womens,10,25,77802217
34,46,Central US,Central US Store 48,2019-01-29,Furniture,Pool furniture,3,15,74327741
35,50,Central US,Central US Store 48,2019-03-06,Clothing,Swimwear,7,25,92194915
36,35,Central US,Central US Store 48,2019-05-26,Beauty/Health,Makeup,5,10,98927699
37,31,Central US,Central US Store 48,2019-03-03,Furniture,Indoor tables,6,30,15717936
38,52,Central US,Central US Store 48,2019-04-03,Furniture,Indoor seating,5,100,94259090
39,24,Central US,Central US Store 48,2019-03-22,Baby,Strollers,6,15,63325430
40,60,Central US,Central US Store 48,2019-07-08,Clothing,Kids,12,25,83459080
41,99,Central US,Central US Store 48,2019-03-05,Clothing,Womens,6,20,39047961
42,74,Central US,Central US Store 48,2019-04-09,Furniture,Patio furniture,7,75,77053982
43,50,Central US,Central US Store 48,2019-05-13,Furniture,Patio furniture,10,100,11176516
44,33,Central US,Central US Store 48,2019-03-22,Electronics,Televisions,3,50,11759568
45,41,Central US,Central US Store 48,2019-03-09,Clothing,Mens,3,13,75584439
46,88,Central US,Central US Store 48,2019-06-13,Electronics,Cell Phones,3,200,79588912
47,60,Central US,Central US Store 48,2019-06-23,Clothing,Womens,6,25,32826501
48,42,Central US,Central US Store 48,2019-06-09,Furniture,Pool furniture,8,15,68812317
49,55,Central US,Central US Store 48,2019-06-27,Baby,Strollers,8,10,34344013
50,72,Central US,Central US Store 48,2019-01-17,Baby,Diaper bags,6,12,30936591
51,50,Central US,Central US Store 48,2019-05-10,Electronics,Tablets,3,100,71096959
52,91,Central US,Central US Store 48,2019-06-30,Beauty/Health,Oral care,7,10,74364095
53,66,Central US,Central US Store 48,2019-07-10,Electronics,Computers,3,100,27955737
54,77,Central US,Central US Store 48,2019-06-12,Baby,Cribs,12,15,12857813
55,6,Central US,Central US Store 48,2019-02-17,Furniture,Beds,3,100,84276149
56,101,Central US,Central US Store 48,2019-07-01,Beauty/Health,Oral care,5,14,50168151
57,49,Central US,Central US Store 48,2019-06-28,Electronics,Tablets,3,300,63798929
58,29,Central US,Central US Store 48,2019-04-02,Baby,Diapers,3,10,62859240
59,50,Central US,Central US Store 48,2019-07-15,Baby,Strollers,8,10,99515196
60,91,Central US,Central US Store 48,2019-02-24,Baby,Strollers,4,12,49150745
61,28,Central US,Central US Store 48,2019-07-11,Clothing,Womens,12,10,83907298
62,84,Central US,Central US Store 48,2019-07-04,Clothing,Swimwear,7,25,57456915
63,31,Central US,Central US Store 48,2019-05-23,Beauty/Health,Feminine Products,7,10,20342802
64,56,Central US,Central US Store 48,2019-02-01,Beauty/Health,Feminine Products,4,6,45575183
65,30,Central US,Central US Store 48,2019-01-11,Beauty/Health,Fragrances,7,10,37914215
66,15,Central US,Central US Store 48,2019-03-18,Beauty/Health,Bath,7,10,24890930
67,34,Central US,Central US Store 48,2019-04-16,Beauty/Health,Haircare,5,10,72958490
68,5,Central US,Central US Store 48,2019-05-27,Clothing,Kids,12,12,53791067
69,98,Central US,Central US Store 48,2019-03-08,Furniture,Patio furniture,6,30,80372555
70,17,Central US,Central US Store 48,2019-01-22,Baby,Baby toys,7,12,65565529
71,58,Central US,Central US Store 48,2019-07-04,Baby,Diaper bags,11,15,18640887
72,79,Central US,Central US Store 48,2019-06-25,Furniture,Indoor tables,6,15,31796318
73,1,Central US,Central US Store 48,2019-06-03,Furniture,Indoor seating,8,100,39978368
74,19,Central US,Central US Store 48,2019-05-26,Electronics,Televisions,3,200,81008091
75,9,Central US,Central US Store 48,2019-03-17,Beauty/Health,Skincare,3,10,19675967
76,60,Central US,Central US Store 48,2019-06-21,Electronics,Tablets,4,100,72828318
77,27,Central US,Central US Store 48,2019-02-08,Furniture,Indoor tables,7,75,37898281
78,88,Central US,Central US Store 48,2019-01-28,Furniture,Pool furniture,6,30,67698300
79,16,Central US,Central US Store 48,2019-02-12,Electronics,Speakers,3,100,72735918
80,65,Central US,Central US Store 48,2019-02-26,Furniture,Indoor tables,4,15,69992186
81,78,Central US,Central US Store 48,2019-05-02,Clothing,Womens,6,10,26797451
82,48,Central US,Central US Store 48,2019-03-29,Electronics,Speakers,4,300,43650476
83,93,Central US,Central US Store 48,2019-02-17,Clothing,Shoes,3,20,42111957
84,1,Central US,Central US Store 48,2019-03-10,Beauty/Health,Fragrances,7,6,89991228
85,63,Central US,Central US Store 48,2019-02-17,Beauty/Health,Haircare,6,10,13438905
86,92,Central US,Central US Store 48,2019-01-24,Baby,Diaper bags,3,5,98699224
87,87,Central US,Central US Store 48,2019-01-30,Clothing,Baby,6,10,34648679
88,22,Central US,Central US Store 48,2019-03-12,Electronics,Computers,4,50,97086849
89,39,Central US,Central US Store 48,2019-05-21,Beauty/Health,Makeup,9,10,75640664
90,17,Central US,Central US Store 48,2019-03-07,Furniture,Indoor tables,6,75,38456797
91,87,Central US,Central US Store 48,2019-03-05,Electronics,Tablets,3,100,35381259
92,38,Central US,Central US Store 48,2019-04-16,Beauty/Health,Haircare,8,10,39090594
93,64,Central US,Central US Store 48,2019-04-27,Beauty/Health,Feminine Products,8,14,75131673
94,30,Central US,Central US Store 48,2019-01-08,Clothing,Mens,5,12,37058121
95,13,Central US,Central US Store 48,2019-01-25,Electronics,Speakers,4,50,22862956
96,98,Central US,Central US Store 48,2019-06-14,Clothing,Womens,10,20,48466180
97,16,Central US,Central US Store 48,2019-02-25,Clothing,Womens,4,10,86522669
98,33,Central US,Central US Store 48,2019-05-18,Beauty/Health,Makeup,6,6,22687024
99,32,Central US,Central US Store 48,2019-03-07,Furniture,Indoor tables,4,15,92265422
100,62,Central US,Central US Store 48,2019-01-18,Electronics,Televisions,4,100,77311288
101,80,Central US,Central US Store 48,2019-01-30,Electronics,Headphones,4,100,79553980
102,28,Central US,Central US Store 48,2019-06-12,Baby,Car seats,8,5,69983092
103,61,Central US,Central US Store 48,2019-06-14,Electronics,Cell Phones,3,300,34632581
104,99,Central US,Central US Store 48,2019-02-16,Beauty/Health,Fragrances,5,6,72076187
105,76,Central US,Central US Store 48,2019-07-16,Beauty/Health,Bath,10,10,32149821
106,18,Central US,Central US Store 48,2019-05-07,Furniture,Indoor tables,10,30,51532816
107,35,Central US,Central US Store 48,2019-07-08,Beauty/Health,Bath,7,10,21575017
108,15,Central US,Central US Store 48,2019-03-23,Clothing,Baby,3,20,37798181
109,43,Central US,Central US Store 48,2019-07-14,Furniture,Indoor tables,10,100,48675698
110,41,Central US,Central US Store 48,2019-07-09,Baby,Diaper bags,6,30,13794743
111,41,Central US,Central US Store 48,2019-02-10,Baby,Diapers,4,30,43357653
112,51,Central US,Central US Store 48,2019-01-20,Beauty/Health,Skincare,3,10,81048988
113,43,Central US,Central US Store 48,2019-05-21,Beauty/Health,Haircare,9,10,51727336
114,72,Central US,Central US Store 48,2019-06-29,Electronics,Televisions,3,100,49135198
115,56,Central US,Central US Store 48,2019-01-25,Electronics,Computers,3,50,77223549
116,38,Central US,Central US Store 48,2019-05-02,Beauty/Health,Makeup,6,6,31674464
117,26,Central US,Central US Store 48,2019-04-27,Electronics,Cell Phones,4,200,64759282
118,18,Central US,Central US Store 48,2019-05-03,Furniture,Indoor tables,7,100,80523975
119,19,Central US,Central US Store 48,2019-02-12,Furniture,Indoor seating,4,40,91008531
120,19,Central US,Central US Store 48,2019-06-23,Baby,Strollers,10,15,51537915
121,10,Central US,Central US Store 48,2019-02-14,Clothing,Baby,3,12,18244298
122,41,Central US,Central US Store 48,2019-04-17,Clothing,Baby,12,12,28662430
123,2,Central US,Central US Store 48,2019-07-03,Clothing,Shoes,8,13,91799854
124,8,Central US,Central US Store 48,2019-01-20,Furniture,Pool furniture,3,40,57327732
125,16,Central US,Central US Store 48,2019-05-14,Baby,Cribs,11,30,44625567
126,52,Central US,Central US Store 48,2019-04-14,Clothing,Swimwear,9,20,20131702
127,57,Central US,Central US Store 48,2019-06-21,Furniture,Patio furniture,12,75,82126691
128,74,Central US,Central US Store 48,2019-06-04,Electronics,Computers,4,200,28267843
129,71,Central US,Central US Store 48,2019-06-09,Electronics,Tablets,3,200,66649131
130,72,Central US,Central US Store 48,2019-01-30,Baby,Strollers,7,5,79614197
131,88,Central US,Central US Store 48,2019-04-01,Furniture,Beds,3,75,99682165
132,62,Central US,Central US Store 48,2019-02-01,Electronics,Televisions,4,50,24676632
133,36,Central US,Central US Store 48,2019-05-05,Electronics,Televisions,4,100,25634109
134,54,Central US,Central US Store 48,2019-06-03,Beauty/Health,Skincare,9,10,23233414
135,38,Central US,Central US Store 48,2019-06-09,Electronics,Televisions,4,100,59285956
136,40,Central US,Central US Store 48,2019-05-18,Furniture,Indoor seating,10,100,26541170
137,69,Central US,Central US Store 48,2019-03-30,Clothing,Swimwear,4,25,18647102
138,91,Central US,Central US Store 48,2019-02-19,Electronics,Cell Phones,3,50,69891254
139,63,Central US,Central US Store 48,2019-03-11,Beauty/Health,Makeup,5,15,66658365
140,99,Central US,Central US Store 48,2019-04-15,Beauty/Health,Makeup,11,10,41871211
141,41,Central US,Central US Store 48,2019-06-01,Furniture,Pool furniture,9,75,49640536
142,31,Central US,Central US Store 48,2019-06-19,Electronics,Speakers,3,50,22541779
143,3,Central US,Central US Store 48,2019-03-09,Baby,Strollers,6,10,70753787
144,61,Central US,Central US Store 48,2019-07-06,Clothing,Shoes,6,13,88947112
145,83,Central US,Central US Store 48,2019-03-05,Baby,Car seats,5,30,13725367
146,2,Central US,Central US Store 48,2019-04-07,Baby,Cribs,7,15,28292524
147,10,Central US,Central US Store 48,2019-05-17,Clothing,Mens,10,13,51429183
148,55,Central US,Central US Store 48,2019-05-21,Clothing,Womens,10,12,23782039
149,51,Central US,Central US Store 48,2019-02-08,Furniture,Patio furniture,7,75,76436447
150,20,Central US,Central US Store 48,2019-05-23,Beauty/Health,Feminine Products,9,14,38626805
151,60,Central US,Central US Store 48,2019-04-09,Clothing,Shoes,7,13,71474537
152,61,Central US,Central US Store 48,2019-04-23,Beauty/Health,Fragrances,10,15,92719175
153,21,Central US,Central US Store 48,2019-07-15,Baby,Car seats,8,5,32783620
154,47,Central US,Central US Store 48,2019-05-08,Clothing,Swimwear,11,10,53969662
155,22,Central US,Central US Store 48,2019-03-01,Furniture,Indoor seating,5,100,79036696
156,16,Central US,Central US Store 48,2019-03-30,Clothing,Baby,6,10,70299353
157,53,Central US,Central US Store 48,2019-05-07,Beauty/Health,Fragrances,9,10,91219801
158,54,Central US,Central US Store 48,2019-01-13,Furniture,Indoor seating,5,30,20118360
159,15,Central US,Central US Store 48,2019-02-07,Beauty/Health,Bath,3,15,27978122
160,75,Central US,Central US Store 48,2019-01-26,Electronics,Televisions,3,200,72385075
161,15,Central US,Central US Store 48,2019-02-05,Clothing,Baby,7,20,90936031
162,77,Central US,Central US Store 48,2019-01-23,Clothing,Baby,3,12,40955085
163,7,Central US,Central US Store 48,2019-07-15,Baby,Baby toys,5,30,51452184
164,32,Central US,Central US Store 48,2019-03-08,Beauty/Health,Fragrances,5,10,41265660
165,79,Central US,Central US Store 48,2019-04-14,Baby,Car seats,9,30,78939420
166,31,Central US,Central US Store 48,2019-04-12,Furniture,Indoor tables,8,15,31067627
167,91,Central US,Central US Store 48,2019-04-21,Furniture,Pool furniture,11,15,10490572
168,65,Central US,Central US Store 48,2019-05-29,Baby,Car seats,12,15,63257560
169,1,Central US,Central US Store 48,2019-01-12,Electronics,Headphones,3,50,24489979
170,80,Central US,Central US Store 48,2019-06-07,Baby,Car seats,5,10,50684586
171,80,Central US,Central US Store 48,2019-03-29,Clothing,Womens,6,12,98953987
172,84,Central US,Central US Store 48,2019-06-06,Furniture,Indoor tables,10,15,37122947
173,47,Central US,Central US Store 48,2019-05-26,Clothing,Womens,5,12,55204711
174,50,Central US,Central US Store 48,2019-01-14,Beauty/Health,Haircare,5,10,50165817
175,41,Central US,Central US Store 48,2019-04-19,Clothing,Swimwear,6,12,52547159
176,29,Central US,Central US Store 48,2019-05-08,Clothing,Swimwear,8,13,89114583
177,88,Central US,Central US Store 48,2019-04-15,Baby,Diaper bags,10,30,18095532
178,28,Central US,Central US Store 48,2019-01-12,Furniture,Patio furniture,4,40,31029122
179,71,Central US,Central US Store 48,2019-01-04,Furniture,Pool furniture,4,30,87597170
180,22,Central US,Central US Store 48,2019-05-26,Clothing,Womens,7,10,44700851
181,31,Central US,Central US Store 48,2019-03-19,Furniture,Indoor tables,5,100,66176928
182,91,Central US,Central US Store 48,2019-04-16,Beauty/Health,Fragrances,10,10,26298332
183,54,Central US,Central US Store 48,2019-06-21,Clothing,Shoes,7,25,50516213
184,57,Central US,Central US Store 48,2019-03-06,Electronics,Speakers,3,100,28248197
185,60,Central US,Central US Store 48,2019-01-15,Furniture,Indoor tables,5,100,91759244
186,80,Central US,Central US Store 48,2019-05-05,Baby,Diapers,8,30,35865682
187,49,Central US,Central US Store 48,2019-01-05,Furniture,Indoor seating,7,15,53399544
188,62,Central US,Central US Store 48,2019-02-14,Baby,Diaper bags,3,30,84127963
189,40,Central US,Central US Store 48,2019-04-23,Baby,Diapers,5,30,65723886
190,13,Central US,Central US Store 48,2019-03-28,Clothing,Shoes,6,20,11543249
191,6,Central US,Central US Store 48,2019-03-08,Beauty/Health,Makeup,7,10,14254004
192,2,Central US,Central US Store 48,2019-01-16,Electronics,Tablets,3,200,76766062
193,65,Central US,Central US Store 48,2019-04-22,Beauty/Health,Oral care,7,10,90912504
194,91,Central US,Central US Store 48,2019-04-13,Beauty/Health,Feminine Products,11,10,57588784
195,53,Central US,Central US Store 48,2019-04-05,Beauty/Health,Fragrances,4,6,58400252
196,97,Central US,Central US Store 48,2019-01-25,Electronics,Computers,3,300,57703276
197,6,Central US,Central US Store 48,2019-06-28,Electronics,Cell Phones,4,200,90909456
198,65,Central US,Central US Store 48,2019-06-26,Beauty/Health,Skincare,8,10,12965272
199,86,Central US,Central US Store 48,2019-07-02,Furniture,Indoor seating,6,100,22967882
200,32,Central US,Central US Store 48,2019-01-23,Clothing,Womens,4,25,22656649
201,87,Central US,Central US Store 48,2019-05-10,Beauty/Health,Haircare,8,10,20779389
