ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,61,North Europe,North Europe Store 20,2019-06-30,Baby,Strollers,4,30,61068246
1,86,North Europe,North Europe Store 20,2019-01-30,Furniture,Patio furniture,4,40,93533031
2,60,North Europe,North Europe Store 20,2019-05-22,Furniture,Beds,10,30,33912402
3,12,North Europe,North Europe Store 20,2019-04-09,Furniture,Indoor tables,4,100,33682146
4,88,North Europe,North Europe Store 20,2019-06-01,Baby,Baby toys,8,30,86283093
5,94,North Europe,North Europe Store 20,2019-04-10,Electronics,Speakers,1,200,63358830
6,40,North Europe,North Europe Store 20,2019-02-10,Baby,Diaper bags,1,5,35135752
7,40,North Europe,North Europe Store 20,2019-06-06,Electronics,Cell Phones,2,300,13960243
8,84,North Europe,North Europe Store 20,2019-05-20,Clothing,Shoes,3,25,97627370
9,59,North Europe,North Europe Store 20,2019-03-09,Furniture,Patio furniture,1,40,54213946
10,53,North Europe,North Europe Store 20,2019-07-14,Beauty/Health,Oral care,6,6,18682458
11,16,North Europe,North Europe Store 20,2019-04-16,Baby,Baby toys,3,5,88655360
12,12,North Europe,North Europe Store 20,2019-02-10,Baby,Cribs,3,10,82020658
13,41,North Europe,North Europe Store 20,2019-05-05,Furniture,Pool furniture,5,100,11836211
14,53,North Europe,North Europe Store 20,2019-01-09,Furniture,Indoor tables,3,100,94262904
15,20,North Europe,North Europe Store 20,2019-02-22,Beauty/Health,Skincare,4,6,32215131
16,55,North Europe,North Europe Store 20,2019-03-20,Baby,Diaper bags,3,15,93724243
17,73,North Europe,North Europe Store 20,2019-03-17,Furniture,Patio furniture,1,15,12614674
18,51,North Europe,North Europe Store 20,2019-05-25,Clothing,Shoes,6,13,20237649
19,13,North Europe,North Europe Store 20,2019-05-13,Furniture,Beds,5,75,28478972
20,88,North Europe,North Europe Store 20,2019-06-18,Electronics,Tablets,2,200,33653076
21,22,North Europe,North Europe Store 20,2019-04-29,Furniture,Indoor tables,8,40,94086557
22,47,North Europe,North Europe Store 20,2019-03-15,Furniture,Indoor tables,4,15,36621468
23,101,North Europe,North Europe Store 20,2019-06-14,Clothing,Kids,3,25,94926186
24,8,North Europe,North Europe Store 20,2019-06-23,Electronics,Cell Phones,1,50,38924331
25,39,North Europe,North Europe Store 20,2019-06-20,Electronics,Speakers,2,300,86374838
26,69,North Europe,North Europe Store 20,2019-07-03,Furniture,Patio furniture,6,40,49490256
27,81,North Europe,North Europe Store 20,2019-03-14,Electronics,Headphones,1,300,74401120
28,7,North Europe,North Europe Store 20,2019-01-30,Furniture,Pool furniture,2,15,62616585
29,74,North Europe,North Europe Store 20,2019-06-04,Beauty/Health,Bath,10,10,51620625
30,60,North Europe,North Europe Store 20,2019-05-27,Beauty/Health,Oral care,6,14,39252669
31,34,North Europe,North Europe Store 20,2019-04-19,Furniture,Pool furniture,9,100,46956084
32,44,North Europe,North Europe Store 20,2019-07-09,Electronics,Tablets,1,100,38311657
33,76,North Europe,North Europe Store 20,2019-05-29,Baby,Diaper bags,10,15,88017709
34,99,North Europe,North Europe Store 20,2019-04-30,Beauty/Health,Haircare,4,10,27808855
35,33,North Europe,North Europe Store 20,2019-01-24,Clothing,Swimwear,4,13,60129245
36,56,North Europe,North Europe Store 20,2019-01-25,Electronics,Televisions,1,100,59254615
37,22,North Europe,North Europe Store 20,2019-02-17,Beauty/Health,Haircare,2,10,39541032
38,19,North Europe,North Europe Store 20,2019-04-03,Furniture,Indoor tables,4,75,13106782
39,61,North Europe,North Europe Store 20,2019-07-10,Clothing,Mens,9,25,98497164
40,26,North Europe,North Europe Store 20,2019-07-15,Furniture,Beds,8,15,85323657
41,90,North Europe,North Europe Store 20,2019-03-31,Electronics,Tablets,1,300,28859429
42,91,North Europe,North Europe Store 20,2019-03-15,Electronics,Cell Phones,2,100,60621934
43,23,North Europe,North Europe Store 20,2019-04-02,Electronics,Computers,2,100,52176393
44,18,North Europe,North Europe Store 20,2019-06-24,Baby,Diapers,9,30,72552759
45,82,North Europe,North Europe Store 20,2019-04-13,Clothing,Shoes,4,25,63506442
46,98,North Europe,North Europe Store 20,2019-04-27,Baby,Baby toys,4,5,26572717
47,80,North Europe,North Europe Store 20,2019-02-02,Furniture,Indoor tables,5,100,16645057
48,87,North Europe,North Europe Store 20,2019-06-17,Clothing,Womens,9,12,48483575
49,54,North Europe,North Europe Store 20,2019-01-03,Beauty/Health,Makeup,3,15,28851990
50,17,North Europe,North Europe Store 20,2019-03-22,Furniture,Beds,5,15,22195206
51,12,North Europe,North Europe Store 20,2019-05-20,Furniture,Indoor seating,7,75,35683700
52,88,North Europe,North Europe Store 20,2019-01-03,Beauty/Health,Skincare,5,15,86162949
53,17,North Europe,North Europe Store 20,2019-05-21,Furniture,Indoor seating,5,40,51382745
54,86,North Europe,North Europe Store 20,2019-01-23,Baby,Cribs,3,5,22980505
55,68,North Europe,North Europe Store 20,2019-02-04,Furniture,Indoor seating,4,100,29501181
56,91,North Europe,North Europe Store 20,2019-07-15,Baby,Cribs,8,12,99626667
57,36,North Europe,North Europe Store 20,2019-06-26,Baby,Car seats,5,30,43044482
58,97,North Europe,North Europe Store 20,2019-07-01,Electronics,Headphones,2,50,64021059
59,21,North Europe,North Europe Store 20,2019-02-14,Electronics,Televisions,1,50,72207787
60,6,North Europe,North Europe Store 20,2019-01-15,Clothing,Womens,5,13,13367162
61,95,North Europe,North Europe Store 20,2019-01-09,Baby,Strollers,5,30,91383340
62,29,North Europe,North Europe Store 20,2019-02-16,Clothing,Shoes,1,20,32710638
63,46,North Europe,North Europe Store 20,2019-01-14,Furniture,Beds,5,15,80598447
64,23,North Europe,North Europe Store 20,2019-06-14,Electronics,Cell Phones,1,200,55197824
65,10,North Europe,North Europe Store 20,2019-02-06,Beauty/Health,Fragrances,3,6,64636721
66,43,North Europe,North Europe Store 20,2019-03-27,Furniture,Beds,5,30,86776721
67,45,North Europe,North Europe Store 20,2019-03-30,Electronics,Tablets,1,200,14427218
68,8,North Europe,North Europe Store 20,2019-01-09,Beauty/Health,Oral care,1,6,86562707
69,64,North Europe,North Europe Store 20,2019-05-07,Furniture,Pool furniture,9,30,40509806
70,79,North Europe,North Europe Store 20,2019-04-28,Electronics,Cell Phones,1,50,85783055
71,6,North Europe,North Europe Store 20,2019-04-04,Furniture,Indoor seating,1,100,77910880
72,95,North Europe,North Europe Store 20,2019-02-28,Furniture,Indoor seating,3,40,80121864
73,16,North Europe,North Europe Store 20,2019-04-11,Electronics,Televisions,2,200,22602538
74,49,North Europe,North Europe Store 20,2019-04-11,Electronics,Televisions,2,100,50271567
75,81,North Europe,North Europe Store 20,2019-01-04,Furniture,Indoor seating,5,40,54296287
76,23,North Europe,North Europe Store 20,2019-06-18,Beauty/Health,Feminine Products,3,6,48839017
77,83,North Europe,North Europe Store 20,2019-01-19,Beauty/Health,Fragrances,2,10,68734776
