ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
0,4,Central US,Central US Store 72,2019-01-31,Clothing,Swimwear,5,25,93637550
1,27,Central US,Central US Store 72,2019-03-15,Furniture,Pool furniture,5,75,60326482
2,40,Central US,Central US Store 72,2019-07-13,Furniture,Indoor tables,8,40,88580283
3,72,Central US,Central US Store 72,2019-06-17,Beauty/Health,Skincare,5,10,87460415
4,73,Central US,Central US Store 72,2019-01-01,Furniture,Patio furniture,7,15,33604026
5,36,Central US,Central US Store 72,2019-04-18,Baby,Baby toys,5,10,33327378
6,74,Central US,Central US Store 72,2019-03-30,Baby,Diaper bags,3,5,97879636
7,65,Central US,Central US Store 72,2019-04-21,Baby,Strollers,5,10,14330273
8,12,Central US,Central US Store 72,2019-03-06,Furniture,Indoor seating,7,100,31567106
9,41,Central US,Central US Store 72,2019-06-01,Beauty/Health,Feminine Products,8,15,41245929
10,63,Central US,Central US Store 72,2019-02-23,Beauty/Health,Feminine Products,6,10,33840213
11,84,Central US,Central US Store 72,2019-02-21,Furniture,Beds,6,30,35978771
12,6,Central US,Central US Store 72,2019-04-02,Beauty/Health,Makeup,4,10,63014733
13,95,Central US,Central US Store 72,2019-03-07,Baby,Diaper bags,4,30,85434641
14,20,Central US,Central US Store 72,2019-06-19,Electronics,Speakers,4,100,58326027
15,59,Central US,Central US Store 72,2019-05-21,Beauty/Health,Fragrances,10,10,10792610
16,79,Central US,Central US Store 72,2019-02-24,Beauty/Health,Fragrances,3,10,12056687
17,84,Central US,Central US Store 72,2019-04-01,Electronics,Televisions,3,200,66809088
18,96,Central US,Central US Store 72,2019-05-21,Beauty/Health,Feminine Products,6,10,44128573
19,71,Central US,Central US Store 72,2019-03-15,Baby,Cribs,7,10,55368075
20,35,Central US,Central US Store 72,2019-06-11,Clothing,Kids,7,25,85475883
21,64,Central US,Central US Store 72,2019-07-01,Electronics,Tablets,4,50,46475424
22,14,Central US,Central US Store 72,2019-05-18,Beauty/Health,Skincare,8,10,16131459
23,92,Central US,Central US Store 72,2019-03-15,Beauty/Health,Makeup,4,10,18486214
24,27,Central US,Central US Store 72,2019-06-25,Baby,Baby toys,12,10,82498584
25,79,Central US,Central US Store 72,2019-03-28,Electronics,Televisions,3,50,74343235
26,50,Central US,Central US Store 72,2019-02-18,Furniture,Indoor tables,5,40,79701475
27,33,Central US,Central US Store 72,2019-01-09,Beauty/Health,Bath,3,14,92070391
28,27,Central US,Central US Store 72,2019-05-07,Beauty/Health,Skincare,9,10,71055822
29,26,Central US,Central US Store 72,2019-05-30,Electronics,Cell Phones,3,300,58608629
30,85,Central US,Central US Store 72,2019-02-14,Furniture,Pool furniture,7,100,28694879
31,45,Central US,Central US Store 72,2019-02-01,Baby,Car seats,7,30,98075107
32,20,Central US,Central US Store 72,2019-04-25,Baby,Strollers,11,5,76528891
33,91,Central US,Central US Store 72,2019-05-27,Electronics,Speakers,4,200,63651488
34,12,Central US,Central US Store 72,2019-04-21,Clothing,Kids,8,20,81779051
35,101,Central US,Central US Store 72,2019-02-10,Beauty/Health,Haircare,7,10,86888417
36,84,Central US,Central US Store 72,2019-02-09,Clothing,Swimwear,5,12,66355980
37,15,Central US,Central US Store 72,2019-04-05,Baby,Car seats,5,15,69101259
38,4,Central US,Central US Store 72,2019-03-10,Clothing,Swimwear,4,25,76784076
39,4,Central US,Central US Store 72,2019-01-04,Furniture,Beds,4,40,14556218
40,96,Central US,Central US Store 72,2019-02-05,Beauty/Health,Oral care,6,10,82747250
41,4,Central US,Central US Store 72,2019-07-16,Clothing,Womens,5,10,39599764
42,7,Central US,Central US Store 72,2019-01-28,Furniture,Indoor tables,3,40,38566325
43,72,Central US,Central US Store 72,2019-01-01,Beauty/Health,Fragrances,6,10,43742198
44,39,Central US,Central US Store 72,2019-07-09,Furniture,Indoor tables,6,75,59968046
45,42,Central US,Central US Store 72,2019-03-20,Electronics,Speakers,4,200,51961298
